slug	status	subject	subject_label	relation	object	object_label	prior	accepted	posterior
SCO1-Related_COX_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0033636	mitochondrial complex IV deficiency, nuclear type 4	EquivalentTo	OMIM:619048	mitochondrial complex 4 deficiency, nuclear  iia 4	0.95	True	0.95
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	ALL_MAPPINGS_CONSISTENT	dismech:SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	SCO2-Related Fatal Infantile Cardioencephalomyopathy (dismech entry)	EquivalentTo	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	0.9	True	0.890542734293
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	ALL_MAPPINGS_CONSISTENT	dismech:SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	SCO2-Related Fatal Infantile Cardioencephalomyopathy (dismech entry)	ProperSubClassOf	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	0.07	False	0.007447788698
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	ProperSubClassOf	dismech:SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	SCO2-Related Fatal Infantile Cardioencephalomyopathy (dismech entry)	0.03	False	0.00306028431
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	EquivalentTo	DOID:0080357	mitochondrial complex IV deficiency nuclear type 2	0.95	True	0.95
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	EquivalentTo	OMIM:604377	mitochondrial complex 4 deficiency, nuclear  iia 2	0.95	True	0.95
SCUBE3-Related_Short_Stature_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SCUBE3-Related_Short_Stature_Syndrome	SCUBE3-Related Short Stature Syndrome (dismech entry)	EquivalentTo	MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	0.9	True	0.890542734293
SCUBE3-Related_Short_Stature_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SCUBE3-Related_Short_Stature_Syndrome	SCUBE3-Related Short Stature Syndrome (dismech entry)	ProperSubClassOf	MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	0.07	False	0.007447788698
SCUBE3-Related_Short_Stature_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	ProperSubClassOf	dismech:SCUBE3-Related_Short_Stature_Syndrome	SCUBE3-Related Short Stature Syndrome (dismech entry)	0.03	False	0.00306028431
SCUBE3-Related_Short_Stature_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	EquivalentTo	DOID:0112358	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	0.95	True	0.95
SCUBE3-Related_Short_Stature_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	EquivalentTo	OMIM:619184	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	0.95	True	0.95
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	dismech:SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	SDHA-Related Neurodegeneration With Ataxia and Optic Atrophy (dismech entry)	EquivalentTo	MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	0.9	True	0.890542734293
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	dismech:SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	SDHA-Related Neurodegeneration With Ataxia and Optic Atrophy (dismech entry)	ProperSubClassOf	MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	0.07	False	0.007447788698
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	ProperSubClassOf	dismech:SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	SDHA-Related Neurodegeneration With Ataxia and Optic Atrophy (dismech entry)	0.03	False	0.00306028431
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	EquivalentTo	OMIM:619259	neurodegeneration with ataxia and late-onset optic atrophy	0.95	True	0.95
SETBP1_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SETBP1_Disorder	SETBP1 Haploinsufficiency Disorder (dismech entry)	EquivalentTo	MONDO:0014482	intellectual disability, autosomal dominant 29	0.9	True	0.890542734293
SETBP1_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SETBP1_Disorder	SETBP1 Haploinsufficiency Disorder (dismech entry)	ProperSubClassOf	MONDO:0014482	intellectual disability, autosomal dominant 29	0.07	False	0.007447788698
SETBP1_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014482	intellectual disability, autosomal dominant 29	ProperSubClassOf	dismech:SETBP1_Disorder	SETBP1 Haploinsufficiency Disorder (dismech entry)	0.03	False	0.00306028431
SETBP1_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014482	intellectual disability, autosomal dominant 29	EquivalentTo	DOID:0070059	autosomal dominant intellectual developmental disorder 29	0.95	True	0.95
SETBP1_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014482	intellectual disability, autosomal dominant 29	EquivalentTo	OMIM:616078	intellectual developmental disorder, autosomal dominant 29	0.95	True	0.95
SETD1A-Related_Early-Onset_Epilepsy	ALL_MAPPINGS_CONSISTENT	dismech:SETD1A-Related_Early-Onset_Epilepsy	SETD1A-Related Early-Onset Epilepsy (dismech entry)	EquivalentTo	MONDO:0030005	epilepsy, early-onset, with or without developmental delay	0.9	True	0.890542734293
SETD1A-Related_Early-Onset_Epilepsy	ALL_MAPPINGS_CONSISTENT	dismech:SETD1A-Related_Early-Onset_Epilepsy	SETD1A-Related Early-Onset Epilepsy (dismech entry)	ProperSubClassOf	MONDO:0030005	epilepsy, early-onset, with or without developmental delay	0.07	False	0.007447788698
SETD1A-Related_Early-Onset_Epilepsy	ALL_MAPPINGS_CONSISTENT	MONDO:0030005	epilepsy, early-onset, with or without developmental delay	ProperSubClassOf	dismech:SETD1A-Related_Early-Onset_Epilepsy	SETD1A-Related Early-Onset Epilepsy (dismech entry)	0.03	False	0.00306028431
SETD1A-Related_Early-Onset_Epilepsy	ALL_MAPPINGS_CONSISTENT	MONDO:0030005	epilepsy, early-onset, with or without developmental delay	EquivalentTo	DOID:0070471	early-onset epilepsy 2	0.95	True	0.95
SETD1A-Related_Early-Onset_Epilepsy	ALL_MAPPINGS_CONSISTENT	MONDO:0030005	epilepsy, early-onset, with or without developmental delay	EquivalentTo	OMIM:618832	epilepsy, early-onset, 2, with or without developmental delay	0.95	True	0.95
SETD1B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SETD1B-Related_Neurodevelopmental_Disorder	SETD1B-Related Neurodevelopmental Disorder (dismech entry)	EquivalentTo	MONDO:0033559	intellectual developmental disorder with seizures and language delay	0.95	True	0.944982302154
SETD1B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SETD1B-Related_Neurodevelopmental_Disorder	SETD1B-Related Neurodevelopmental Disorder (dismech entry)	ProperSubClassOf	MONDO:0033559	intellectual developmental disorder with seizures and language delay	0.07	False	0.003743563166
SETD1B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0033559	intellectual developmental disorder with seizures and language delay	ProperSubClassOf	dismech:SETD1B-Related_Neurodevelopmental_Disorder	SETD1B-Related Neurodevelopmental Disorder (dismech entry)	0.03	False	0.00153822404
SETD1B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0033559	intellectual developmental disorder with seizures and language delay	EquivalentTo	OMIM:619000	intellectual developmental disorder with seizures and language delay	0.95	True	0.95
SETD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SETD5_Haploinsufficiency_Syndrome	SETD5 Haploinsufficiency Syndrome (dismech entry)	EquivalentTo	MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	0.95	True	0.944982302154
SETD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SETD5_Haploinsufficiency_Syndrome	SETD5 Haploinsufficiency Syndrome (dismech entry)	ProperSubClassOf	MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	0.07	False	0.003743563166
SETD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	ProperSubClassOf	dismech:SETD5_Haploinsufficiency_Syndrome	SETD5 Haploinsufficiency Syndrome (dismech entry)	0.03	False	0.00153822404
SETD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	EquivalentTo	DOID:0070053	autosomal dominant intellectual developmental disorder 23	0.95	True	0.95
SETD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	EquivalentTo	OMIM:615761	intellectual developmental disorder, autosomal dominant 23	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SHORT_Syndrome	SHORT Syndrome (dismech entry)	EquivalentTo	MONDO:0010026	SHORT syndrome	0.95	True	0.944982302154
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:SHORT_Syndrome	SHORT Syndrome (dismech entry)	ProperSubClassOf	MONDO:0010026	SHORT syndrome	0.07	False	0.003743563166
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	ProperSubClassOf	dismech:SHORT_Syndrome	SHORT Syndrome (dismech entry)	0.03	False	0.00153822404
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	EquivalentTo	DOID:0111454	SHORT syndrome	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	EquivalentTo	MESH:C537327	SHORT syndrome	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	EquivalentTo	OMIM:269880	short syndrome	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	EquivalentTo	ORDO:3163	SHORT syndrome	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0010026	SHORT syndrome	EquivalentTo	icd11f:1264512044	SHORT syndrome	0.95	True	0.95
SHORT_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:3163	SHORT syndrome	ProperSubClassOf	ICD10:Q87.1	Congenital malformation syndromes predominantly associated with short stature	0.9	True	0.9
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	SLC12A5-Related Developmental and Epileptic Encephalopathy (dismech entry)	EquivalentTo	MONDO:0014718	developmental and epileptic encephalopathy, 34	0.9	True	0.890542734293
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	SLC12A5-Related Developmental and Epileptic Encephalopathy (dismech entry)	ProperSubClassOf	MONDO:0014718	developmental and epileptic encephalopathy, 34	0.07	False	0.007447788698
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014718	developmental and epileptic encephalopathy, 34	ProperSubClassOf	dismech:SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	SLC12A5-Related Developmental and Epileptic Encephalopathy (dismech entry)	0.03	False	0.00306028431
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014718	developmental and epileptic encephalopathy, 34	EquivalentTo	DOID:0080460	developmental and epileptic encephalopathy 34	0.95	True	0.95
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014718	developmental and epileptic encephalopathy, 34	EquivalentTo	OMIM:616645	developmental and epileptic encephalopathy 34	0.95	True	0.95
SLC13A5_Citrate_Transporter_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SLC13A5_Citrate_Transporter_Disorder	SLC13A5 Citrate Transporter Disorder (dismech entry)	EquivalentTo	MONDO:0014392	developmental and epileptic encephalopathy, 25	0.9	True	0.890542734293
SLC13A5_Citrate_Transporter_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SLC13A5_Citrate_Transporter_Disorder	SLC13A5 Citrate Transporter Disorder (dismech entry)	ProperSubClassOf	MONDO:0014392	developmental and epileptic encephalopathy, 25	0.07	False	0.007447788698
SLC13A5_Citrate_Transporter_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014392	developmental and epileptic encephalopathy, 25	ProperSubClassOf	dismech:SLC13A5_Citrate_Transporter_Disorder	SLC13A5 Citrate Transporter Disorder (dismech entry)	0.03	False	0.00306028431
SLC13A5_Citrate_Transporter_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014392	developmental and epileptic encephalopathy, 25	EquivalentTo	DOID:0080453	developmental and epileptic encephalopathy 25	0.95	True	0.95
SLC13A5_Citrate_Transporter_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014392	developmental and epileptic encephalopathy, 25	EquivalentTo	OMIM:615905	developmental and epileptic encephalopathy 25 with amelogenesis imperfecta	0.95	True	0.95
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	SLC25A12-Related Developmental and Epileptic Encephalopathy (dismech entry)	EquivalentTo	MONDO:0013056	developmental and epileptic encephalopathy, 39	0.9	True	0.890542734293
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	SLC25A12-Related Developmental and Epileptic Encephalopathy (dismech entry)	ProperSubClassOf	MONDO:0013056	developmental and epileptic encephalopathy, 39	0.07	False	0.007447788698
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0013056	developmental and epileptic encephalopathy, 39	ProperSubClassOf	dismech:SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	SLC25A12-Related Developmental and Epileptic Encephalopathy (dismech entry)	0.03	False	0.00306028431
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0013056	developmental and epileptic encephalopathy, 39	EquivalentTo	DOID:0080349	developmental and epileptic encephalopathy 39	0.95	True	0.95
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0013056	developmental and epileptic encephalopathy, 39	EquivalentTo	MESH:C567847	Hypomyelination, Global Cerebral	0.95	True	0.95
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0013056	developmental and epileptic encephalopathy, 39	EquivalentTo	OMIM:612949	developmental and epileptic encephalopathy 39 with leukodystrophy	0.95	True	0.95
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0013056	developmental and epileptic encephalopathy, 39	EquivalentTo	ORDO:353217	Epileptic encephalopathy with global cerebral demyelination	0.95	True	0.95
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	ORDO:353217	Epileptic encephalopathy with global cerebral demyelination	ProperSubClassOf	ICD10:E88.8	Other specified metabolic disorders	0.9	True	0.9
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	dismech:SLC35A2-CDG	SLC35A2-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	0.9	True	0.890542734293
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	dismech:SLC35A2-CDG	SLC35A2-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	0.07	False	0.007447788698
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	ProperSubClassOf	dismech:SLC35A2-CDG	SLC35A2-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00306028431
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	EquivalentTo	DOID:0070265	congenital disorder of glycosylation type IIm	0.95	True	0.95
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	EquivalentTo	OMIM:300896	congenital disorder of glycosylation,  iia iim	0.95	True	0.95
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	MONDO:0010478	SLC35A2-congenital disorder of glycosylation	EquivalentTo	ORDO:356961	SLC35A2-CDG	0.95	True	0.95
SLC35A2-CDG	ALL_MAPPINGS_CONSISTENT	ORDO:356961	SLC35A2-CDG	ProperSubClassOf	ICD10:E77.8	Other disorders of glycoprotein metabolism	0.9	True	0.9
SLC44A1-Related_Childhood-Onset_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	dismech:SLC44A1-Related_Childhood-Onset_Neurodegeneration	SLC44A1-Related Childhood-Onset Neurodegeneration (dismech entry)	EquivalentTo	MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	0.9	True	0.890542734293
SLC44A1-Related_Childhood-Onset_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	dismech:SLC44A1-Related_Childhood-Onset_Neurodegeneration	SLC44A1-Related Childhood-Onset Neurodegeneration (dismech entry)	ProperSubClassOf	MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	0.07	False	0.007447788698
SLC44A1-Related_Childhood-Onset_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	ProperSubClassOf	dismech:SLC44A1-Related_Childhood-Onset_Neurodegeneration	SLC44A1-Related Childhood-Onset Neurodegeneration (dismech entry)	0.03	False	0.00306028431
SLC44A1-Related_Childhood-Onset_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	EquivalentTo	OMIM:618868	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	0.95	True	0.95
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	SLC45A1-Related Neuronal Glucose Transporter Deficiency (dismech entry)	EquivalentTo	MONDO:0044322	intellectual developmental disorder with neuropsychiatric features	0.9	True	0.890542734293
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	SLC45A1-Related Neuronal Glucose Transporter Deficiency (dismech entry)	ProperSubClassOf	MONDO:0044322	intellectual developmental disorder with neuropsychiatric features	0.07	False	0.007447788698
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0044322	intellectual developmental disorder with neuropsychiatric features	ProperSubClassOf	dismech:SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	SLC45A1-Related Neuronal Glucose Transporter Deficiency (dismech entry)	0.03	False	0.00306028431
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0044322	intellectual developmental disorder with neuropsychiatric features	EquivalentTo	OMIM:617532	intellectual developmental disorder with neuropsychiatric features	0.95	True	0.95
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SLC6A1-Related_Disorder	SLC6A1-Related Neurodevelopmental Disorder (dismech entry)	EquivalentTo	MONDO:0014633	epilepsy with myoclonic atonic seizures	0.95	True	0.944982302154
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SLC6A1-Related_Disorder	SLC6A1-Related Neurodevelopmental Disorder (dismech entry)	ProperSubClassOf	MONDO:0014633	epilepsy with myoclonic atonic seizures	0.07	False	0.003743563166
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014633	epilepsy with myoclonic atonic seizures	ProperSubClassOf	dismech:SLC6A1-Related_Disorder	SLC6A1-Related Neurodevelopmental Disorder (dismech entry)	0.03	False	0.00153822404
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014633	epilepsy with myoclonic atonic seizures	EquivalentTo	DOID:0060475	myoclonic-atonic epilepsy	0.95	True	0.95
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014633	epilepsy with myoclonic atonic seizures	EquivalentTo	OMIM:616421	myoclonic-atonic epilepsy	0.95	True	0.95
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014633	epilepsy with myoclonic atonic seizures	EquivalentTo	ORDO:1942	Epilepsy with myoclonic-atonic seizures	0.95	True	0.95
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0014633	epilepsy with myoclonic atonic seizures	EquivalentTo	icd11f:951920505	Epilepsy with myoclonic-astatic seizures	0.95	True	0.95
SLC6A1-Related_Disorder	ALL_MAPPINGS_CONSISTENT	ORDO:1942	Epilepsy with myoclonic-atonic seizures	ProperSubClassOf	ICD10:G40.4	Other generalized epilepsy and epileptic syndromes	0.9	True	0.9
SMAD6-related_Craniosynostosis	ALL_MAPPINGS_CONSISTENT	dismech:SMAD6-related_Craniosynostosis	SMAD6-related craniosynostosis (dismech entry)	EquivalentTo	MONDO:0044315	craniosynostosis 7	0.9	True	0.890542734293
SMAD6-related_Craniosynostosis	ALL_MAPPINGS_CONSISTENT	dismech:SMAD6-related_Craniosynostosis	SMAD6-related craniosynostosis (dismech entry)	ProperSubClassOf	MONDO:0044315	craniosynostosis 7	0.07	False	0.007447788698
SMAD6-related_Craniosynostosis	ALL_MAPPINGS_CONSISTENT	MONDO:0044315	craniosynostosis 7	ProperSubClassOf	dismech:SMAD6-related_Craniosynostosis	SMAD6-related craniosynostosis (dismech entry)	0.03	False	0.00306028431
SMAD6-related_Craniosynostosis	ALL_MAPPINGS_CONSISTENT	MONDO:0044315	craniosynostosis 7	EquivalentTo	DOID:0060912	craniosynostosis 7	0.95	True	0.95
SMAD6-related_Craniosynostosis	ALL_MAPPINGS_CONSISTENT	MONDO:0044315	craniosynostosis 7	EquivalentTo	OMIM:617439	craniosynostosis 7	0.95	True	0.95
SNAP25_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SNAP25_Encephalopathy	SNAP25-Related Developmental and Epileptic Encephalopathy (dismech entry)	EquivalentTo	MONDO:0014590	congenital myasthenic syndrome 18	0.9	True	0.890542734293
SNAP25_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:SNAP25_Encephalopathy	SNAP25-Related Developmental and Epileptic Encephalopathy (dismech entry)	ProperSubClassOf	MONDO:0014590	congenital myasthenic syndrome 18	0.07	False	0.007447788698
SNAP25_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014590	congenital myasthenic syndrome 18	ProperSubClassOf	dismech:SNAP25_Encephalopathy	SNAP25-Related Developmental and Epileptic Encephalopathy (dismech entry)	0.03	False	0.00306028431
SNAP25_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014590	congenital myasthenic syndrome 18	EquivalentTo	DOID:0110683	congenital myasthenic syndrome 18	0.95	True	0.95
SNAP25_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014590	congenital myasthenic syndrome 18	EquivalentTo	OMIM:616330	myasthenic syndrome, congenital, 18	0.95	True	0.95
SNF8-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SNF8-Related_Neurodevelopmental_Disorder	SNF8-Related Neurodevelopmental Disorder (dismech entry)	EquivalentTo	MONDO:0968947	neurodevelopmental disorder plus optic atrophy	0.9	True	0.890542734293
SNF8-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SNF8-Related_Neurodevelopmental_Disorder	SNF8-Related Neurodevelopmental Disorder (dismech entry)	ProperSubClassOf	MONDO:0968947	neurodevelopmental disorder plus optic atrophy	0.07	False	0.007447788698
SNF8-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0968947	neurodevelopmental disorder plus optic atrophy	ProperSubClassOf	dismech:SNF8-Related_Neurodevelopmental_Disorder	SNF8-Related Neurodevelopmental Disorder (dismech entry)	0.03	False	0.00306028431
SNF8-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0968947	neurodevelopmental disorder plus optic atrophy	EquivalentTo	OMIM:620784	OMIM:620784	0.95	True	0.95
SNIP1-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SNIP1-Related_Neurodevelopmental_Disorder	SNIP1-Related Neurodevelopmental Disorder (dismech entry)	EquivalentTo	MONDO:0013787	psychomotor retardation, epilepsy, and craniofacial dysmorphism	0.9	True	0.890542734293
SNIP1-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	dismech:SNIP1-Related_Neurodevelopmental_Disorder	SNIP1-Related Neurodevelopmental Disorder (dismech entry)	ProperSubClassOf	MONDO:0013787	psychomotor retardation, epilepsy, and craniofacial dysmorphism	0.07	False	0.007447788698
SNIP1-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0013787	psychomotor retardation, epilepsy, and craniofacial dysmorphism	ProperSubClassOf	dismech:SNIP1-Related_Neurodevelopmental_Disorder	SNIP1-Related Neurodevelopmental Disorder (dismech entry)	0.03	False	0.00306028431
SNIP1-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	MONDO:0013787	psychomotor retardation, epilepsy, and craniofacial dysmorphism	EquivalentTo	OMIM:614501	neurodevelopmental disorder with hypotonia, craniofacial abnormalities, and seizures	0.95	True	0.95
SOCS1_Haploinsufficiency	ALL_MAPPINGS_CONSISTENT	dismech:SOCS1_Haploinsufficiency	SOCS1 Haploinsufficiency (dismech entry)	EquivalentTo	MONDO:0800130	autoinflammatory syndrome with immunodeficiency	0.9	True	0.890542734293
