slug	status	input_sha256	n_pfacts	n_retracted	candidate_retractions	elapsed_seconds	solution_written	error
IGF1_Deficiency	ALL_MAPPINGS_CONSISTENT	3ef646084178051402e6904d2d92d54e458abc0cc2ca595b5a7282308d4b9dec	7	0	0	0.411	True	NA
IKBKG_Ectodermal_Dysplasia_with_Immunodeficiency	ALL_MAPPINGS_CONSISTENT	747ac1e5428d0b6cf92fceb1da7ab9edb4412e4fbdf5f0133bc62f42c1af07cd	3	0	0	0.32	True	NA
IKK2_Deficiency	ALL_MAPPINGS_CONSISTENT	5e28e944993d7e82a52069d073b88518fe06f29e2ce91ebcc99d3d3d2327b68c	7	0	0	0.458	True	NA
IL21R_Deficiency	ALL_MAPPINGS_CONSISTENT	7bdeb96c172c391070a7dfd8a6572a3584a676f39ca0a6c9e00324c74d30e192	7	0	0	0.458	True	NA
IL6ST-Related_Stuve-Wiedemann_Syndrome	ALL_MAPPINGS_CONSISTENT	7e1d59df2d3014fc3524400053377140dfb984ffbbaaf4a0faf2a2f8116aa06a	4	0	0	0.304	True	NA
IMAGe_Syndrome	ALL_MAPPINGS_CONSISTENT	9357409053f5695aa1e9295560030d2b2922f9de28582deb0a27c2458f70189f	9	0	0	5.019	True	NA
IREB2-Related_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	2a1d0480426794bd33ff0ae645fab5e867267229a88d12ee01dddbed242744f6	4	0	0	0.307	True	NA
IRF1_Deficiency	ALL_MAPPINGS_CONSISTENT	b1c8c4c88df021481021a4ea26928e0235e282276cd5a7dac9f1c0446435810c	7	0	0	0.429	True	NA
IRF2BPL-Related_Neurodevelopmental_Disorder_with_Regression	ALL_MAPPINGS_CONSISTENT	2c0cdd146908352615e22cc291cbc436299f5cc9c8cad35e7456fdd985432603	7	0	0	0.419	True	NA
IRIDA_Syndrome	ALL_MAPPINGS_CONSISTENT	e0040f59af45dc4f2b396f1eafa3c1b46489572fc9d4b36b2879898df3ba08b4	7	0	0	0.481	True	NA
IRX5-related_Craniofacial_Dysostosis_with_Osteopenia_Intellectual_Disability_and_Dental_Anomalies	ALL_MAPPINGS_CONSISTENT	c5c562458698b070c54f884a507307461fd86550f1d372baef05681256e72d71	7	0	0	0.459	True	NA
Immunodeficiency_101_Varicella_Zoster_Virus-specific	ALL_MAPPINGS_CONSISTENT	bc41b49ebe92ad97e6c43df07c7b816b1fab2b0be2fd1c4927f76c348e18fd0c	5	0	0	0.323	True	NA
Immunodeficiency_123_With_HPV-related_Verrucosis	ALL_MAPPINGS_CONSISTENT	5b2747d2a64d95ed246928bf5d6901a2e940d784bafa6cc654cc80bc49ba830a	5	0	0	0.569	True	NA
Immunodeficiency_127	ALL_MAPPINGS_CONSISTENT	e0b4f7ab79f8e90767b0ea72d6c700f4549d4753f30c2c9de0823ba805c93cd4	5	0	0	1.158	True	NA
Immunodeficiency_131	ALL_MAPPINGS_CONSISTENT	8843fefae36b216122520349223ab4144fbfa57f20e977ce8fb78f15f6ea28f9	5	0	0	1.128	True	NA
Immunodeficiency_14B_Autosomal_Recessive	ALL_MAPPINGS_CONSISTENT	f8871d4922f6d1591fe968a26d52d54ad42e3ff5c361c01d9416bbf731688c60	4	0	0	0.32	True	NA
Immunodeficiency_15A	ALL_MAPPINGS_CONSISTENT	5f4c1d12f09102880489a3c0e0ac4ae7692673e6eff46017e6e2f9ef5e156a7a	6	0	0	0.35	True	NA
Immunodeficiency_25	RETRACTED	a2c9a078bdbc8c369126c759836b8a66838064d068e67c83132f24be3398f4ce	7	1	1	0.507	True	NA
Immunodeficiency_32B	ALL_MAPPINGS_CONSISTENT	10f3ea2fc5b913993cf0e0f3037cd26397f713c958f70e7b94851f3b5ed60a15	7	0	0	0.413	True	NA
Immunodeficiency_37	ALL_MAPPINGS_CONSISTENT	7ba1079485c2477a4c80e22699f4efdd703491cb459d2a88975db46e089c331e	5	0	0	1.114	True	NA
Immunodeficiency_60	ALL_MAPPINGS_CONSISTENT	303acb8666d458dbd4b7aee6c7ef7c06022cdbd5b71243bd68c8c19ab2d50f7c	5	0	0	1.1	True	NA
Immunodeficiency_61	ALL_MAPPINGS_CONSISTENT	79c23fb17d01633ad0864ce59f46e9f2373f832bc9b4e5daffb9e2c8f4f41b96	7	0	0	0.47	True	NA
Immunodeficiency_63_with_Lymphoproliferation_and_Autoimmunity	ALL_MAPPINGS_CONSISTENT	423c71fee81c89aeeae33e89312edd146ac6e3e406aea98996ff75b362b99305	5	0	0	1.111	True	NA
Immunodeficiency_64	ALL_MAPPINGS_CONSISTENT	ec728436db9195788172ca6c415a1186c9919d21bebc142759e5641d2d951f06	7	0	0	0.448	True	NA
Immunodeficiency_65_IRF9_Deficiency	ALL_MAPPINGS_CONSISTENT	68949aeb9d2f0ff868cac0437e18b1d367a80ae8e694dc667f94e9d4d1df9c03	5	0	0	1.128	True	NA
Immunodeficiency_69	ALL_MAPPINGS_CONSISTENT	c7179c5bd2ce055b16572653867b1663ec519824d6aa8c2863b1493d679b52f5	7	0	0	0.433	True	NA
Immunodeficiency_73B	ALL_MAPPINGS_CONSISTENT	5a269d8bb9e1bf175d6747e162e24510fe80aa241195d93d6283c073e5e7f96a	5	0	0	1.134	True	NA
Immunodeficiency_79	ALL_MAPPINGS_CONSISTENT	5a4a57743a3fd87a648a21d48ce4683a5a3248685cc273bd6e357b9904fcb4db	5	0	0	0.894	True	NA
Immunodeficiency_80_with_or_without_Congenital_Cardiomyopathy	ALL_MAPPINGS_CONSISTENT	d6be4c03d00cd4756101be09037c1d9e2018df3faddc3069593ba263f0fcb233	5	0	0	0.367	True	NA
Immunodeficiency_81	ALL_MAPPINGS_CONSISTENT	5b3e5e26bbfdd544947352593ec44a15853c1361f9d9eb408ad352ce9ff68317	5	0	0	0.331	True	NA
Immunodeficiency_86	ALL_MAPPINGS_CONSISTENT	1b936d3251cdd488a95c1899e6e9897af748660e79f5c293dad394e13bd766a9	5	0	0	0.31	True	NA
Immunodeficiency_88	ALL_MAPPINGS_CONSISTENT	dca3a6015ee27a7ff6ba8c8bfb0b9b7fafe9b029cee187fc3eb2a04d260b95ba	5	0	0	0.329	True	NA
Immunodeficiency_89_And_Autoimmunity	ALL_MAPPINGS_CONSISTENT	58859ffba7704bca40b120ea60e628e06f17f1c0da82d75472f32e3bbe05168b	5	0	0	0.306	True	NA
Immunodeficiency_91_And_Hyperinflammation	ALL_MAPPINGS_CONSISTENT	8918869f5f954b37c5a32b89dc1b2699fa1021ae5c242f1f59d95ed1466fcb98	5	0	0	0.303	True	NA
Immunodeficiency_92	ALL_MAPPINGS_CONSISTENT	efd04b9d16fe24890f8f4136a0653d322d00e4b7d97733fd1c6806f2d965cdf2	7	0	0	0.443	True	NA
Immunodeficiency_93_and_Hypertrophic_Cardiomyopathy	ALL_MAPPINGS_CONSISTENT	7d183e184e5882d97eef214803d572d5984256e6a7752d8d16c327d3bc1c4915	6	0	0	0.355	True	NA
Immunodeficiency_96	ALL_MAPPINGS_CONSISTENT	1efbb9c18fa609b7cb3458ae5fc22b76422d18095aea1f52af888863f4659cd4	5	0	0	0.356	True	NA
Immunoskeletal_Dysplasia_with_Neurodevelopmental_Abnormalities	ALL_MAPPINGS_CONSISTENT	20b073469c1f1b67b1b70ceed8f85b504b614731fbd90ddbfad9e1ea54b176a4	4	0	0	0.325	True	NA
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	ALL_MAPPINGS_CONSISTENT	1716674f16aa0d188d27ebc9bf65ccce5adf868c94498e6b56dccf41f524963a	6	0	0	0.35	True	NA
Inclusion_Body_Myopathy_with_Paget_Disease_of_Bone_and_Frontotemporal_Dementia	ALL_MAPPINGS_CONSISTENT	eb977f76e39577be8de686a12addbc4a9e863d4835aa0b21135c38bbcc64ffb3	7	0	0	0.422	True	NA
Infantile-Onset_Pompe_Disease	ALL_MAPPINGS_CONSISTENT	38db8102749499e6235a7e01fc5800872e9bc28f504bab6eaa70653ae65f1690	7	0	0	0.437	True	NA
Infantile_Cataract_Skin_Abnormalities_Glutamate_Excess_and_Impaired_Intellectual_Development	ALL_MAPPINGS_CONSISTENT	c33bec0946f2ba9baeb43c3ae46d78ce8ce2770fc7d8c5c9b7f971ecb2a37e43	5	0	0	0.338	True	NA
Infantile_Hypercalcemia	ALL_MAPPINGS_CONSISTENT	bc1d5ba280896fdd275ba780ed3e879a0837bde1fe22a2684252e443056fbd42	7	0	0	0.435	True	NA
Infantile_Liver_Failure_Syndrome_1	ALL_MAPPINGS_CONSISTENT	2ccfc125f11368546475124be4449b2eb5fabbfa1ad62fafd40cd426110bc20c	7	0	0	0.46	True	NA
Infantile_Parkinsonism-Dystonia	ALL_MAPPINGS_CONSISTENT	1943f0b1eaee5a8b419eae0c4a56a37ca915e40402b75cfd08b8ececc434cbf7	6	0	0	0.363	True	NA
Inherited_Threoninemia	ALL_MAPPINGS_CONSISTENT	7c790f7ed62fadfc450cf45c8be5e676e5c912962a0d9135ed0b7eaaf32bf7c4	4	0	0	0.325	True	NA
Intellectual_Developmental_Disorder_Autosomal_Dominant_72	ALL_MAPPINGS_CONSISTENT	3e2d0b3598882fd38bb6c1e57acf319277a711a17f189058ef6ea5638106879b	7	0	0	0.441	True	NA
Intellectual_Developmental_Disorder_Autosomal_Recessive_67	ALL_MAPPINGS_CONSISTENT	4cbf7b0c87ec19f82216e46c841be87a07fe24ce4876a20a1a96fec1fc45338c	5	0	0	0.321	True	NA
Intellectual_Disability_Anterior_Maxillary_Protrusion_and_Strabismus	ALL_MAPPINGS_CONSISTENT	173b9b463bfe0a42fb5887e69ba75e7de504c5315c486251f0fc96bf9bd15437	5	0	0	0.321	True	NA
Intellectual_Disability_Autosomal_Dominant_30	RETRACTED	1dd68d9a34223761d1a4d76378b84ff344491cdc545abaeaa76e813fdfd8ead2	7	1	1	0.474	True	NA
Intellectual_Disability_Autosomal_Dominant_34	ALL_MAPPINGS_CONSISTENT	63cf92fb0616658419396a6f5c7e362ff60614155e51141ed39d0cdf9e992fc9	5	0	0	0.316	True	NA
Intellectual_Disability_Autosomal_Dominant_52	ALL_MAPPINGS_CONSISTENT	598e07b828b50c335210cc24123a23c751423972fc3a42d3a3f58ea3ea0ecce0	5	0	0	0.318	True	NA
Intellectual_Disability_Autosomal_Dominant_6	ALL_MAPPINGS_CONSISTENT	2437f61c5a48d58c17d5ce3aa36a794de2692038e594748f5c2e280d1e29c7a2	7	0	0	0.444	True	NA
Intermediate_Charcot-Marie-Tooth_Disease	ALL_MAPPINGS_CONSISTENT	3658a320f0b9b3f1c81970947d4c55754a9e36cd88e2ac9b8513fa9ae25bdc59	6	0	0	0.35	True	NA
Isobutyryl-CoA_Dehydrogenase_Deficiency	ALL_MAPPINGS_CONSISTENT	e7bdf599f3d4f5ef3c0b5dc3d9159c41bf6458551a3fe4e7f5d1f9948909cc30	8	0	0	0.986	True	NA
Isolated_Sedoheptulokinase_Deficiency	ALL_MAPPINGS_CONSISTENT	a840a47ff347f6c70d0687a01e9ce5c07b892ee609a5eaa24f9d51e0315cd602	6	0	0	0.351	True	NA
Isolated_Sulfite_Oxidase_Deficiency	ALL_MAPPINGS_CONSISTENT	f21728bbe0ea72d4dc9815840e8803633698b7a6a2f23dafb9b28944fc2eb268	9	0	0	4.84	True	NA
Jackson-Weiss_Syndrome	ALL_MAPPINGS_CONSISTENT	c6086404eb0215f410d49c64eef237d368078543e30dbe7ef5b839822d311ddf	9	0	0	5.032	True	NA
Jervell_and_Lange-Nielsen_Syndrome_1	ALL_MAPPINGS_CONSISTENT	4f24a982ad6bf7314e1206a3833683be762625756d0229e3a106aa27b5c9b491	4	0	0	0.294	True	NA
Jervell_and_Lange-Nielsen_Syndrome_2	ALL_MAPPINGS_CONSISTENT	63841c2715c05b6f099f507fefcd8efb34133a6ccf44200a1d154d8213f89666	5	0	0	0.301	True	NA
Jeune_Asphyxiating_Thoracic_Dystrophy	ALL_MAPPINGS_CONSISTENT	0e60cafe2fb24fe5073e3c5e107df96ee95a379590ed41fe95da3e73aabecdc2	9	0	0	4.948	True	NA
Joint_Laxity_Short_Stature_and_Myopia	ALL_MAPPINGS_CONSISTENT	1b9d1bac73ee54fd1a834e9b9c8b928886c360fa70bd9471554d6dbd7503b6ce	6	0	0	0.384	True	NA
Junctional_Epidermolysis_Bullosa	ALL_MAPPINGS_CONSISTENT	669f32d5a620cccdebf2047b8693e87ba6e8b21024ada6c24328c908cf004a1a	8	0	0	0.964	True	NA
Juvenile-Onset_Diabetes_Mellitus_with_Central_and_Peripheral_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	993bcd539bb0c6a555d7b5e9ad3d1859cc1ca868e218627a10d58c1ed1eee868	6	0	0	0.394	True	NA
Juvenile_Neuronal_Ceroid_Lipofuscinosis	ALL_MAPPINGS_CONSISTENT	6a2393ce99c17d9e556bc40129c4a17665bf188a301db9d771134b2c40afe47c	4	0	0	0.32	True	NA
Juvenile_Open_Angle_Glaucoma	ALL_MAPPINGS_CONSISTENT	7dd3d4960fce960de87ca54b929026eb909dcf85f6d479c133ae7dd7acbb7ff1	6	0	0	0.441	True	NA
Juvenile_Polyposis_Syndrome	ALL_MAPPINGS_CONSISTENT	01e5f1c0322b891d1e641cd5d51fea3310670d2ef1bab614a186d8fb76c9553e	8	0	0	0.979	True	NA
Juvenile_Sialidosis_Type_2	ALL_MAPPINGS_CONSISTENT	c0341b4fcc818007fee1e51de94d4c43fb310268305f4342924ee513f28f8319	6	0	0	0.403	True	NA
KBG_Syndrome	ALL_MAPPINGS_CONSISTENT	273c3a5fbe2b7f1eebd41d060c445fd5d841e30abcb2d8c6813d2ed5e02c3ea2	9	0	0	4.903	True	NA
KCNA2-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	7ce3eac8dd7aaad78a4992bb21c54e60ed0c042bce2b31e743db32111b1ae565	5	0	0	0.311	True	NA
KCNB1-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	73bf260df0690e158e2a5734ddbc680e64ca460ab08f37e5426d48d77497c2b1	5	0	0	0.311	True	NA
KCNQ2_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	139293e9672b38e98e3eae7a979fed060bd9e2cd3b16e0b7f2ba04e826087d86	7	0	0	0.465	True	NA
KCNV2_Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	ffef5931468deb96cb7b4c653c3c550b305a1c4e467bdd142461fa0c907ed3bc	3	0	0	0.319	True	NA
KDM1A-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	b0335b104114596f6eed7f3f0074fb61d437e0ae23f09fb56efacce292d1f7e4	6	0	0	0.408	True	NA
KDM6B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	4fa0ebc002de2393808668dd96ff7cbe35bae46e5f36c2878588505a2800e9af	5	0	0	0.315	True	NA
KINSSHIP_Syndrome	ALL_MAPPINGS_CONSISTENT	4a47e9aa266a0a959d43748e44e3705140850ed6b03ea0ee53016c001683bb5d	5	0	0	0.311	True	NA
KLC4-Related_Early-Childhood-Onset_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	693b3a6547eb7c4d40963a44145503172040136adf6bc598cfdc7fe13c97c6ac	4	0	0	0.332	True	NA
KLHL24-Related_Hypertrophic_Cardiomyopathy	ALL_MAPPINGS_CONSISTENT	b7ca135c477ff46d68c13972b755ef835168712a5e74d9b82851259266534464	4	0	0	0.309	True	NA
KMT2B-Related_Dystonia	ALL_MAPPINGS_CONSISTENT	62922131348448608a53dace33979a6376fefe5d415a2712920d073f7f1e2f18	7	0	0	0.462	True	NA
KRT1_Keratinopathies	ALL_MAPPINGS_CONSISTENT	2cbd10dd292554ed20b1703dcf7fb7cec322ee69eb4a622f05baba5d443f84d3	6	0	0	0.408	True	NA
Kanzaki_Disease	ALL_MAPPINGS_CONSISTENT	ab36e46af57c5e095717bd7cc5e1284c2fbf5e3b1dfe4debdf0a7e2a3adf79fb	8	0	0	0.952	True	NA
Karyomegalic_Interstitial_Nephritis	ALL_MAPPINGS_CONSISTENT	08798b4558812bd023d5ebe61f83ba6cc91756324e31b49b323dc6acc0470653	8	0	0	1.04	True	NA
Keipert_syndrome	ALL_MAPPINGS_CONSISTENT	5e96d411d2bf9fcea6b6037655922c1ff388193556ad4c6892ec90b332b6a6e0	9	0	0	4.801	True	NA
Kennedy_Disease	ALL_MAPPINGS_CONSISTENT	2f46d17843348da65c013afb193933f75f94c547e916831cb033819f366ebdad	9	0	0	4.893	True	NA
Keratitis-Ichthyosis-Deafness_Syndrome	ALL_MAPPINGS_CONSISTENT	a87a4f6156ece230edc2c02b275f26ba676d45e32b16992fcc72478db322f1cc	5	0	0	0.33	True	NA
Keratoderma_Hereditarium_Mutilans	ALL_MAPPINGS_CONSISTENT	b01c2e9bba179a3c57f3f194c5a96386ed17f37c35fb91a76481b6350865522a	8	0	0	1.0	True	NA
Keratosis_Follicularis_Spinulosa_Decalvans	ALL_MAPPINGS_CONSISTENT	5b29bf12f0fbd2660c8bf8db8467dafbdee95802bdc045a3bdf8a6379732861d	7	0	0	0.47	True	NA
Keutel_Syndrome	ALL_MAPPINGS_CONSISTENT	f557e23e737eb7900ebf28a9f40a73459b64d7698056c962d067083c893f53fc	8	0	0	1.076	True	NA
Kilquist_Syndrome	ALL_MAPPINGS_CONSISTENT	9eac13742f06a62b7f588b7c1a64a932a315cfdd61044f438520aa2804012982	6	0	0	0.404	True	NA
Kindler_Epidermolysis_Bullosa	ALL_MAPPINGS_CONSISTENT	104af951a43ac5a6fa68f47db7e935172a21891ef8f0f993f7b948c2834e2f07	9	0	0	4.727	True	NA
Koolen_de_Vries_syndrome	ALL_MAPPINGS_CONSISTENT	8b6a4a2a6abcd3404c25846f5399da4f273014419f45c74be918e878ef5836b1	6	0	0	0.39	True	NA
Krabbe_Disease_Due_To_Saposin_A_Deficiency	ALL_MAPPINGS_CONSISTENT	0261ab8076d8b3aa36697748d1f7337777527513a64da2d77c0477c6c8ac21c2	5	0	0	0.326	True	NA
Kufor-Rakeb_syndrome	ALL_MAPPINGS_CONSISTENT	73df641cd3fbdb221fabe4e72dec2e865bc3b5da0a1f7c0d2ce88f53e194a33b	8	0	0	0.945	True	NA
L-2-Hydroxyglutaric_Aciduria	ALL_MAPPINGS_CONSISTENT	a595514bde4cd33d76468c5e8bca18bbced71e9922b6e239b5e3541f3e9ce6c0	8	0	0	0.969	True	NA
L1_Syndrome	ALL_MAPPINGS_CONSISTENT	e52a0028d70e25c6ccbdc5be26f1266def5b0c7301d4676b1fe2c62604f36eb0	6	0	0	0.364	True	NA
LAMA5-Related_Bent_Bone_Dysplasia	ALL_MAPPINGS_CONSISTENT	96b6dd411ee77019e34e065ec3fa26c12916aca2b19988ab9963a192c6cc9495	5	0	0	0.312	True	NA
LAMB1-Related_Cobblestone_Lissencephaly	ALL_MAPPINGS_CONSISTENT	0a813070578d3f3df4e7ae8ee71e8e68885153827c36209c34aa095a64c2270e	7	0	0	0.54	True	NA
LCA5-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	a2495c4ba2b75bd65c46273087ca46c31429db9780edf1f5f0713eed68914afc	3	0	0	0.311	True	NA
LDLR-Related_Familial_Hypercholesterolemia	ALL_MAPPINGS_CONSISTENT	25fb47a9d847f440c1ffadc40fc7c87600556391cc2a7ad58b046661aa0a14ee	4	0	0	0.315	True	NA
LIFR-Related_Stuve-Wiedemann_Syndrome	ALL_MAPPINGS_CONSISTENT	dddea1e12ea063720c1f265045882b8f6d7e02c90e8af69555712c11a6776dbe	7	0	0	0.435	True	NA
LRBA_Deficiency	ALL_MAPPINGS_CONSISTENT	a13ca540ff1cdaa177591f1319e29b04c1d08170c8153cb2466682900322d215	8	0	0	0.941	True	NA
LRRK2-Related_Parkinson_Disease	ALL_MAPPINGS_CONSISTENT	b845871c75f195f499f97a296f99c34402a4a8c436352a38c5ea8e76ac0592da	5	0	0	0.309	True	NA
Landau-Kleffner_Syndrome	ALL_MAPPINGS_CONSISTENT	36b13b7db82488a95f73272378b729083c8a5d80888b88d00a132059b0540f7c	9	0	0	4.41	True	NA
Langer_Mesomelic_Dysplasia	ALL_MAPPINGS_CONSISTENT	aece81868a9823a21b9bc0fc13845c7391d68b095d5d4cf6770306041643f158	8	0	0	0.921	True	NA
Larsen-like_Syndrome_B3GAT3_Type	ALL_MAPPINGS_CONSISTENT	394abec43978258f9a87f6537a076621d91e2063bc6a7045ab413d615601de5b	8	0	0	0.968	True	NA
Larsen_Syndrome	ALL_MAPPINGS_CONSISTENT	5251c814fae5b449b7c8146f92e7d25358ce7fb9a40373f3dbad4c07b40e0796	9	0	0	5.402	True	NA
Late-Onset_Pompe_Disease	ALL_MAPPINGS_CONSISTENT	1873eec50ed37462605bea1c245fb6619ac3bcebb55e5aabcb372ae32d2bea1d	6	0	0	0.339	True	NA
Leber-like_Hereditary_Optic_Neuropathy_Autosomal_Recessive_1	ALL_MAPPINGS_CONSISTENT	4cfa6a551e7338045f0ca91325072c8d204bc021ec3da1881b938a9a04105fdc	4	0	0	0.314	True	NA
Leber_Congenital_Amaurosis_10	ALL_MAPPINGS_CONSISTENT	abda806930ee103166de9d5120c18c39db0707af4795c9b74e098ac4459e58b7	6	0	0	0.353	True	NA
Leber_Congenital_Amaurosis_with_Early-Onset_Deafness	ALL_MAPPINGS_CONSISTENT	547e8a6ca354ef3c5a0b44cdd222a1ea70b12317390c8af1b78815cb09991d7a	5	0	0	0.324	True	NA
Leber_Optic_Atrophy_and_Dystonia	ALL_MAPPINGS_CONSISTENT	5eb36cb7304543f8bd463c683807e74855c39831659d4b7d26252d6075815816	6	0	0	0.355	True	NA
Lenz-Majewski_hyperostotic_dwarfism	ALL_MAPPINGS_CONSISTENT	1fb72051987b7aa0f2f9c8052a5f699098607957548e484537015d69fca4fee4	9	0	0	5.482	True	NA
Leri-Weill_Dyschondrosteosis	ALL_MAPPINGS_CONSISTENT	7011c1b70ba73cc67cfaafe3553787f0c71c3dad57aab128fc4af0f62aa790fd	8	0	0	0.949	True	NA
Lethal_Polymalformative_Syndrome_Boissel_Type	ALL_MAPPINGS_CONSISTENT	f40f2e76faf3a02a2e0b8a08e8dee3b6ce61e732d1abd71a66dfb31563de647f	7	0	0	0.507	True	NA
Leukocyte_Adhesion_Deficiency_Type_II	RETRACTED	5e3b03ead2ba3f8963fe551c26d82da83c9f9b3df0e0e9568c3b1aa3b79e55f5	10	1	1	58.155	True	NA
Li-Ghorbani-Weisz-Hubshman_Syndrome	ALL_MAPPINGS_CONSISTENT	c9ce0af63a3231b9d545debd816cfc3a978b1d656013641b95cbdcb9ccd2035c	4	0	0	0.331	True	NA
Liberfarb_syndrome	ALL_MAPPINGS_CONSISTENT	b71d2386d497be8e695236cfbf3eebd4195498378ce9768ef7bfe883b5a57349	6	0	0	0.391	True	NA
Lichtenstein-Knorr_Syndrome	ALL_MAPPINGS_CONSISTENT	c6e2b37bdf173368a5acf46e5952309bce12e0d65f28609e778794a094141f6c	7	0	0	0.491	True	NA
Liddle_Syndrome	ALL_MAPPINGS_CONSISTENT	90b1c4911c3d34d9f911faad6b50c3fa32107c77bc211c46649268e351b850d4	8	0	0	0.893	True	NA
Linear_Skin_Defects_with_Multiple_Congenital_Anomalies_1	ALL_MAPPINGS_CONSISTENT	b93069c8b49103b323090639d64b0d7d8d1d0bb89ffcc1c315455f411ea1bc76	5	0	0	0.343	True	NA
Lipoic_Acid_Synthetase_Deficiency	ALL_MAPPINGS_CONSISTENT	ebe7ec9576268cd140fe447424bf67ac2f492814d9d0d84a1c649c97b9b6ca16	6	0	0	0.37	True	NA
Lipoyl_Transferase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	3f0a3909b57a73d55faa7d00af07668e5f260d28e569a660ee93cb2dfe8c3cce	6	0	0	0.346	True	NA
Loeys-Dietz_Syndrome_4	ALL_MAPPINGS_CONSISTENT	3601d5fb62808a9a85a6f96e8b5190e44b746c352a6b2c4b86c3123282f756ca	5	0	0	0.316	True	NA
Loeys-Dietz_Syndrome_6	ALL_MAPPINGS_CONSISTENT	25630ac03ded48ba4147c213792942b72edb1d3ffbc22ee58b51cf4762f87029	5	0	0	0.293	True	NA
Long-Chain_3-Hydroxyacyl-CoA_Dehydrogenase_Deficiency	ALL_MAPPINGS_CONSISTENT	c0a7f5291535e6ab3a9ca4c609c1c89132fc3646cb41250654cc3589775e5529	9	0	0	5.643	True	NA
Lymphatic_Malformation_6	ALL_MAPPINGS_CONSISTENT	0de27f10073b44367c12d41a3281ee2d63703af9d0dd9e6e8eb70340bd7a791c	6	0	0	0.354	True	NA
Lysosomal_Acid_Phosphatase_Deficiency	ALL_MAPPINGS_CONSISTENT	427f53bc5c1b08aca80c64952ed896ea900ef8a56c41a1eab272d15122d565c2	7	0	0	0.525	True	NA
MAN2C1-congenital_disorder_of_deglycosylation_2	ALL_MAPPINGS_CONSISTENT	312582540ee75fe5233a63846ce184b0f89da1603e38e5c9373a459dc81494d0	5	0	0	0.313	True	NA
MBD5_Haploinsufficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	eb0c0f376a960855914169f5a1eb49cfc9b740b45bd8c25f76fe0de6d64ed371	7	0	0	0.5	True	NA
MCM3AP-Related_Peripheral_Neuropathy	ALL_MAPPINGS_CONSISTENT	7d74b63367dd582b5b36ed84d40c5e9fa24717e8fe503b491f7d08a34162f70b	4	0	0	0.316	True	NA
MCM8-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	4e65c5b73ebf918dbac1b4dc8096bf266128ff22d7174586b8b7dbc2c8059371	5	0	0	0.29	True	NA
MED11-Related_Disorder	ALL_MAPPINGS_CONSISTENT	1d57c2f122ad4014facbd277dd57c71ce97051a9d54163d32f208e8c296af59c	4	0	0	0.326	True	NA
MED13L_Syndrome	ALL_MAPPINGS_CONSISTENT	3fc1c32322af406f6efd078537e0141c9afb8d08394e2d2b23518aa0cc1a9fb4	6	0	0	0.351	True	NA
MED13_Syndrome	ALL_MAPPINGS_CONSISTENT	666bb46b592f510f669c4e666e94f9aa972bbd37e4a2103d40ed6500c3dd7ab0	5	0	0	0.315	True	NA
MED17-Related_Disorder	ALL_MAPPINGS_CONSISTENT	dcff867a8860a09e08182dc724626393fc331cd8fba9832558c951f09d84e6d8	7	0	0	0.457	True	NA
MED27-Related_Disorder	ALL_MAPPINGS_CONSISTENT	d4a964261580fbd2b115d5ec7b230086a15e8aed153c9296f22168fa5926a987	4	0	0	0.296	True	NA
MEDNIK_syndrome	ALL_MAPPINGS_CONSISTENT	a1ecb4d7642ddbb7e6e56a7e91d62d6b93063446ad10ce3afa44d7a66e0397e1	8	0	0	0.891	True	NA
MEGF8-Related_Carpenter_Syndrome	ALL_MAPPINGS_CONSISTENT	6f5667724d24fe8a75b9c10557ebd6095dcac0b9a652b697c2d3bdc8e84dc4a5	5	0	0	0.308	True	NA
MEND_Syndrome	ALL_MAPPINGS_CONSISTENT	818490f800b7fc687ae9357d5297ab939616c372e9f7637f4541092e92c3d5a3	7	0	0	0.496	True	NA
MEPAN_Syndrome	ALL_MAPPINGS_CONSISTENT	f6024475833b282f4715e96983dd53c53451c535266b045cfd70d8ae0ba042ca	7	0	0	0.489	True	NA
MERTK-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	d34b3ee3553c00fdc373b311742ff76661a8e28ce438f2803c74ce3d70bd96a7	3	0	0	0.282	True	NA
MGAT2-congenital_disorder_of_glycosylation	ALL_MAPPINGS_CONSISTENT	1c80ab42eef40c2cc9d1ef7c4b4cdaacc1b5ddf448976571edea315861dd1dad	8	0	0	0.9	True	NA
