dataset	gene_symbol	best_probe_id	n_probes	all_probes	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	cohen_d_pooled	p_value_welch	q_value_bh
GSE125637	Ccdc107	1451370_at	1	1451370_at	4	4	10.22210947225	9.91495506	0.30715441225000006	1.237264896576926	1.4374499721721636	0.0898284686965114	0.2572614787072238
GSE125637	Mrap	1451371_at	2	1451371_at,1451966_at	4	4	9.84117594425	9.551218891000001	0.2899570532499993	1.2226038821661118	1.4581763125128873	0.09668002791532618	0.2668849271030191
GSE125637	Aaas	1451377_a_at	1	1451377_a_at	4	4	9.553542721	7.15020142475	2.40334129625	5.29026978391206	18.659227241675755	1.262184554782545e-06	0.00175888997633832
GSE125637	Zfyve19	1451380_at	1	1451380_at	4	4	8.458057883750001	8.23309270325	0.2249651805000017	1.1687490404180467	2.125463370538485	0.04591889273938954	0.1858888772497269
GSE125637	Aamdc	1451381_at	1	1451381_at	4	4	8.45705258175	8.4609094055	-0.0038568237500005154	0.9973302237003702	-0.035766436903718966	0.9613234638082113	0.9779768917333395
GSE125637	Chac1	1451382_at	1	1451382_at	4	4	6.446538191	6.90315581675	-0.45661762574999987	0.7286926652511817	-1.43759223606307	0.09811055722969204	0.26856603345225244
GSE125637	Kdm8	1451384_at	1	1451384_at	4	4	5.4474453645	5.634665393500001	-0.18722002900000057	0.8782965068439239	-0.9831806955702558	0.23154593005135848	0.42276519729509837
GSE125637	Blvrb	1451386_at	1	1451386_at	4	4	11.416549132500002	10.676533875	0.7400152575000014	1.6701935022172485	3.636679817585636	0.005051254704386715	0.06559649825008501
GSE125637	Cuta	1451387_s_at	1	1451387_s_at	4	4	10.1705474875	10.39213337	-0.22158588249999944	0.857622176929834	-2.7568459909621468	0.00864940811025106	0.08519260868758094
GSE125637	Atp11b	1451388_a_at	1	1451388_a_at	4	4	9.204676904500001	9.40616292475	-0.20148602024999818	0.8696543311021074	-1.6554390179267569	0.05918274794852506	0.20995839811424752
GSE125637	Pex26	1451393_at	1	1451393_at	4	4	8.066077915000001	8.531291905	-0.46521398999999874	0.7243636269400506	-3.229404055667012	0.01471679514115637	0.10909634741309886
GSE125637	Ccdc92	1451395_at	1	1451395_at	4	4	6.9109607135	7.0928462665000005	-0.18188555300000075	0.8815500872812392	-0.885515496104432	0.2580535534552045	0.4488247007204958
GSE125637	Cbr4	1451398_at	1	1451398_at	4	4	10.1860694275	9.787681866	0.3983875614999999	1.3180339770855585	4.775382095902151	0.0005150050299778317	0.023464383023353737
GSE125637	Ppp1r37	1451403_at	1	1451403_at	4	4	8.823490534000001	8.786780060000002	0.03671047399999949	1.0257722684638313	0.4176857752366472	0.5888363970882186	0.7321655917808707
GSE125637	Igsf5	1451407_at	1	1451407_at	4	4	9.635745532249999	9.3943709165	0.24137461574999897	1.1821184605171433	1.209011548066909	0.14383098601775743	0.3262546547496292
GSE125637	Cdpf1	1451409_at	1	1451409_at	4	4	7.413414406999999	6.7754260215	0.637988385499999	1.5561578251216903	3.349017207796458	0.006934774269179365	0.07645202989837656
GSE125637	Crip3	1451410_a_at	1	1451410_a_at	4	4	4.44121913875	4.483342613	-0.042123474249999404	0.9712243689424136	-0.21094696056458054	0.7799109629419918	0.8649886718221265
GSE125637	Ift20	1451412_a_at	1	1451412_a_at	4	4	9.464176669	9.37637838575	0.08779828325000061	1.062747071315822	0.6652987613421288	0.3855437600977569	0.5670358625547742
GSE125637	Tgm1	1451416_a_at	1	1451416_a_at	4	4	7.393570882250001	6.68017846275	0.7133924195000008	1.6396551481540096	1.9186666345000742	0.054348856223982986	0.20076023979663674
GSE125637	Spsb4	1451418_a_at	2	1451418_a_at,1451419_at	4	4	8.30521192825	7.444982903750001	0.8602290244999988	1.8153264666384035	1.8623195021124987	0.05092896973513392	0.19502303913563762
GSE125637	Rogdi	1451421_a_at	1	1451421_a_at	4	4	9.102673377750001	8.790296817	0.31237656075000153	1.2417515613172727	1.567480910496672	0.08228025900844627	0.24635603765784156
GSE125637	Myo18a	1451422_at	1	1451422_at	4	4	9.6469201285	9.7073999555	-0.060479826999999986	0.9589451300188225	-0.7476392384301687	0.3362390986831346	0.523354486116374
GSE125637	Gfod2	1451429_at	1	1451429_at	4	4	7.48823188375	7.71832080625	-0.23008892250000024	0.8525823400591922	-3.1548025907296946	0.007329823624794765	0.07841137934105044
GSE125637	Mfsd3	1451433_at	1	1451433_at	4	4	8.182539390999999	8.104254180249999	0.07828521074999983	1.055762413876024	0.7025697658957358	0.3691177288213528	0.5524150082151524
GSE125637	Nepro	1451439_at	1	1451439_at	4	4	6.3273822595	6.062040624000001	0.26534163549999956	1.2019206350638518	1.046117825502318	0.197452203287245	0.3871697674213311
GSE125637	Chodl	1451440_at	1	1451440_at	4	4	4.0307667435	4.358411139249999	-0.32764439574999926	0.7968364811847805	-3.619198110874943	0.0034820875993961647	0.05514040997698415
GSE125637	Lypd8	1451441_at	1	1451441_at	4	4	4.791836094	4.987362045	-0.19552595100000048	0.8732544829567367	-0.9818005038167809	0.22207162104833697	0.4132381144902853
GSE125637	Cfap36	1451442_at	1	1451442_at	4	4	8.52899167025	8.539776423500001	-0.010784753250000279	0.9925524501600304	-0.07948018148558844	0.9168257659634819	0.9511814241516147
GSE125637	Dapk2	1451453_at	1	1451453_at	4	4	7.299078773	7.68292193275	-0.3838431597500005	0.7663932927782421	-1.3950835474847365	0.09660677432632556	0.26674240789074005
GSE125637	Thnsl2	1451455_at	1	1451455_at	4	4	10.5156267775	9.200060972749998	1.3155658047500012	2.488999265790119	9.218239139666673	1.6205802939669334e-05	0.004830974809920356
GSE125637	Slc22a7	1451460_a_at	1	1451460_a_at	4	4	9.90179430025	10.66338636	-0.7615920597500008	0.5898450586949074	-3.18122321711751	0.006438571443887497	0.07384372145929506
GSE125637	Prr5	1451463_at	1	1451463_at	4	4	3.4292980885	3.526193689	-0.0968956004999999	0.9350428589495924	-1.2585902328367633	0.13180014576165708	0.3117986890318437
GSE125637	Ubl7	1451465_at	1	1451465_at	4	4	8.57422909975	8.185931977000001	0.3882971227499983	1.3088476005962373	2.092844245717427	0.03609055657003865	0.16572186844484965
GSE125637	Cntln	1451469_at	1	1451469_at	4	4	5.441962601749999	5.6153393107500005	-0.17337670900000113	0.8867647275414517	-1.490913865241591	0.09840972053232726	0.26887216385637813
GSE125637	Parp8	1451474_a_at	1	1451474_a_at	4	4	3.35029268975	3.4929989577500002	-0.1427062680000004	0.9058183884226552	-0.9927882274761777	0.25108455186093837	0.4422665069967912
GSE125637	Plxnd1	1451475_at	1	1451475_at	4	4	7.5697746905	7.4975475962500004	0.07222709424999962	1.051338386964657	0.48590579026965247	0.522228357369168	0.6801334434220861
GSE125637	Angptl7	1451478_at	1	1451478_at	4	4	6.2946505107499995	6.3318195717500005	-0.03716906100000106	0.9745654205740768	-0.2991254223217911	0.6940139122311868	0.8079899185714333
GSE125637	Tmem53	1451479_a_at	1	1451479_a_at	4	4	9.1654993265	8.382817985500001	0.782681341	1.7203252379669918	4.426361546654241	0.0015528099042138315	0.038692419607706086
GSE125637	E2f4	1451480_at	1	1451480_at	4	4	6.10642758375	6.352061538	-0.24563395424999968	0.8434450850098819	-1.214299171403005	0.15222424655143552	0.3359002761248737
GSE125637	Slc51a	1451481_s_at	1	1451481_s_at	4	4	4.6043050165	4.769990841	-0.16568582450000058	0.8915046175968454	-0.9176733648492695	0.24268826994181225	0.43353568448727464
GSE125637	Zfp940	1451482_at	1	1451482_at	4	4	4.23571753475	4.431526961	-0.1958094262500003	0.8730829139783466	-0.9247506751518024	0.272410659814941	0.46355241353432136
GSE125637	Syn1	1451484_a_at	1	1451484_a_at	4	4	6.123248626	6.5784309545	-0.4551823285000003	0.7294179820958369	-3.555017340168932	0.002841610183853934	0.050997706301739214
GSE125637	Slc46a3	1451486_at	1	1451486_at	4	4	8.848006155	8.66585352875	0.18215262624999973	1.134575508115304	1.8450554578994487	0.04426705277053725	0.18264780643223072
GSE125637	Fitm1	1451488_at	1	1451488_at	4	4	9.231818914749999	8.48718237225	0.7446365424999986	1.675552095088175	4.064961722137953	0.009957914465262325	0.09087654801655122
GSE125637	Slc25a35	1451489_at	1	1451489_at	4	4	4.4425322215000005	4.4328737765	0.009658445000000349	1.0067171836771778	0.07474781894940442	0.9195237124060684	0.9527750351098421
GSE125637	Lyplal1	1451490_at	1	1451490_at	4	4	10.3373550475	9.29148596275	1.0458690847499987	2.0646097124791667	9.740092808384706	1.1002327835709869e-05	0.004434441724178557
GSE125637	Bcdin3d	1451491_at	1	1451491_at	4	4	6.9657445995	6.07771618075	0.8880284187499994	1.8506453104246339	9.98100465347996	8.365767105051864e-06	0.003759463808820884
GSE125637	Lrrc26	1451498_at	1	1451498_at	4	4	5.2580147615	5.3649541995	-0.1069394379999995	0.9285558307576935	-0.6257934481592907	0.4205588660195379	0.5978009208089501
GSE125637	Cadps2	1451499_at	1	1451499_at	4	4	6.565609698	8.269889261749999	-1.7042795637499983	0.306874449446523	-4.335781439633413	0.0020155001204349206	0.04351112898025011
GSE125637	Ushbp1	1451500_at	1	1451500_at	4	4	6.261403747999999	6.6191864655	-0.357782717500001	0.7803630008215253	-2.0325952699253995	0.04655237820590479	0.18694317598295004
GSE125637	Pla2g10	1451502_at	1	1451502_at	4	4	5.5747085845	5.7802942134999995	-0.20558562899999977	0.8671866011626082	-1.1098062828543234	0.20975299903432615	0.400193311127513
GSE125637	Ak6	1451509_at	1	1451509_at	4	4	8.48233129125	8.74335175175	-0.2610204604999993	0.8344974461136387	-3.064633380811149	0.005115621794437732	0.06605200645603668
GSE125637	Hibch	1451512_s_at	2	1451511_at,1451512_s_at	4	4	10.374650240000001	9.7803337175	0.5943165225000016	1.509757167895127	4.926006280567303	0.000471219941184521	0.02270565231555885
GSE125637	Zfp709	1451518_at	2	1451518_at,1459386_at	4	4	5.57718477325	5.12149753875	0.45568723450000004	1.3714359393007374	2.86613189352593	0.01632738086100973	0.11415489106588672
GSE125637	Mif4gd	1451523_a_at	1	1451523_a_at	4	4	8.789404207	9.053719771	-0.26431556400000034	0.8325936358435265	-1.5362923404022726	0.11455349058265797	0.2903982540145774
GSE125637	Pcolce2	1451527_at	1	1451527_at	4	4	5.7397140685	6.26843255575	-0.5287184872499999	0.693170187768206	-1.4046576539916973	0.11098895635579377	0.2854209670773552
GSE125637	Tmem82	1451528_at	1	1451528_at	4	4	8.404845713750001	7.7992505275	0.6055951862500013	1.5216063650196034	5.472390401187712	0.0002445445509454508	0.016836449379613844
GSE125637	Sgtb	1451529_at	1	1451529_at	4	4	5.72941242025	5.6150863915	0.11432602874999986	1.0824692396820697	0.710965187350493	0.3553909092881642	0.5403242399745628
GSE125637	Cbwd1	1451531_at	1	1451531_at	4	4	7.049183535000001	6.43476131375	0.6144222212500008	1.5309447528061213	4.256960787343354	0.0016539247940933078	0.04012176188724883
GSE125637	Scgn	1451534_at	1	1451534_at	4	4	5.99092087075	6.27248365125	-0.28156278049999983	0.8226993561166135	-2.374223915277211	0.01555255934098131	0.11194776467358822
GSE125637	Chil1	1451537_at	1	1451537_at	4	4	4.02121618375	4.22673644475	-0.2055202610000002	0.8672258939697325	-2.137920463051573	0.03890430308899693	0.17188849265765158
GSE125637	Mpi	1451540_at	1	1451540_at	4	4	7.4154426825	7.4738341395	-0.058391456999999924	0.960334254079653	-0.4292726448073494	0.5744385762128111	0.7207610022471552
GSE125637	Bcs1l	1451541_at	1	1451541_at	4	4	8.04260189275	8.067148144499999	-0.02454625174999947	0.983129758312692	-0.21530663380749476	0.7780122053180615	0.8639709785216795
GSE125637	Fbxo21	1452828_at	2	1451543_at,1452828_at	4	4	9.35165466925	9.41113772225	-0.05948305300000101	0.9596079047745496	-0.2024992273163651	0.7872591213340591	0.8698016616762793
GSE125637	Iyd	1451547_at	1	1451547_at	4	4	11.7043654825	11.332275817500001	0.37208966499999896	1.2942260894832407	9.272165244454788	1.6121970949739985e-05	0.004830974809920356
GSE125637	Cngb1	1451549_at	1	1451549_at	4	4	4.6087154065	4.73379045475	-0.12507504825000026	0.9169563423692295	-0.6009205697635026	0.43915934841681203	0.6129584307537722
GSE125637	Ephb3	1451550_at	1	1451550_at	4	4	6.0452353185000005	6.1751401325	-0.12990481399999965	0.9138917449053573	-1.0427013967996204	0.19502691954933019	0.3844197849129995
GSE125637	Krt84	1451551_at	1	1451551_at	4	4	5.541792791	5.661457091	-0.11966430000000017	0.9204017935504794	-0.5839436041473302	0.4673331732370016	0.6364079062218668
GSE125637	Lipt1	1451552_at	3	1451552_at,1458216_at,1459544_at	4	4	7.757996874	7.483815761000001	0.27418111299999914	1.2093074803050643	1.9020607926396844	0.03982994235814948	0.17394889418949352
GSE125637	Tat	1451557_at	1	1451557_at	4	4	12.915548170000001	12.55302289	0.3625252800000016	1.2856743616049044	1.5346201604291376	0.0989779757989914	0.26963736429995816
GSE125637	Prr12	1451561_at	2	1451560_at,1451561_at	4	4	6.961130411500001	6.9590976520000005	0.0020327595000004806	1.001409994625194	0.02794495925117501	0.9701304670555175	0.9829663314290581
GSE125637	Ggact	1451562_at	1	1451562_at	4	4	9.749253393	10.0302101265	-0.28095673350000006	0.8230450280721787	-2.692546616435932	0.011575080739371116	0.09798192875870435
GSE125637	Zfp810	1451566_at	1	1451566_at	4	4	7.50283394475	7.47109277625	0.03174116849999997	1.0222451148740073	0.17840011575478726	0.8106306208472829	0.885729380304608
GSE125637	LOC102641031	1451567_a_at	1	1451567_a_at	4	4	6.4643757865	6.95010638025	-0.4857305937500005	0.7141353337263067	-1.3904434695692875	0.12249130974018711	0.3006155246083315
GSE125637	Zfp747	1451571_s_at	1	1451571_s_at	4	4	7.310946191249999	7.539976241	-0.2290300497500004	0.85320832653651	-2.3341848624859245	0.017387435520443452	0.1174289801448817
GSE125637	Mff	1456736_x_at	4	1451572_a_at,1456582_x_at,1456736_x_at,1457371_at	4	4	10.82924549	10.7133460375	0.11589945250000078	1.083650440044935	0.674735703481915	0.4101770194034084	0.5887214381858232
GSE125637	Stx4a	1451573_a_at	1	1451573_a_at	4	4	8.41844956475	8.3320598205	0.08638974425000079	1.061709991300984	0.6148269944964888	0.42746991850525984	0.6038342545345144
GSE125637	Bcl9	1455565_at	2	1451574_at,1455565_at	4	4	5.98461112875	5.95132552475	0.03328560400000047	1.0233400358149347	0.14095166215981017	0.8509092829029404	0.9113911743185503
GSE125637	Nudt3	1451575_a_at	1	1451575_a_at	4	4	9.522828936749999	9.283656018250001	0.23917291849999778	1.180315805115605	3.1208512982375223	0.008621121100095434	0.08499724475702133
GSE125637	Prkdc	1451576_at	1	1451576_at	4	4	7.3912332337499995	7.17236615825	0.2188670754999995	1.163819299525009	1.2540898406333216	0.14035033182148424	0.3221015833238734
GSE125637	Ccdc65	1451578_at	1	1451578_at	4	4	4.50340190725	4.58597164275	-0.08256973549999991	0.9443740240774559	-0.7018743717287106	0.37540615148818357	0.557974981487891
GSE125637	BC024139	1451579_at	1	1451579_at	4	4	5.27318788125	5.41768034425	-0.14449246299999974	0.9046975922435163	-0.5533758342599193	0.46542505538116846	0.6350366184464099
GSE125637	Ttr	1454608_x_at	4	1451580_a_at,1454608_x_at,1455913_x_at,1459737_s_at	4	4	14.81882448	14.754689104999999	0.0641353750000011	1.0454581959629712	2.457699836716998	0.016186589233240997	0.11378294280056143
GSE125637	Tulp1	1451582_at	1	1451582_at	4	4	4.10611185625	4.240859049	-0.1347471927499999	0.9108294266468614	-1.599708569478788	0.0680982229982778	0.22457574988632106
GSE125637	Mmgt2	1451583_a_at	1	1451583_a_at	4	4	4.4963143169999995	4.6163421865	-0.12002786950000033	0.9201698749194753	-0.8310766116845362	0.2844491498281231	0.4748438071607206
GSE125637	Havcr2	1451584_at	1	1451584_at	4	4	3.4339003965000003	3.3555024650000003	0.07839793150000007	1.0558449060015027	0.5058820949064983	0.5196517473328323	0.6780957241106491
GSE125637	Tmbim6	1451586_at	1	1451586_at	4	4	13.0152662275	12.979672395	0.03559383250000003	1.0249786310763844	0.8274183632679989	0.30787814802681757	0.49687298197085444
GSE125637	Eci3	1451588_at	1	1451588_at	4	4	3.85681352925	3.8113770895	0.04543643975	1.0319953281961347	0.19125295390239228	0.804239834072176	0.8812855216322953
GSE125637	Cplx4	1451590_at	1	1451590_at	4	4	4.3933574255	4.53046500975	-0.1371075842500007	0.9093404381921338	-0.888647836790196	0.2780159117559535	0.4688627168270299
GSE125637	Mypop	1451592_at	2	1451592_at,1456876_at	4	4	6.1431197287499995	6.382396835749999	-0.2392771069999995	0.8471696984051605	-1.6638314689008489	0.0627941887031611	0.21566255747039817
GSE125637	Serpinb6c	1451594_s_at	1	1451594_s_at	4	4	3.1638704045	3.41232045975	-0.2484500552500002	0.8418003092261672	-2.6605318103379596	0.023247792760198654	0.1335511002530706
GSE125637	Tmprss11d	1451597_at	1	1451597_at	4	4	2.79346324625	2.83304770925	-0.03958446300000018	0.9729351399129921	-0.24183190951376587	0.7469757454676441	0.8437801786842909
GSE125637	Pax4	1451598_at	1	1451598_at	4	4	6.56910693575	6.5031177827499995	0.0659891530000003	1.0468024114904326	0.49841108194796574	0.5123407871991092	0.6721473571315093
GSE125637	Ces3a	1451600_s_at	1	1451600_s_at	4	4	13.503491720000001	13.83409378	-0.3306020599999986	0.7952045627621167	-2.185997278441418	0.04195172210819565	0.1781423025675118
GSE125637	Ces3b	1451600_s_at	1	1451600_s_at	4	4	13.503491720000001	13.83409378	-0.3306020599999986	0.7952045627621167	-2.185997278441418	0.04195172210819565	0.1781423025675118
GSE125637	Spns2	1451601_a_at	1	1451601_a_at	4	4	8.998374840750001	8.057063308	0.9413115327500012	1.9202731373421895	5.670288054918423	0.00125830224592816	0.034966537026251354
GSE125637	Rtbdn	1451603_at	1	1451603_at	4	4	6.02462485325	6.121032989	-0.09640813574999996	0.9353588491160886	-0.9459028526605625	0.2629090107623601	0.45423917002732167
GSE125637	Dyx1c1	1451605_at	2	1451605_at,1459965_at	4	4	3.5055303985	3.554722365	-0.04919196650000002	0.9664774880107484	-0.7408259647322657	0.34405763268659106	0.5303805342925776
GSE125637	Klk1b21	1451607_at	1	1451607_at	4	4	5.92688283125	5.97860726375	-0.05172443249999947	0.9647824489577755	-0.393066124252985	0.5987312797941511	0.7393122368239837
GSE125637	Cxcl17	1451610_at	1	1451610_at	4	4	5.921032082	6.2317570195	-0.31072493749999985	0.8062365329271803	-1.292474601490059	0.11818258576370913	0.295021464577907
GSE125637	Hrnr	1451613_at	1	1451613_at	4	4	2.7586742995	2.862868606	-0.10419430650000017	0.9303243503878831	-1.1084411072776161	0.20109218373375423	0.3911528833835909
GSE125637	Amelx	1451686_x_at	2	1451614_a_at,1451686_x_at	4	4	6.119697528250001	6.47483987675	-0.35514234849999937	0.7817925010596732	-4.834144975553351	0.004914863509286882	0.0647896788296039
GSE125637	Ces4a	1451615_at	1	1451615_at	4	4	5.7003492080000004	7.10349341375	-1.4031442057499994	0.37810420372049547	-3.7197020678003803	0.007941146544581291	0.08181243502676039
GSE125637	Psg-ps1	1451616_at	1	1451616_at	4	4	3.881302852	3.86350820075	0.017794651250000015	1.0124106936875414	0.11209959261204858	0.8792486776579068	0.9284172711172112
GSE125637	C8g	1451625_a_at	1	1451625_a_at	4	4	13.478338415	13.5697445775	-0.09140616250000022	0.9386074635883477	-0.9332879895394199	0.24650146222990588	0.43747146924924196
GSE125637	Ankrd33	1451636_at	1	1451636_at	4	4	4.69039413625	4.824318205	-0.13392406874999985	0.911349245081732	-0.9128724227879896	0.2445617652847579	0.43552074176593764
GSE125637	Dbr1	1451641_at	1	1451641_at	4	4	8.31440741325	7.85171370175	0.46269371150000094	1.3781125444742939	1.925754408016755	0.06283121422463935	0.2157240098009637
GSE125637	Rab4b	1451643_a_at	1	1451643_a_at	4	4	7.65883911725	7.385292699	0.2735464182500005	1.2087755783596967	2.161093871349926	0.02876949589834558	0.14813712004923896
GSE125637	H2-Q4	1451644_a_at	1	1451644_a_at	4	4	6.5487469140000005	6.718189252999999	-0.16944233899999883	0.8891863218499458	-0.2711204128456815	0.7221705795043615	0.8266831331217825
GSE125637	Slc24a1	1451647_at	1	1451647_at	4	4	3.20529763075	3.22322593325	-0.017928302500000104	0.9876499433859546	-0.15435264979054086	0.8389332039224698	0.9040169620918476
GSE125637	Folr2	1451648_a_at	1	1451648_a_at	4	4	7.5360381895	8.07820988175	-0.5421716922500002	0.6867363847285326	-1.6617071140930395	0.05938406564856687	0.2101931207672276
GSE125637	Vsig4	1451651_at	1	1451651_at	4	4	8.55309229525	9.2889432625	-0.7358509672500002	0.6004637394221948	-1.4768792038008085	0.08546463484525589	0.2512246950502435
GSE125637	Cnep1r1	1451652_a_at	2	1451652_a_at,1452813_a_at	4	4	9.672236357000001	9.47125535	0.2009810070000011	1.1494797150985272	1.8191912671595	0.05495096440525729	0.2018523738101897
GSE125637	Slfn8	1451655_at	1	1451655_at	4	4	4.841045281	5.351665646000001	-0.5106203650000003	0.7019205441482437	-2.819896080034832	0.019924886422742573	0.12456782680234445
GSE125637	Polr3c	1453256_at	2	1451658_a_at,1453256_at	4	4	7.928047577	7.44852449525	0.47952308175	1.3942826758040694	2.4350681854135967	0.018188360314513645	0.11960297380969394
GSE125637	Hoxb6	1451660_a_at	1	1451660_a_at	4	4	3.9131462035	3.9702300385	-0.057083834999999805	0.9612050711450413	-0.535798864531111	0.5003623082317403	0.6630090919751952
GSE125637	Trim3	1451663_a_at	1	1451663_a_at	4	4	7.3085060195	7.235997825250001	0.07250819424999921	1.0515432535547975	0.5062376784853185	0.5023751033645547	0.6645707499011231
GSE125637	Ap4s1	1451665_a_at	1	1451665_a_at	4	4	9.6597731645	9.30658308425	0.3531900802500001	1.2773820477786226	3.6536637549610305	0.007774325364388892	0.08092030854857067
GSE125637	Fam20b	1451668_at	3	1451667_at,1451668_at,1458111_at	4	4	7.83761931075	7.8584713355	-0.02085202474999992	0.9856504285663529	-0.092628196182043	0.9010337913558498	0.9419105225734457
GSE125637	Alas2	1451675_a_at	1	1451675_a_at	4	4	10.9967033775	10.569652155	0.4270512224999994	1.344482728803451	2.7247710455197525	0.019719727608965343	0.12389019338302028
GSE125637	Drap1	1451676_at	1	1451676_at	4	4	9.20153674425	9.471553253	-0.2700165087500004	0.8293100559705514	-4.115418403423879	0.0011508639627352084	0.033726520846862014
GSE125637	BC089597	1451681_at	1	1451681_at	4	4	10.586034084000001	10.914186895	-0.32815281099999893	0.7965557202259209	-0.8675303139944891	0.3004967076125906	0.48997476536642987
GSE125637	Tmco6	1451692_at	2	1451692_at,1459587_at	4	4	7.616521834499999	7.55393477825	0.06258705624999905	1.0443367987266645	0.37782194759264426	0.6161534500788115	0.751397148972159
GSE125637	Gpx4	1451695_a_at	2	1451695_a_at,1456193_x_at	4	4	12.59645991	12.40971334	0.1867465700000004	1.1381940714592758	1.3849664909857842	0.13294785660969868	0.3133223438333583
GSE125637	B230354O11Rik	1451699_at	1	1451699_at	4	4	4.433736245	4.86828739225	-0.43455114724999966	0.739923924701994	-1.3098914085408333	0.12976994769483738	0.3096003794871455
GSE125637	Cmtm7	1460253_at	2	1451702_at,1460253_at	4	4	6.2782794575	6.57970687525	-0.30142741775000026	0.8114491426738033	-2.0759784049738017	0.026797006544138854	0.14303907322110623
GSE125637	Scgb2b7	1451704_at	1	1451704_at	4	4	3.3479757247500004	3.4944917285	-0.1465160037499995	0.9034295424358069	-2.3356418505235585	0.01956384773129989	0.12338932448090427
GSE125637	Scgb2b20	1451704_at	1	1451704_at	4	4	3.3479757247500004	3.4944917285	-0.1465160037499995	0.9034295424358069	-2.3356418505235585	0.01956384773129989	0.12338932448090427
GSE125637	Gpr33	1451708_at	1	1451708_at	4	4	3.9562007645	4.15723402275	-0.20103325824999985	0.8699272981633502	-0.9455046372124937	0.26396380799052427	0.4552711564787369
GSE125637	8030411F24Rik	1451712_at	1	1451712_at	4	4	3.4012960542500004	3.5376584925000003	-0.13636243824999994	0.909810230066126	-0.9116184803213786	0.26434540175784416	0.45562127736005387
GSE125637	Mafb	1451716_at	2	1451715_at,1451716_at	4	4	8.72326420925	7.45799834575	1.2652658635000007	2.4037150209395963	2.6423408712965535	0.01029107015289488	0.09251296690566314
GSE125637	Apobec1	1451755_a_at	1	1451755_a_at	4	4	7.9048940865	8.2162460085	-0.31135192200000095	0.8058862246719506	-0.5523110094519411	0.49036022795956447	0.6546039419074541
GSE125637	Hoxb4	1451761_at	2	1451761_at,1460379_at	4	4	4.8369369455	4.945711814999999	-0.10877486949999948	0.9273752507276859	-1.13798934265354	0.16291807831685176	0.3486263878104029
GSE125637	Cnga1	1451763_at	1	1451763_at	4	4	3.818113909	3.97958484125	-0.16147093224999987	0.8941129929851823	-0.5962973300253229	0.4338872795042215	0.6089701783251212
GSE125637	Krtap4-16	1451774_at	1	1451774_at	4	4	3.9737683909999997	4.2516959844999995	-0.27792759349999985	0.8247749416741358	-2.061044909227247	0.026816335253351673	0.14307861543374112
GSE125637	Pyroxd1	1451779_at	1	1451779_at	4	4	8.13638220275	7.543373612000001	0.5930085907499985	1.5083890585949897	5.7580061445722475	0.0002650381034348503	0.01764474918542613
GSE125637	Blnk	1451780_at	1	1451780_at	4	4	8.021100934249999	6.409864931	1.6112360032499984	3.055134729221854	3.378205697338976	0.003182624545545228	0.05326142843363092
GSE125637	Slc29a1	1451782_a_at	1	1451782_a_at	4	4	8.73614278025	8.980212963	-0.24407018274999892	0.8443598108738133	-1.4636347322102363	0.098756803508341	0.26933727973814403
GSE125637	F11	1451788_at	1	1451788_at	4	4	11.11092056	11.265577235	-0.15465667500000002	0.8983461311495433	-0.5386072743710644	0.48112136693406987	0.6475783326397722
GSE125637	Hdc	1451796_s_at	2	1451796_s_at,1454713_s_at	4	4	6.30340267125	6.09367587375	0.20972679750000012	1.1564691631315605	0.7425893190021012	0.3394041367425742	0.5263191435575175
GSE125637	Ccdc25	1451799_at	1	1451799_at	4	4	6.74843191975	6.900892849000001	-0.152460929250001	0.8997144324768552	-0.17853595427023583	0.8116420168713345	0.8863449242015564
GSE125637	Vegfb	1451803_a_at	1	1451803_a_at	4	4	6.33717692725	7.339734346	-1.0025574187500004	0.499114451325575	-6.477107431624568	0.0007604015499701033	0.027331862805647093
GSE125637	Lrrc16a	1451804_a_at	1	1451804_a_at	4	4	7.3918735065	8.33864583275	-0.9467723262500005	0.5187918330978104	-3.842066850394667	0.0025951671003924173	0.048870409768183055
GSE125637	Kcnj4	1451808_at	1	1451808_at	4	4	5.202138264	5.37269691475	-0.17055865074999943	0.8884985637408758	-2.3317586241685775	0.0167325884751044	0.1152884000351868
GSE125637	Map3k7cl	1451810_at	1	1451810_at	4	4	3.44821367175	3.8667896744999997	-0.4185760027499996	0.7481627262867454	-1.5148983716551905	0.07632311877321316	0.23741285466519668
GSE125637	Htatip2	1451814_a_at	2	1451814_a_at,1454227_at	4	4	10.8891221125	9.291903291250001	1.5972188212499994	3.025594867874709	10.632840038375113	1.2358056237890336e-05	0.004434441724178557
GSE125637	B3gnt4	1451815_at	1	1451815_at	4	4	4.18382735225	4.160253841	0.023573511249999513	1.0164741393212835	0.1544857571548828	0.8388358247555839	0.9040169620918476
GSE125637	Clca3b	1451823_at	1	1451823_at	4	4	3.17100443875	3.0747166867500004	0.0962877519999994	1.0690191906233049	0.7787106377080873	0.3419281314655364	0.5285249385573774
GSE125637	Tmem150b	1451836_at	1	1451836_at	4	4	4.927164086	5.123185524249999	-0.19602143824999896	0.8729546190517361	-0.8760422084362042	0.26482449444227313	0.45599394967514073
GSE125637	Chrnb3	1451842_a_at	1	1451842_a_at	4	4	4.29939956475	4.4471985655	-0.14779900075000008	0.902626474485493	-0.8160593165953303	0.30439924350353287	0.4936609234538956
