curie,label,retrieved_at
hgnc:7218,MPO,2026-04-19T17:43:24.713551
hgnc:7225,MPZ,2026-05-13T12:27:56.133337
hgnc:7227,MRAS,2026-04-19T19:47:43.425697
hgnc:7230,MRE11,2026-04-24T14:45:04.815493
hgnc:7325,MSH2,2026-05-08T09:47:52.945816
hgnc:7326,MSH3,2026-04-19T19:26:56.519696
hgnc:7329,MSH6,2026-05-08T09:47:52.957068
hgnc:735,ASAH1,2026-05-05T05:34:54.824161
hgnc:7376,MSR1,2026-04-19T20:08:14.528560
hgnc:7391,MSX1,2026-04-30T20:28:34.866931
hgnc:74,ABCG2,2026-05-09T16:35:30Z
hgnc:7414,MT-ATP6,2026-04-19T19:45:19.777322
hgnc:7436,MTHFR,2026-05-10T14:06:06.063470
hgnc:746,ASL,2026-04-19T17:43:02.175410
hgnc:7467,MTTP,2026-05-03T22:24:58.217015
hgnc:7516,MUC5B,2026-04-19T17:47:54.278573
hgnc:7526,MMUT,2026-04-19T19:42:26.115856
hgnc:7545,MYB,2026-04-19T17:47:27.538450
hgnc:7553,MYC,2026-04-19T17:42:17.748501
hgnc:7559,MYCN,2026-05-07T17:13:43.507181
hgnc:756,ASPA,2026-05-03T10:48:08.277592
hgnc:7562,MYD88,2026-04-19T20:19:01.846388
hgnc:7573,MYH3,2026-05-13T16:46:21.848675
hgnc:7576,MYH6,2026-05-09T09:04:24.536298
hgnc:7577,MYH7,2026-04-19T19:13:01.342918
hgnc:758,ASS1,2026-04-19T19:06:58.348572
hgnc:76,ABL1,2026-05-08T12:48:14.934460
hgnc:7605,MYO6,2026-04-19T19:37:59.220384
hgnc:7632,NAGLU,2026-04-19T20:09:08.133707
hgnc:7652,NBN,2026-04-19T19:47:16.576335
hgnc:7668,NCOA1,2026-05-09T08:28:35.630812
hgnc:7720,NEB,2026-04-19T19:46:08.394558
hgnc:7739,NEFL,2026-04-19T19:04:10.164054
hgnc:7758,NEU1,2026-05-04T11:51:03.883383
hgnc:7765,NF1,2026-04-19T19:38:32.507449
hgnc:7773,NF2,2026-04-19T19:38:25.965472
hgnc:7797,NFKBIA,2026-04-19T19:07:12.089060
hgnc:7881,NOTCH1,2026-04-19T19:16:28.633729
hgnc:7882,NOTCH2,2026-04-19T17:40:46.675195
hgnc:7883,NOTCH3,2026-04-19T17:49:32.798893
hgnc:7897,NPC1,2026-04-19T19:47:09.864127
hgnc:7905,NPHP1,2026-04-19T19:46:15.590840
hgnc:7907,NPHP3,2026-04-19T19:39:31.803168
hgnc:7908,NPHS1,2026-04-19T19:42:39.573485
hgnc:791,ATF6,2026-04-22T23:10:38.274303
hgnc:7910,NPM1,2026-04-19T17:41:56.156504
hgnc:7944,NPR2,2026-04-19T17:39:40.321475
hgnc:795,ATM,2026-04-19T17:43:47.211613
hgnc:7981,NR4A2,2026-05-05T23:18:56.750658
hgnc:7983,NR5A1,2026-04-19T17:37:32.820874
hgnc:7988,NRAP,2026-04-19T19:46:08.453758
hgnc:7989,NRAS,2026-04-19T19:40:05.544445
hgnc:8008,NRXN1,2026-04-19T17:44:35.833008
hgnc:801,ATP1A3,2026-04-30T14:19:46.151086
hgnc:8021,NT5E,2026-05-04T22:01:55.436527
hgnc:8031,NTRK1,2026-05-07T15:45:21.656638
hgnc:8033,NTRK3,2026-05-07T15:45:21.624123
hgnc:8068,NUP98,2026-05-08T10:52:45.877721
hgnc:8091,OAT,2026-04-19T20:21:05.726932
hgnc:8101,OCA2,2026-04-25T17:00:34.132369
hgnc:8108,OCRL,2026-04-19T19:36:06.575896
hgnc:8140,OPA1,2026-05-08T12:56:55.387882
hgnc:8149,OPLAH,2026-05-03T04:11:16.832154
hgnc:8512,OTC,2026-04-19T19:48:49.294682
hgnc:8515,OTOF,2026-05-08T12:45:50.229344
hgnc:8522,OTX2,2026-04-19T19:54:11.870320
hgnc:854,ATP6V1B2,2026-05-09T14:34:54.862144
hgnc:8582,PAH,2026-04-19T19:53:38.549763
hgnc:8583,SERPINE1,2026-05-05T14:53:20.086128
hgnc:8604,PAPSS2,2026-04-19T17:48:43.235545
hgnc:8632,PBX1,2026-05-08T12:48:14.941482
hgnc:8646,PCBD1,2026-05-08T09:52:35.386546
hgnc:8653,PCCA,2026-05-08T23:51:04.939021
hgnc:8654,PCCB,2026-05-08T23:51:04.943541
hgnc:869,ATP7A,2026-04-19T19:40:39.590169
hgnc:87,ACAD8,2026-05-07T16:47:33.579408
hgnc:870,ATP7B,2026-04-19T20:19:21.861502
hgnc:8729,PCNA,2026-04-24T14:45:04.828433
hgnc:8743,PCSK1,2026-05-09T08:28:35.617536
hgnc:8761,PDCD10,2026-05-04T16:31:14.648291
hgnc:8768,AIFM1,2026-05-08T12:22:40.923375
hgnc:8780,PDE4A,2026-05-01T07:37:26.095829
hgnc:8783,PDE4D,2026-04-30T14:17:15.928784
hgnc:8787,PDE6C,2026-04-22T23:10:38.266204
hgnc:8788,PDE6D,2026-04-28T22:21:03.629763
hgnc:8790,PDE6H,2026-04-22T23:10:38.270138
hgnc:8794,PDE8B,2026-05-11T14:11:53.781401
hgnc:8800,PDGFB,2026-04-19T17:47:34.171263
hgnc:8804,PDGFRB,2026-04-19T17:47:34.170133
hgnc:8806,PDHA1,2026-05-05T13:29:01.264811
hgnc:8808,PDHB,2026-05-05T13:29:01.268300
hgnc:882,ATR,2026-04-19T19:52:17.598084
hgnc:8820,PDYN,2026-04-25T18:34:31.535551
hgnc:8846,PER2,2026-04-19T19:11:24.075488
hgnc:8847,PER3,2026-04-19T19:11:24.056271
hgnc:8850,PEX1,2026-05-09T08:08:31.888145
hgnc:8851,PEX10,2026-05-09T08:08:31.908914
hgnc:8854,PEX12,2026-05-09T08:08:31.912684
hgnc:8855,PEX13,2026-05-09T08:08:31.896385
hgnc:8859,PEX6,2026-05-09T08:08:31.892447
hgnc:886,ATRX,2026-05-03T01:37:21.907992
hgnc:8860,PEX7,2026-05-06T20:34:42.666572
hgnc:8877,PFKM,2026-05-11T06:36:05.944182
hgnc:8881,PFN1,2026-04-19T18:52:57.391736
hgnc:89,ACADM,2026-05-04T19:38:41.612308
hgnc:8918,PHEX,2026-05-06T01:30:22.915972
hgnc:8940,PHYH,2026-05-06T20:34:42.662423
hgnc:8941,SERPINA1,2026-04-25T17:00:49.559771
hgnc:8975,PIK3CA,2026-04-19T17:42:17.752031
hgnc:8977,PIK3CD,2026-04-19T17:39:48.382448
hgnc:8979,PIK3R1,2026-04-19T17:39:48.392896
hgnc:8999,PISD,2026-04-19T19:35:04.438534
hgnc:9008,PKD1,2026-05-08T09:32:46.464047
hgnc:9009,PKD2,2026-05-08T09:32:46.468359
hgnc:9024,PKP2,2026-04-19T17:43:16.646823
hgnc:903,AXIN1,2026-04-19T20:15:06.896318
hgnc:9031,PLA2G2A,2026-04-19T19:44:29.530016
hgnc:9039,PLA2G6,2026-05-06T10:21:16.217590
hgnc:9042,PLA2R1,2026-04-19T19:40:19.214177
hgnc:9045,PLAG1,2026-05-07T09:27:37.913094
hgnc:9046,PLAGL1,2026-05-01T07:37:26.130400
hgnc:9065,PLCG1,2026-04-19T20:10:52.505059
hgnc:9069,PLEC,2026-04-19T19:15:49.977588
hgnc:9071,PLG,2026-05-09T03:16:35.211816
hgnc:9086,PLP1,2026-04-19T19:52:24.455357
hgnc:91,ACADSB,2026-05-07T16:09:53.215317
hgnc:9118,PMP22,2026-04-21T13:49:32.773186
hgnc:9122,PMS2,2026-05-08T09:47:52.965952
hgnc:914,B2M,2026-04-19T19:07:12.091152
hgnc:9177,POLE,2026-05-08T09:47:52.982624
hgnc:9187,POLR2A,2026-05-09T15:28:17.951342
hgnc:92,ACADVL,2026-04-19T20:18:22.962787
hgnc:9201,POMC,2026-05-09T08:28:35.612792
hgnc:9202,POMT1,2026-04-19T19:13:49.169212
hgnc:9210,POU1F1,2026-05-10T15:16:39.455519
hgnc:9217,POU3F4,2026-05-08T12:44:12.623076
hgnc:9236,PPARG,2026-04-19T19:12:20.224308
hgnc:9279,PDP1,2026-05-05T13:29:01.282322
hgnc:9280,PPOX,2026-05-10T12:17:42.330623
hgnc:9299,PPP2CA,2026-04-19T19:26:21.808462
hgnc:93,ACAT1,2026-05-05T21:38:59.819462
hgnc:930,B4GALT7,2026-04-19T20:13:01.984208
hgnc:9302,PPP2R1A,2026-04-19T19:26:21.806145
hgnc:9311,PPP2R5C,2026-04-19T19:26:21.810708
hgnc:9312,PPP2R5D,2026-04-19T19:26:21.803018
hgnc:9314,PPP3CA,2026-04-19T17:50:07.285705
hgnc:9350,PRDM6,2026-05-04T22:01:55.431983
hgnc:936,BAD,2026-04-19T17:39:55.690488
hgnc:9360,PRF1,2026-04-26T20:14:08.125334
hgnc:9364,PRG4,2026-04-19T19:02:29.991524
hgnc:9388,PRKAR1A,2026-04-30T14:17:15.924086
hgnc:9402,PRKCG,2026-04-25T18:24:24.018748
hgnc:9411,PRKCSH,2026-05-08T23:53:10.019652
hgnc:9413,PRKDC,2026-04-19T19:52:17.601961
hgnc:9454,PROM1,2026-04-19T20:13:35.711498
hgnc:9455,PROP1,2026-05-10T15:16:39.462460
hgnc:9462,PRPS1,2026-04-19T19:51:07.203355
hgnc:9479,LONP1,2026-05-05T14:08:07.151433
hgnc:95,SLC33A1,2026-04-19T19:27:12.950264
hgnc:950,BAP1,2026-04-19T19:38:25.959663
hgnc:9508,PSEN1,2026-04-19T17:41:42.109878
hgnc:9509,PSEN2,2026-04-19T17:41:42.111139
hgnc:9545,PSMB8,2026-04-19T20:05:42.595572
hgnc:9557,PSMD12,2026-04-19T20:13:28.945599
hgnc:9585,PTCH1,2026-04-19T19:51:20.697894
hgnc:9586,PTCH2,2026-05-08T14:03:40.797496
hgnc:9587,PTDSS1,2026-04-19T19:34:20.900821
hgnc:9588,PTEN,2026-04-19T19:05:21.338441
hgnc:9644,PTPN11,2026-04-19T19:47:43.407400
hgnc:9652,PTPN22,2026-04-19T17:39:55.688616
hgnc:966,BBS1,2026-04-19T17:46:25.763757
hgnc:967,BBS2,2026-04-19T17:46:25.767510
hgnc:9688,CAVIN1,2026-05-04T05:03:21.568855
hgnc:9689,PTS,2026-05-08T09:52:35.351868
hgnc:9706,NECTIN1,2026-04-24T18:03:59.669583
hgnc:9717,PEX2,2026-05-09T08:08:31.905061
hgnc:9719,PEX5,2026-05-09T08:08:31.916456
hgnc:9722,ALDH18A1,2026-04-19T17:37:57.339979
hgnc:9752,QDPR,2026-05-08T09:52:35.365043
hgnc:9788,RAB7A,2026-04-19T19:04:10.173882
hgnc:9811,RAD21,2026-05-03T19:23:06.537003
hgnc:9817,RAD51,2026-04-19T19:18:11.243685
hgnc:9820,RAD51C,2026-04-19T19:18:11.226495
hgnc:9829,RAF1,2026-04-19T19:47:43.413706
hgnc:986,BCKDHA,2026-05-09T02:25:05.784573
hgnc:987,BCKDHB,2026-05-09T02:25:05.789177
hgnc:9871,RASA1,2026-05-04T17:45:27.469365
hgnc:9872,RASA2,2026-04-22T17:41:17.754668
hgnc:9884,RB1,2026-04-19T17:48:01.032312
hgnc:9886,KDM5A,2026-05-08T10:52:45.880895
hgnc:990,BCL2,2026-04-19T19:18:52.079506
hgnc:992,BCL2L1,2026-04-19T17:41:56.163334
hgnc:9942,PRPH2,2026-04-19T19:51:00.425826
hgnc:9964,DPF2,2026-04-19T19:08:13.842119
hgnc:9965,RERE,2026-04-19T19:33:53.655267
hgnc:9967,RET,2026-05-07T20:12:33.555824
hgnc:9986,RFX5,2026-05-05T18:10:35.605462
hgnc:9987,RFXANK,2026-05-05T18:10:35.540929
hgnc:9988,RFXAP,2026-05-05T18:10:35.661106
hgnc:9996,RGS14,2026-05-09T17:40:32.000000
