RHEA_ID	DIRECTION	MASTER_ID	ID
54812	UN	54812	GO:0080123
54816	UN	54816	GO:0003810
54820	UN	54820	GO:0008109
54824	UN	54824	GO:0004569
54912	UN	54912	GO:0102354
54916	UN	54916	GO:0008106
54920	UN	54920	GO:0008106
54924	UN	54924	GO:0004315
54940	UN	54940	GO:0004315
54952	UN	54952	GO:0031956
54976	UN	54976	GO:0052816
55040	UN	55040	GO:0004315
55044	UN	55044	GO:0052816
55048	UN	55048	GO:0052815
55052	UN	55052	GO:0141126
55064	UN	55064	GO:0141126
55072	UN	55072	GO:0004737
55080	UN	55080	GO:0016157
55084	UN	55084	GO:0141126
55092	UN	55092	GO:0016157
55096	UN	55096	GO:0141126
55132	UN	55132	GO:0047473
55156	UN	55156	GO:0106436
55200	UN	55200	GO:0141093
55204	UN	55204	GO:0044689
55220	UN	55220	GO:0000254
55264	UN	55264	GO:0106341
55268	UN	55268	GO:0110068
55284	UN	55284	GO:0050252
55288	UN	55288	GO:0047196
55304	UN	55304	GO:0003841
55320	UN	55320	GO:0047173
55332	UN	55332	GO:0102822
55372	UN	55372	GO:0080032
55380	UN	55380	GO:0033792
55416	UN	55416	GO:0050004
55424	UN	55424	GO:0102171
55440	UN	55440	GO:0102601
55444	UN	55444	GO:0102601
55448	UN	55448	GO:0033772
55476	UN	55476	GO:0102772
55524	UN	55524	GO:0106425
55532	UN	55532	GO:1990055
55544	UN	55544	GO:0016279
55556	UN	55556	GO:0106256
55560	UN	55560	GO:0106255
55564	UN	55564	GO:0140383
55568	UN	55568	GO:0140381
55584	UN	55584	GO:0001734
55632	UN	55632	GO:0046934
55652	UN	55652	GO:0043812
55668	UN	55668	GO:0106429
55688	UN	55688	GO:0052712
55708	UN	55708	GO:0160205
55768	UN	55768	GO:0015020
55772	UN	55772	GO:0080123
55776	UN	55776	GO:0015020
55780	UN	55780	GO:0015020
55784	UN	55784	GO:0015020
55808	UN	55808	GO:0102772
55836	UN	55836	GO:0015020
55840	UN	55840	GO:0015020
55844	UN	55844	GO:0015020
55856	UN	55856	GO:0062183
55868	UN	55868	GO:0120572
55892	UN	55892	GO:0019168
55936	UN	55936	GO:0004022
55944	UN	55944	GO:0052934
55948	UN	55948	GO:0008718
55956	UN	55956	GO:0102517
55960	UN	55960	GO:0051109
55972	UN	55972	GO:0004026
55988	UN	55988	GO:0004573
55992	UN	55992	GO:0016309
55996	UN	55996	GO:0106407
56000	UN	56000	GO:0106407
56008	UN	56008	GO:0004571
56028	UN	56028	GO:0004571
56048	UN	56048	GO:0050004
56052	UN	56052	GO:0004572
56056	UN	56056	GO:0050004
56064	UN	56064	GO:0140563
56088	UN	56088	GO:0047290
56108	UN	56108	GO:0033773
56112	UN	56112	GO:0019168
56116	UN	56116	GO:0019168
56120	UN	56120	GO:0019168
56136	UN	56136	GO:0140825
56144	UN	56144	GO:0160182
56160	UN	56160	GO:0015020
56188	UN	56188	GO:0047225
56192	UN	56192	GO:0047225
56196	UN	56196	GO:0016263
56200	UN	56200	GO:0016263
56204	UN	56204	GO:0003836
56208	UN	56208	GO:0003836
56212	UN	56212	GO:0003829
56216	UN	56216	GO:0003829
56232	UN	56232	GO:0033917
56244	UN	56244	GO:0047173
56248	UN	56248	GO:0047173
56260	UN	56260	GO:0003831
56264	UN	56264	GO:0008118
56268	UN	56268	GO:0003835
56284	UN	56284	GO:0140860
56312	UN	56312	GO:0052848
56316	UN	56316	GO:0004060
56336	UN	56336	GO:0036201
56344	UN	56344	GO:0050004
56428	UN	56428	GO:0004623
56448	UN	56448	GO:0008970
56508	UN	56508	GO:0015020
56536	UN	56536	GO:0004144
56544	UN	56544	GO:0070290
56548	UN	56548	GO:0070290
56560	UN	56560	GO:0008466
56584	UN	56584	GO:0004301
56588	UN	56588	GO:0052891
56592	UN	56592	GO:0052891
56604	UN	56604	GO:0017095
56612	UN	56612	GO:0140803
56644	UN	56644	GO:0009982
56712	UN	56712	GO:0008961
56736	UN	56736	GO:0004031
56744	UN	56744	GO:0106157
56748	UN	56748	GO:0102033
56776	UN	56776	GO:0102915
56780	UN	56780	GO:0102915
56784	UN	56784	GO:0034722
56816	UN	56816	GO:0050263
56832	UN	56832	GO:0052690
56868	UN	56868	GO:0016414
56880	UN	56880	GO:0000253
56884	UN	56884	GO:0062105
56916	UN	56916	GO:0000253
56932	UN	56932	GO:0003854
56936	UN	56936	GO:0004769
56972	UN	56972	GO:0008442
57036	UN	57036	GO:0047849
57060	UN	57060	GO:0061463
57104	UN	57104	GO:0047489
57128	UN	57128	GO:0030059
57132	UN	57132	GO:0004836
57152	UN	57152	GO:0106155
57156	UN	57156	GO:0106156
57160	UN	57160	GO:0106157
57164	UN	57164	GO:0106157
57168	UN	57168	GO:0051990
57172	UN	57172	GO:0047545
57188	UN	57188	GO:0036524
57192	UN	57192	GO:0036524
57196	UN	57196	GO:0036524
57320	UN	57320	GO:0004596
57324	UN	57324	GO:0004596
57328	UN	57328	GO:0004596
57352	UN	57352	GO:0072374
57408	UN	57408	GO:0140175
57416	UN	57416	GO:0160260
57444	UN	57444	GO:0106423
57452	UN	57452	GO:0036009
57528	UN	57528	GO:0097748
57576	UN	57576	GO:0140989
57584	UN	57584	GO:0033771
57588	UN	57588	GO:0102469
57592	UN	57592	GO:0033771
57596	UN	57596	GO:0033771
57704	UN	57704	GO:0050578
57721	LR	57720	GO:0046961
57722	RL	57720	GO:0046933
57744	UN	57744	GO:0047057
57832	UN	57832	GO:0102810
57836	UN	57836	GO:1990534
57840	UN	57840	GO:0016312
57844	UN	57844	GO:0106144
57848	UN	57848	GO:0106145
57864	UN	57864	GO:0106149
57868	UN	57868	GO:0102312
57876	UN	57876	GO:0106029
57928	UN	57928	GO:0140282
57936	UN	57936	GO:0019108
57956	UN	57956	GO:0103001
57960	UN	57960	GO:0103001
57964	UN	57964	GO:0102614
57972	UN	57972	GO:0106244
58040	UN	58040	GO:0047372
58076	UN	58076	GO:0047372
58080	UN	58080	GO:0047372
58084	UN	58084	GO:0047372
58088	UN	58088	GO:0047372
58092	UN	58092	GO:0047372
58096	UN	58096	GO:0047372
58100	UN	58100	GO:0047372
58108	UN	58108	GO:0033558
58116	UN	58116	GO:0140561
58120	UN	58120	GO:0070733
58148	UN	58148	GO:0008126
58157	LR	58156	GO:0046962
58158	RL	58156	GO:0046932
58172	UN	58172	GO:0106100
58196	UN	58196	GO:0141221
58200	UN	58200	GO:0018719
58220	UN	58220	GO:0140804
58224	UN	58224	GO:0140807
58232	UN	58232	GO:0140805
58236	UN	58236	GO:0140808
58248	UN	58248	GO:0140293
58256	UN	58256	GO:0140292
58268	UN	58268	GO:0140802
58328	UN	58328	GO:0008106
58332	UN	58332	GO:0008106
58336	UN	58336	GO:0008106
58360	UN	58360	GO:0070815
58364	UN	58364	GO:0008106
58368	UN	58368	GO:0008106
58372	UN	58372	GO:0008106
58376	UN	58376	GO:0008106
58380	UN	58380	GO:0008106
58384	UN	58384	GO:0008106
58400	UN	58400	GO:0008106
58404	UN	58404	GO:0008106
58408	UN	58408	GO:0008106
58416	UN	58416	GO:0008106
58420	UN	58420	GO:0008106
58424	UN	58424	GO:0008106
58428	UN	58428	GO:0008106
58432	UN	58432	GO:0008106
58436	UN	58436	GO:0008106
58456	UN	58456	GO:0102546
58476	UN	58476	GO:0106158
58480	UN	58480	GO:0106162
58484	UN	58484	GO:0017040
58492	UN	58492	GO:0015624
58536	UN	58536	GO:0047961
58664	UN	58664	GO:0140696
58668	UN	58668	GO:0008106
58724	UN	58724	GO:0008988
58728	UN	58728	GO:0008988
58732	UN	58732	GO:0047429
58736	UN	58736	GO:0047429
58740	UN	58740	GO:0047429
58744	UN	58744	GO:0047429
58776	UN	58776	GO:0047681
58808	UN	58808	GO:0106177
58848	UN	58848	GO:0004022
58860	UN	58860	GO:0102172
58868	UN	58868	GO:0102177
58956	UN	58956	GO:0062105
58960	UN	58960	GO:0018488
58964	UN	58964	GO:0004031
58968	UN	58968	GO:0018488
58972	UN	58972	GO:0018488
58976	UN	58976	GO:0004031
58980	UN	58980	GO:0004031
58984	UN	58984	GO:0004031
58988	UN	58988	GO:0004031
58992	UN	58992	GO:0018488
58996	UN	58996	GO:0018488
59000	UN	59000	GO:0004031
59004	UN	59004	GO:0004031
59008	UN	59008	GO:0018488
59016	UN	59016	GO:0102175
59020	UN	59020	GO:0004806
59024	UN	59024	GO:0004806
59036	UN	59036	GO:0102180
59116	UN	59116	GO:0016971
59164	UN	59164	GO:0008922
59188	UN	59188	GO:0047661
59220	UN	59220	GO:0018765
59244	UN	59244	GO:0061463
59272	UN	59272	GO:0047661
59276	UN	59276	GO:0047661
59280	UN	59280	GO:0047661
59284	UN	59284	GO:0004348
59300	UN	59300	GO:0004027
59304	UN	59304	GO:0004027
59316	UN	59316	GO:0047735
59388	UN	59388	GO:0106435
59396	UN	59396	GO:0047661
59400	UN	59400	GO:0047661
59404	UN	59404	GO:0047661
59408	UN	59408	GO:0019807
59412	UN	59412	GO:0050152
59416	UN	59416	GO:0008131
59420	UN	59420	GO:0008131
59424	UN	59424	GO:0008131
59428	UN	59428	GO:0033721
59432	UN	59432	GO:0004029
59448	UN	59448	GO:0008106
59452	UN	59452	GO:0008106
59456	UN	59456	GO:0008106
59460	UN	59460	GO:0008106
59464	UN	59464	GO:0008106
59500	UN	59500	GO:0106211
59504	UN	59504	GO:0140853
59540	UN	59540	GO:0004492
59568	UN	59568	GO:0047730
59584	UN	59584	GO:0047730
59588	UN	59588	GO:0047730
59592	UN	59592	GO:0047730
59596	UN	59596	GO:0008131
59600	UN	59600	GO:0008131
59604	UN	59604	GO:0008131
59736	UN	59736	GO:0019705
59740	UN	59740	GO:0140439
59744	UN	59744	GO:0140440
59748	UN	59748	GO:0140441
59752	UN	59752	GO:0140770
59764	UN	59764	GO:0140186
59768	UN	59768	GO:0140772
59796	UN	59796	GO:0140186
59800	UN	59800	GO:0140186
59804	UN	59804	GO:0047661
59808	UN	59808	GO:0047661
59816	UN	59816	GO:0004772
59832	UN	59832	GO:0102194
59884	UN	59884	GO:0062147
59888	UN	59888	GO:0062146
59892	UN	59892	GO:0062144
59896	UN	59896	GO:0062145
59900	UN	59900	GO:0062148
59904	UN	59904	GO:0033721
59908	UN	59908	GO:0033721
59912	UN	59912	GO:0033721
59916	UN	59916	GO:0033721
59920	UN	59920	GO:0052814
59924	UN	59924	GO:0004032
59928	UN	59928	GO:0008106
59936	UN	59936	GO:0016289
59940	UN	59940	GO:0052816
59948	UN	59948	GO:0052816
59952	UN	59952	GO:0052815
59964	UN	59964	GO:0016412
59972	UN	59972	GO:0016412
60008	UN	60008	GO:0052927
60012	UN	60012	GO:0052929
60032	UN	60032	GO:0008413
60084	UN	60084	GO:0102175
60088	UN	60088	GO:0000252
60092	UN	60092	GO:0102175
60096	UN	60096	GO:0000252
60100	UN	60100	GO:0047213
60132	UN	60132	GO:0120204
60136	UN	60136	GO:0120204
60144	UN	60144	GO:0106437
60148	UN	60148	GO:0106438
60188	UN	60188	GO:0140683
60200	UN	60200	GO:0140684
60208	UN	60208	GO:0034647
60224	UN	60224	GO:0071558
60236	UN	60236	GO:0140681
60244	UN	60244	GO:0140682
60260	UN	60260	GO:0140999
60264	UN	60264	GO:0140945
60276	UN	60276	GO:0140949
60280	UN	60280	GO:0140948
60288	UN	60288	GO:0140947
60292	UN	60292	GO:0140951
60296	UN	60296	GO:0140953
60308	UN	60308	GO:0140954
60312	UN	60312	GO:0042054
60324	UN	60324	GO:0140955
60328	UN	60328	GO:0140956
60332	UN	60332	GO:0120505
60344	UN	60344	GO:0140944
60348	UN	60348	GO:0140941
60364	UN	60364	GO:0005366
60448	UN	60448	GO:0102274
60496	UN	60496	GO:0032216
60500	UN	60500	GO:0180041
60508	UN	60508	GO:0160090
60516	UN	60516	GO:0047661
60556	UN	60556	GO:0106029
60628	UN	60628	GO:0062131
60632	UN	60632	GO:0004022
60660	UN	60660	GO:0050136
60664	UN	60664	GO:0102757
60668	UN	60668	GO:0004022
60672	UN	60672	GO:0004022
60676	UN	60676	GO:0004022
60680	UN	60680	GO:0033721
60684	UN	60684	GO:0033721
60688	UN	60688	GO:0004029
60692	UN	60692	GO:0033721
60708	UN	60708	GO:0004029
60712	UN	60712	GO:0004022
60716	UN	60716	GO:0033721
60720	UN	60720	GO:0033721
60724	UN	60724	GO:0033721
60728	UN	60728	GO:0033721
60732	UN	60732	GO:0033721
60736	UN	60736	GO:0033721
60740	UN	60740	GO:0033721
60768	UN	60768	GO:0045544
60772	UN	60772	GO:0045544
60776	UN	60776	GO:0045544
60780	UN	60780	GO:0045544
60796	UN	60796	GO:0045544
60800	UN	60800	GO:0045544
60820	UN	60820	GO:0010943
60828	UN	60828	GO:0140818
60832	UN	60832	GO:0140818
60836	UN	60836	GO:0004484
60844	UN	60844	GO:0004484
60860	UN	60860	GO:0004483
60864	UN	60864	GO:0004483
60868	UN	60868	GO:0140933
60872	UN	60872	GO:0140933
60876	UN	60876	GO:0110153
60880	UN	60880	GO:0110152
60908	UN	60908	GO:0052735
60912	UN	60912	GO:0052735
60928	UN	60928	GO:0120319
60932	UN	60932	GO:0120319
60936	UN	60936	GO:0120319
60940	UN	60940	GO:0102033
60944	UN	60944	GO:0102822
60948	UN	60948	GO:0102761
60972	UN	60972	GO:0004022
60976	UN	60976	GO:0004022
60980	UN	60980	GO:0004022
60984	UN	60984	GO:0004022
60988	UN	60988	GO:0004022
60996	UN	60996	GO:0001716
61020	UN	61020	GO:0106261
61084	UN	61084	GO:0045486
61088	UN	61088	GO:0045486
61092	UN	61092	GO:0043909
61096	UN	61096	GO:0016711
61104	UN	61104	GO:0033772
61108	UN	61108	GO:0033772
61112	UN	61112	GO:0016711
61116	UN	61116	GO:0102405
61120	UN	61120	GO:0033772
61124	UN	61124	GO:0016711
61132	UN	61132	GO:0045431
61136	UN	61136	GO:0045431
61140	UN	61140	GO:0045431
61180	UN	61180	GO:0047893
61224	UN	61224	GO:0001716
61228	UN	61228	GO:0001716
61232	UN	61232	GO:0001716
61236	UN	61236	GO:0001716
61240	UN	61240	GO:0106329
61244	UN	61244	GO:0001716
61248	UN	61248	GO:0001716
61252	UN	61252	GO:0001716
61256	UN	61256	GO:0001716
61260	UN	61260	GO:0001716
61264	UN	61264	GO:0001716
61268	UN	61268	GO:0001716
61272	UN	61272	GO:0001716
61276	UN	61276	GO:0001716
61284	UN	61284	GO:0001716
61304	UN	61304	GO:0003980
61320	UN	61320	GO:0102626
61328	UN	61328	GO:0102627
61340	UN	61340	GO:0004492
61344	UN	61344	GO:0001716
61436	UN	61436	GO:0043262
61464	UN	61464	GO:0062152
61468	UN	61468	GO:0016428
61488	UN	61488	GO:0016428
61500	UN	61500	GO:0047213
61504	UN	61504	GO:0047213
61508	UN	61508	GO:0047213
61512	UN	61512	GO:0047213
61528	UN	61528	GO:0106341
61584	UN	61584	GO:0016428
61624	UN	61624	GO:0019161
61632	UN	61632	GO:0004029
61652	UN	61652	GO:0008668
61716	UN	61716	GO:0103116
61732	UN	61732	GO:0102377
61736	UN	61736	GO:0102378
61744	UN	61744	GO:0102379
61752	UN	61752	GO:0102380
61756	UN	61756	GO:0102381
61760	UN	61760	GO:0102382
61812	UN	61812	GO:0016906
61816	UN	61816	GO:0016906
61820	UN	61820	GO:0016906
61824	UN	61824	GO:0016906
61828	UN	61828	GO:0016906
61832	UN	61832	GO:0016906
61836	UN	61836	GO:0016906
61840	UN	61840	GO:0016906
61844	UN	61844	GO:0016906
61848	UN	61848	GO:0016906
61852	UN	61852	GO:0016906
61888	UN	61888	GO:0016906
61940	UN	61940	GO:0016906
61944	UN	61944	GO:0016906
61956	UN	61956	GO:0050207
61960	UN	61960	GO:0050207
61964	UN	61964	GO:0050207
61968	UN	61968	GO:0050207
61972	UN	61972	GO:0050207
61976	UN	61976	GO:0043364
61980	UN	61980	GO:0008753
61984	UN	61984	GO:0050136
61988	UN	61988	GO:0016428
61996	UN	61996	GO:0120300
62000	UN	62000	GO:0070818
62016	UN	62016	GO:0140562
62032	UN	62032	GO:0008970
62036	UN	62036	GO:0004623
62040	UN	62040	GO:0106235
62044	UN	62044	GO:0008970
62064	UN	62064	GO:0004022
62068	UN	62068	GO:0004090
62072	UN	62072	GO:0004090
62076	UN	62076	GO:0047640
62080	UN	62080	GO:0004090
62092	UN	62092	GO:0000810
62120	UN	62120	GO:0047507
62124	UN	62124	GO:0106369
62128	UN	62128	GO:0106367
62132	UN	62132	GO:0106368
62136	UN	62136	GO:0106369
62140	UN	62140	GO:0106369
62144	UN	62144	GO:0106367
62148	UN	62148	GO:0106367
62152	UN	62152	GO:0106368
62164	UN	62164	GO:0102277
62168	UN	62168	GO:0052773
62180	UN	62180	GO:0062203
62184	UN	62184	GO:0062202
62188	UN	62188	GO:0106243
62192	UN	62192	GO:0106240
62200	UN	62200	GO:0052934
62204	UN	62204	GO:0052934
62216	UN	62216	GO:0004090
62248	UN	62248	GO:0033721
62268	UN	62268	GO:0004090
62312	UN	62312	GO:0052640
62316	UN	62316	GO:0052639
62356	UN	62356	GO:0044716
62372	UN	62372	GO:0047151
62392	UN	62392	GO:0004022
62412	UN	62412	GO:0050547
62416	UN	62416	GO:0050547
62432	UN	62432	GO:0016432
62436	UN	62436	GO:0140356
62464	UN	62464	GO:0008970
62480	UN	62480	GO:0008970
62484	UN	62484	GO:0008970
62488	UN	62488	GO:0008970
62520	UN	62520	GO:0071424
62524	UN	62524	GO:0071424
62608	UN	62608	GO:0106436
62612	UN	62612	GO:0008988
62620	UN	62620	GO:0140824
62624	UN	62624	GO:0051920
62628	UN	62628	GO:0102039
62636	UN	62636	GO:0160319
62640	UN	62640	GO:0051920
62672	UN	62672	GO:0106347
62708	UN	62708	GO:0052638
62772	UN	62772	GO:0047661
62828	UN	62828	GO:0017083
62844	UN	62844	GO:0017060
62848	UN	62848	GO:0017060
62932	UN	62932	GO:0106251
62968	UN	62968	GO:0047809
63052	UN	63052	GO:0106435
63060	UN	63060	GO:0016760
63088	UN	63088	GO:0180021
63116	UN	63116	GO:0062213
63124	UN	63124	GO:0047412
63128	UN	63128	GO:0047412
63172	UN	63172	GO:0008111
63176	UN	63176	GO:0008111
63180	UN	63180	GO:0106292
63184	UN	63184	GO:0106291
63204	UN	63204	GO:0016297
63232	UN	63232	GO:0050343
63260	UN	63260	GO:0004022
63292	UN	63292	GO:0106388
63296	UN	63296	GO:0106388
63300	UN	63300	GO:0106388
63324	UN	63324	GO:0004143
63328	UN	63328	GO:0047620
63332	UN	63332	GO:0004034
63336	UN	63336	GO:0004034
63372	UN	63372	GO:0019707
63388	UN	63388	GO:0120547
63424	UN	63424	GO:0043814
63432	UN	63432	GO:0004806
63436	UN	63436	GO:0004806
63476	UN	63476	GO:0004090
63480	UN	63480	GO:0004090
63484	UN	63484	GO:0031545
63492	UN	63492	GO:0008753
63496	UN	63496	GO:0008106
63500	UN	63500	GO:0160163
63504	UN	63504	GO:0004090
63508	UN	63508	GO:0102672
63512	UN	63512	GO:0047544
63516	UN	63516	GO:0102325
63520	UN	63520	GO:0102323
63524	UN	63524	GO:0102322
63528	UN	63528	GO:0008379
63560	UN	63560	GO:0008241
63576	UN	63576	GO:0102531
63580	UN	63580	GO:0102531
63584	UN	63584	GO:0102531
63588	UN	63588	GO:0015020
63612	UN	63612	GO:0015020
63616	UN	63616	GO:0015020
63628	UN	63628	GO:0008922
63640	UN	63640	GO:0106419
63688	UN	63688	GO:0052811
63692	UN	63692	GO:0015020
63696	UN	63696	GO:0015020
63700	UN	63700	GO:0015020
63704	UN	63704	GO:0015020
63716	UN	63716	GO:0015020
63720	UN	63720	GO:0015020
63724	UN	63724	GO:0015020
63728	UN	63728	GO:0015020
63732	UN	63732	GO:0015020
63736	UN	63736	GO:0102386
63740	UN	63740	GO:0004022
63744	UN	63744	GO:0015020
63748	UN	63748	GO:0015020
63800	UN	63800	GO:0047918
63804	UN	63804	GO:0047918
63836	UN	63836	GO:0102672
63840	UN	63840	GO:0140824
63844	UN	63844	GO:0140824
63852	UN	63852	GO:0102672
63856	UN	63856	GO:0102672
63860	UN	63860	GO:0102672
63864	UN	63864	GO:0102672
63868	UN	63868	GO:0102672
63936	UN	63936	GO:0070819
63956	UN	63956	GO:0008481
64020	UN	64020	GO:0106264
64044	UN	64044	GO:0050291
64060	UN	64060	GO:0004022
64068	UN	64068	GO:0004022
64104	UN	64104	GO:0141090
64108	UN	64108	GO:0004046
64112	UN	64112	GO:0004046
64116	UN	64116	GO:0004046
64120	UN	64120	GO:0004046
64124	UN	64124	GO:0004046
64128	UN	64128	GO:0004046
64132	UN	64132	GO:0004046
64136	UN	64136	GO:0004046
64140	UN	64140	GO:0004046
64144	UN	64144	GO:0004046
64156	UN	64156	GO:0004046
64176	UN	64176	GO:0004046
64180	UN	64180	GO:0004046
64184	UN	64184	GO:0004046
64188	UN	64188	GO:0004046
64192	UN	64192	GO:0004046
64196	UN	64196	GO:0004046
64200	UN	64200	GO:0004046
64204	UN	64204	GO:0106262
64208	UN	64208	GO:0004046
64212	UN	64212	GO:0004046
64228	UN	64228	GO:0106262
64240	UN	64240	GO:0047961
64244	UN	64244	GO:0047961
64248	UN	64248	GO:0047961
64252	UN	64252	GO:0047961
64256	UN	64256	GO:0047961
64260	UN	64260	GO:0047961
64320	UN	64320	GO:0034736
64324	UN	64324	GO:0034736
64328	UN	64328	GO:0034736
64352	UN	64352	GO:0106265
64356	UN	64356	GO:0106266
64360	UN	64360	GO:0106267
64416	UN	64416	GO:0004090
64444	UN	64444	GO:0140942
64448	UN	64448	GO:0140946
64452	UN	64452	GO:0140952
64456	UN	64456	GO:0140943
64468	UN	64468	GO:0050578
64516	UN	64516	GO:0004022
64532	UN	64532	GO:0120521
64560	UN	64560	GO:0004022
64576	UN	64576	GO:0090523
64596	UN	64596	GO:0103064
64612	UN	64612	GO:0050561
64624	UN	64624	GO:0004026
64628	UN	64628	GO:0004026
64632	UN	64632	GO:0004026
64676	UN	64676	GO:0004026
64692	UN	64692	GO:0004022
64696	UN	64696	GO:0018456
64700	UN	64700	GO:0004022
64704	UN	64704	GO:0004022
64708	UN	64708	GO:0008106
64712	UN	64712	GO:0008106
64716	UN	64716	GO:0102232
64740	UN	64740	GO:0047804
64744	UN	64744	GO:0047804
64748	UN	64748	GO:0047804
64752	UN	64752	GO:0047804
64756	UN	64756	GO:0047804
64760	UN	64760	GO:0047804
64788	UN	64788	GO:0106290
64792	UN	64792	GO:0050303
64800	UN	64800	GO:0050303
64820	UN	64820	GO:0004040
64824	UN	64824	GO:0004040
64876	UN	64876	GO:0045134
64880	UN	64880	GO:0036384
64888	UN	64888	GO:0008922
64896	UN	64896	GO:0004050
64900	UN	64900	GO:0017111
64904	UN	64904	GO:0004050
64908	UN	64908	GO:0004050
64984	UN	64984	GO:0106302
64988	UN	64988	GO:0010945
64992	UN	64992	GO:0010945
65032	UN	65032	GO:0070819
65044	UN	65044	GO:0018456
65048	UN	65048	GO:0018456
65052	UN	65052	GO:0018456
65056	UN	65056	GO:0004090
65060	UN	65060	GO:0004090
65172	UN	65172	GO:0052815
65196	UN	65196	GO:0050018
65204	UN	65204	GO:0141126
65208	UN	65208	GO:0141126
65212	UN	65212	GO:0052815
65216	UN	65216	GO:0052815
65232	UN	65232	GO:0052815
65236	UN	65236	GO:0004026
65240	UN	65240	GO:0052816
65280	UN	65280	GO:0047290
65284	UN	65284	GO:0047290
65288	UN	65288	GO:0047290
65308	UN	65308	GO:0004315
65312	UN	65312	GO:0004315
65356	UN	65356	GO:0016308
65380	UN	65380	GO:0062105
65384	UN	65384	GO:0140932
65388	UN	65388	GO:0140932
65432	UN	65432	GO:0008118
65456	UN	65456	GO:0004026
65460	UN	65460	GO:0004026
65468	UN	65468	GO:0004026
65496	UN	65496	GO:0004090
65540	UN	65540	GO:0047876
65544	UN	65544	GO:0047876
65548	UN	65548	GO:0047876
65552	UN	65552	GO:0047876
65556	UN	65556	GO:0047876
65560	UN	65560	GO:0016212
65564	UN	65564	GO:0010945
65568	UN	65568	GO:0010945
65580	UN	65580	GO:0017111
65612	UN	65612	GO:0004509
65648	UN	65648	GO:0106341
65652	UN	65652	GO:0106341
65668	UN	65668	GO:0106341
65672	UN	65672	GO:0106341
65676	UN	65676	GO:0106341
65680	UN	65680	GO:0106341
65684	UN	65684	GO:0106341
65688	UN	65688	GO:0106341
65692	UN	65692	GO:0106341
65696	UN	65696	GO:0106341
65700	UN	65700	GO:0008397
65708	UN	65708	GO:0010471
65712	UN	65712	GO:0010472
65756	UN	65756	GO:0106344
65760	UN	65760	GO:0004508
65764	UN	65764	GO:0106334
65812	UN	65812	GO:0045301
65840	UN	65840	GO:0140987
65844	UN	65844	GO:0140988
65884	UN	65884	GO:0016212
65912	UN	65912	GO:0047635
65920	UN	65920	GO:0047635
65972	UN	65972	GO:0015433
66028	UN	66028	GO:0035244
66136	UN	66136	GO:0004059
66140	UN	66140	GO:0004059
66144	UN	66144	GO:0004059
66148	UN	66148	GO:0004059
66152	UN	66152	GO:0004059
66168	UN	66168	GO:0140567
66188	UN	66188	GO:1905948
66196	UN	66196	GO:0004059
66200	UN	66200	GO:0120522
66204	UN	66204	GO:0120523
66208	UN	66208	GO:0003997
66212	UN	66212	GO:0003997
66216	UN	66216	GO:0003997
66220	UN	66220	GO:0003997
66224	UN	66224	GO:0003997
66228	UN	66228	GO:0003997
66232	UN	66232	GO:0003997
66236	UN	66236	GO:0003997
66276	UN	66276	GO:0016906
66280	UN	66280	GO:0016906
66284	UN	66284	GO:0016906
66372	UN	66372	GO:0043136
66448	UN	66448	GO:0008106
66452	UN	66452	GO:0000140
66456	UN	66456	GO:0050184
66504	UN	66504	GO:0102859
66508	UN	66508	GO:0102859
66512	UN	66512	GO:0102993
66516	UN	66516	GO:0102993
66520	UN	66520	GO:0102993
66524	UN	66524	GO:0140575
66544	UN	66544	GO:0106363
66548	UN	66548	GO:0004062
66552	UN	66552	GO:0120294
66556	UN	66556	GO:0120296
66560	UN	66560	GO:0120298
66564	UN	66564	GO:0120299
66572	UN	66572	GO:0004062
66576	UN	66576	GO:0004062
66580	UN	66580	GO:0004062
66592	UN	66592	GO:0140078
66632	UN	66632	GO:0106362
66684	UN	66684	GO:0035605
66692	UN	66692	GO:0106361
66704	UN	66704	GO:0016289
66708	UN	66708	GO:0008970
66820	UN	66820	GO:0140613
66848	UN	66848	GO:0008823
66980	UN	66980	GO:0141126
66984	UN	66984	GO:0141126
66988	UN	66988	GO:0031955
66992	UN	66992	GO:0031955
66996	UN	66996	GO:0031955
67004	UN	67004	GO:0140818
67020	UN	67020	GO:0004483
67024	UN	67024	GO:0120550
67072	UN	67072	GO:0052817
67076	UN	67076	GO:0106370
67108	UN	67108	GO:0016279
67112	UN	67112	GO:0042054
67144	UN	67144	GO:0120091
67152	UN	67152	GO:0035605
67172	UN	67172	GO:0106371
67176	UN	67176	GO:0106372
67180	UN	67180	GO:0070735
67188	UN	67188	GO:0140347
67192	UN	67192	GO:0140347
67196	UN	67196	GO:0047416
67200	UN	67200	GO:0047416
67204	UN	67204	GO:0047416
67208	UN	67208	GO:0047416
67212	UN	67212	GO:0003997
67216	UN	67216	GO:0080023
67220	UN	67220	GO:0106386
67224	UN	67224	GO:0003988
67228	UN	67228	GO:0080023
67232	UN	67232	GO:0106386
67244	UN	67244	GO:0106373
67248	UN	67248	GO:0052814
67252	UN	67252	GO:0004029
67256	UN	67256	GO:0004029
67260	UN	67260	GO:0052814
67276	UN	67276	GO:0052814
67332	UN	67332	GO:0001758
67336	UN	67336	GO:0047165
67340	UN	67340	GO:0047165
67368	UN	67368	GO:0004046
67392	UN	67392	GO:0106377
67424	UN	67424	GO:0008970
67428	UN	67428	GO:0008970
