slug	name	parent	mendelian	solver_status	boomer_icd10_terms	direct_icd10cm_count	mondo_icd10_count	exact_ordo_links	ordo_icd10_count	ordo_predicates	no_mapping_found
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	Autosomal Dominant Cerebellar Ataxia Type III	MONDO:0019793	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:94148	0		1
Autosomal_Dominant_Charcot-Marie-Tooth_Disease_Type_2W	Autosomal dominant Charcot-Marie-Tooth disease type 2W	MONDO:0014711	1	ALL_MAPPINGS_CONSISTENT	ICD10:G60.0	0	0	ORDO:488333	1	skos:broadMatch	0
Autosomal_Dominant_Epilepsy_with_Auditory_Features	Autosomal Dominant Epilepsy with Auditory Features	MONDO:0010898	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.0	0	0	ORDO:101046	1	skos:broadMatch	0
Autosomal_Dominant_Hyper-IgE_Syndrome	Autosomal Dominant Hyper-IgE Syndrome	MONDO:0007818	1	RETRACTED	ICD10:D82.4	0	0	ORDO:2314	1	skos:broadMatch	0
Autosomal_Dominant_Hypercholesterolemia_3	Autosomal Dominant Hypercholesterolemia 3	MONDO:0011369	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Hypocalcemia_1	Autosomal Dominant Hypocalcemia 1	MONDO:0011013	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_11	Autosomal Dominant Nonsyndromic Hearing Loss 11	MONDO:0011032	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_12	Autosomal Dominant Nonsyndromic Hearing Loss 12	MONDO:0011102	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_2B	Autosomal Dominant Nonsyndromic Hearing Loss 2B	MONDO:0012976	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_37	Autosomal Dominant Nonsyndromic Hearing Loss 37	MONDO:0032802	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_3A	Autosomal Dominant Nonsyndromic Hearing Loss 3A	MONDO:0011103	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_41	Autosomal Dominant Nonsyndromic Hearing Loss 41	MONDO:0011994	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_50	Autosomal Dominant Nonsyndromic Hearing Loss 50	MONDO:0013114	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Nonsyndromic_Hearing_Loss_7	Autosomal Dominant Nonsyndromic Hearing Loss 7	MONDO:0011074	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Optic_Atrophy_Plus	Autosomal Dominant Optic Atrophy Plus	MONDO:0014720	1	ALL_MAPPINGS_CONSISTENT	ICD10:H47.2	0	0	ORDO:1215	1	skos:broadMatch	0
Autosomal_Dominant_Osteopetrosis_Type_I	Autosomal Dominant Osteopetrosis Type I	MONDO:0011877	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q78.2	0	0	ORDO:2783	1	skos:broadMatch	0
Autosomal_Dominant_Osteopetrosis_Type_II	Autosomal Dominant Osteopetrosis Type II	MONDO:0008156	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q78.2	0	0	ORDO:53	1	skos:broadMatch	0
Autosomal_Dominant_Polycystic_Kidney_Disease	Autosomal Dominant Polycystic Kidney Disease	MONDO:0004691	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q61.2	0	0	ORDO:730	1	skos:exactMatch	0
Autosomal_Dominant_Polycystic_Liver_Disease	Autosomal dominant polycystic liver disease	MONDO:0000447	1	TIMED_OUT	ICD10:Q44.6|ICD10CM:Q44.6	0	2	ORDO:2924	1	skos:exactMatch	0
Autosomal_Dominant_Progressive_External_Ophthalmoplegia	Autosomal Dominant Progressive External Ophthalmoplegia	MONDO:0008003	1	TIMED_OUT	ICD10:G71.3|ICD10:H49.4	0	0	ORDO:254892	1	skos:broadMatch	0
Autosomal_Dominant_Robinow_Syndrome_1	Autosomal Dominant Robinow Syndrome 1	MONDO:0024455	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Robinow_Syndrome_2	Autosomal Dominant Robinow Syndrome 2	MONDO:0014591	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Robinow_Syndrome_3	Autosomal Dominant Robinow Syndrome 3	MONDO:0014819	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Sensory_Ataxia_1	Autosomal Dominant Sensory Ataxia 1	MONDO:0012166	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Dominant_Striatal_Neurodegeneration	Autosomal dominant striatal neurodegeneration	MONDO:0000211	1	ALL_MAPPINGS_CONSISTENT	ICD10:G31.8	0	0	ORDO:228169	1	skos:broadMatch	0
Autosomal_Recessive_Ataxia_Beauce_Type	Autosomal Recessive Ataxia Beauce Type	MONDO:0012549	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.2	0	0	ORDO:88644	1	skos:broadMatch	0
Autosomal_Recessive_Ataxia_Due_to_Ubiquinone_Deficiency	Autosomal Recessive Ataxia Due to Ubiquinone Deficiency	MONDO:0012784	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:139485	1	skos:broadMatch	0
Autosomal_Recessive_Cerebellar_Ataxia_With_Late_Onset_Spasticity	Autosomal Recessive Cerebellar Ataxia With Late-Onset Spasticity	MONDO:0018129	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:352641	1	skos:broadMatch	0
Autosomal_Recessive_Congenital_Ichthyosis	Autosomal Recessive Congenital Ichthyosis	MONDO:0017265	1	TIMED_OUT	ICD10:Q80.2|ICD10:Q80.4|ICD10CM:Q80.2	0	0	ORDO:281097	0		0
Autosomal_Recessive_Cutis_Laxa_Type_2A	Autosomal Recessive Cutis Laxa Type 2A	MONDO:0018163	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q82.8	0	0	ORDO:357058	1	skos:broadMatch	0
Autosomal_Recessive_Hypercholesterolemia	Autosomal Recessive Hypercholesterolemia	MONDO:0011374	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Limb-Girdle_Muscular_Dystrophy	Autosomal Recessive Limb-Girdle Muscular Dystrophy	MONDO:0015152	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:102015	0		1
Autosomal_Recessive_Multiple_Pterygium_Syndrome	Autosomal Recessive Multiple Pterygium Syndrome	MONDO:0009926	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q79.8	1	0	ORDO:2990	1	skos:broadMatch	0
Autosomal_Recessive_Non-Syndromic_Intellectual_Disability	Autosomal Recessive Non-Syndromic Intellectual Disability	MONDO:0019502	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:88616	4	skos:narrowMatch	0
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_103	Autosomal Recessive Nonsyndromic Hearing Loss 103	MONDO:0014469	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_104	Autosomal Recessive Nonsyndromic Hearing Loss 104	MONDO:0014675	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_26	Autosomal Recessive Nonsyndromic Hearing Loss 26	MONDO:0011553	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_30	Autosomal Recessive Nonsyndromic Hearing Loss 30	MONDO:0011774	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_48	Autosomal Recessive Nonsyndromic Hearing Loss 48	MONDO:0012273	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_77	Autosomal Recessive Nonsyndromic Hearing Loss 77	MONDO:0013119	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_93	Autosomal Recessive Nonsyndromic Hearing Loss 93	MONDO:0013963	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_97	Autosomal Recessive Nonsyndromic Hearing Loss 97	MONDO:0014739	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Nonsyndromic_Hearing_Loss_98	Autosomal Recessive Nonsyndromic Hearing Loss 98	MONDO:0013929	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Osteopetrosis	Autosomal Recessive Osteopetrosis Type 2	MONDO:0009816	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Primary_Microcephaly	Autosomal Recessive Primary Microcephaly	MONDO:0016660	1	TIMED_OUT	ICD10:Q02|ICD10:Q87.1	0	0	ORDO:2512	1	skos:broadMatch	0
Autosomal_Recessive_Progressive_External_Ophthalmoplegia_1	Autosomal Recessive Progressive External Ophthalmoplegia 1	MONDO:0009783	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Robinow_Syndrome	Autosomal Recessive Robinow Syndrome	MONDO:0009999	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:1507	1	skos:broadMatch	0
Autosomal_Recessive_Spastic_Ataxia_9	Autosomal Recessive Spastic Ataxia 9	MONDO:0032753	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Autosomal_Recessive_Spinocerebellar_Ataxia_15	Autosomal Recessive Spinocerebellar Ataxia 15	MONDO:0014311	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:404499	1	skos:broadMatch	0
Autosomal_Recessive_Spinocerebellar_Ataxia_20	Autosomal Recessive Spinocerebellar Ataxia 20	MONDO:0014601	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:397709	1	skos:broadMatch	0
Autosomal_Recessive_Spondylometaphyseal_Dysplasia_Megarbane_Type	Autosomal Recessive Spondylometaphyseal Dysplasia, Megarbane Type	MONDO:0013223	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.8	0	0	ORDO:401979	1	skos:broadMatch	0
Avascular_Necrosis_Of_Femoral_Head_Primary_2	Avascular Necrosis of Femoral Head, Primary, 2	MONDO:0054551	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Axenfeld-Rieger_syndrome	Axenfeld-Rieger_syndrome	MONDO:0019187	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:782	1	skos:broadMatch	0
Ayme-Gripp_Syndrome	Ayme-Gripp syndrome	MONDO:0010992	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
B-Lymphoblastic_Leukemia_Lymphoma_With_Recurrent_Genetic_Abnormality	B-Lymphoblastic Leukemia/Lymphoma With Recurrent Genetic Abnormality	MONDO:0035605	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:585877	1	skos:broadMatch	0
BBSome-Related_Retinitis_Pigmentosa	BBSome-related retinitis pigmentosa	MONDO:0019200	1	ALL_MAPPINGS_CONSISTENT	ICD10:H35.5	0	0	ORDO:791	1	skos:broadMatch	0
BCKDK_Deficiency	BCKDK Deficiency	MONDO:0013970	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:308410	1	skos:broadMatch	0
BEST1-Related_Dominant_Retinopathy	BEST1-Related Dominant Retinopathy	MONDO:0700238	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
BEST1_Bestrophinopathies	BEST1 Bestrophinopathies	MONDO:0000390	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
BLOC1S1-related_Complex_Neurodevelopmental_Disorder_with_Leukodystrophy	BLOC1S1-related Complex Neurodevelopmental Disorder with Leukodystrophy	MONDO:0100038	1	ALL_MAPPINGS_CONSISTENT	ICD10:F84.8	0	0	ORDO:528084	1	skos:broadMatch	0
BMP2-Related_Short_Stature-Facial_Dysmorphism-Skeletal_Anomalies_Syndrome	BMP2-Related Short Stature-Facial Dysmorphism-Skeletal Anomalies Syndrome	MONDO:0100297	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
BPTF-Related_Neurodevelopmental_Disorder	BPTF-Related Neurodevelopmental Disorder	MONDO:0060596	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:686482	0		1
BRPF1-Related_Intellectual_Disability	BRPF1-Related Intellectual Disability	MONDO:0015022	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:698090	0		1
Bachmann-Bupp_Syndrome	Bachmann-Bupp Syndrome	MONDO:0033642	1	ALL_MAPPINGS_CONSISTENT	ICD10:E72.4	0	0	ORDO:544488	1	skos:broadMatch	0
Bailey-Bloch_Congenital_Myopathy	Bailey-Bloch Congenital Myopathy	MONDO:0009722	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.2	0	0	ORDO:168572	1	skos:broadMatch	0
Bainbridge-Ropers_Syndrome	Bainbridge-Ropers syndrome	MONDO:0014205	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:352577	1	skos:broadMatch	0
Bannayan-Riley-Ruvalcaba_Syndrome	Bannayan-Riley-Ruvalcaba Syndrome	MONDO:0007924	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8|ICD10CM:E71.440	0	2	ORDO:109	1	skos:broadMatch	0
Baraitser-Winter_Cerebrofrontofacial_Syndrome	Baraitser-Winter Cerebrofrontofacial Syndrome	MONDO:0017579	1	TIMED_OUT	ICD10:Q87.0	0	0	ORDO:2995	1	skos:broadMatch	0
Bardet-Biedl_Syndrome	Bardet-Biedl syndrome	MONDO:0015229	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:110	1	skos:broadMatch	0
Barth_Syndrome	Barth syndrome	MONDO:0010543	1	TIMED_OUT	ICD10:E71.1|ICD10CM:E78.71	0	2	ORDO:111	1	skos:broadMatch	0
Bartter_Syndrome	Bartter syndrome	MONDO:0015231	1	TIMED_OUT	ICD10:E26.8|ICD10CM:E26.81	0	2	ORDO:112	1	skos:broadMatch	0
Basel-Vanagaite-Smirin-Yosef_Syndrome	Basel-Vanagaite-Smirin-Yosef Syndrome	MONDO:0014643	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:464738	1	skos:broadMatch	0
Bazex_Dupre_Christol_Syndrome	Bazex-Dupre-Christol Syndrome	MONDO:0010535	1	RETRACTED	ICD10:L44.8|ICD10:L98.8	0	0	ORDO:113|ORDO:166113	2	skos:broadMatch	0
Beare-Stevenson_Cutis_Gyrata_Syndrome	Beare-Stevenson Cutis Gyrata Syndrome	MONDO:0007412	1	TIMED_OUT	ICD10:Q87.8	0	0	ORDO:1555	1	skos:broadMatch	0
Becker_Muscular_Dystrophy	Becker Muscular Dystrophy	MONDO:0010311	1	TIMED_OUT	ICD10:G71.0	0	0	ORDO:98895	1	skos:broadMatch	0
Beckwith-Wiedemann_Syndrome	Beckwith-Wiedemann Syndrome	MONDO:0007534	1	TIMED_OUT	ICD10:Q87.3	0	0	ORDO:116	1	skos:broadMatch	0
Behr_Syndrome	Behr Syndrome	MONDO:0008858	1	ALL_MAPPINGS_CONSISTENT	ICD10:H47.2	0	0	ORDO:1239	1	skos:broadMatch	0
Benign_Familial_Infantile_Epilepsy	Benign Familial Infantile Epilepsy	MONDO:0017615	1	TIMED_OUT	ICD10:G40.3|ICD10:G40.4	0	0	ORDO:306	1	skos:broadMatch	0
Benign_Neonatal_Seizures	Benign Neonatal Seizures	MONDO:0016027	1	TIMED_OUT	ICD10:G40.3	0	0	ORDO:1949	1	skos:broadMatch	0
Berardinelli_Seip_Congenital_Lipodystrophy	Berardinelli-Seip Congenital Lipodystrophy	MONDO:0018883	1	RETRACTED	ICD10:E88.1	0	0	ORDO:528	1	skos:broadMatch	0
Bernard-Soulier_Syndrome	Bernard-Soulier Syndrome	MONDO:0009276	1	TIMED_OUT	ICD10:D69.1	0	0	ORDO:274	1	skos:broadMatch	0
Beta-Ketothiolase_Deficiency	Beta-Ketothiolase Deficiency	MONDO:0008760	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:134	1	skos:broadMatch	0
Beta_Mannosidosis	Beta Mannosidosis	MONDO:0009562	1	TIMED_OUT	ICD10:E77.1	0	0	ORDO:118	1	skos:broadMatch	0
Beta_Thalassemia	Beta Thalassemia	MONDO:0019402	1	TIMED_OUT	ICD10:D56.1|ICD10CM:D56.1	0	2	ORDO:848	1	skos:exactMatch	0
Bethlem_Myopathy	Bethlem myopathy	MONDO:0008029	1	TIMED_OUT	ICD10:G71.0	0	0	ORDO:610	1	skos:broadMatch	0
Bietti_Crystalline_Dystrophy	Bietti Crystalline Dystrophy	MONDO:0008865	1	ALL_MAPPINGS_CONSISTENT	ICD10:H35.5	0	0	ORDO:41751	1	skos:broadMatch	0
Bilateral_Microtia-Deafness-Cleft_Palate_Syndrome	Bilateral Microtia-Deafness-Cleft Palate Syndrome	MONDO:0012854	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:140963	1	skos:broadMatch	0
Bilateral_Striopallidodentate_Calcinosis	Bilateral Striopallidodentate Calcinosis	MONDO:0008947	1	ALL_MAPPINGS_CONSISTENT	ICD10:G23.8	0	0	ORDO:1980	1	skos:broadMatch	0
Biotin_Thiamine_Responsive_Basal_Ganglia_Disease	Biotin-Thiamine-Responsive Basal Ganglia Disease	MONDO:0011841	1	TIMED_OUT	ICD10:E51.2|ICD10:G93.8	0	0	ORDO:199348|ORDO:65284	2	skos:broadMatch	0
Biotinidase_Deficiency	Biotinidase Deficiency	MONDO:0009665	1	TIMED_OUT	ICD10:E53.8|ICD10CM:D81.810	0	2	ORDO:79241	1	skos:broadMatch	0
Birt-Hogg-Dube_Syndrome	Birt-Hogg-Dube Syndrome	MONDO:0800444	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Bjornstad_Syndrome	Bjornstad Syndrome	MONDO:0009872	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:123	1	skos:broadMatch	0
Blau_Syndrome	Blau Syndrome	MONDO:0008523	1	TIMED_OUT	ICD10:D89.8	0	0	ORDO:90340	1	skos:broadMatch	0
Bleeding_Disorder_Platelet-type_21	Bleeding disorder, platelet-type, 21	MONDO:0054577	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Blepharophimosis-Impaired_Intellectual_Development_Syndrome	Blepharophimosis-Impaired Intellectual Development Syndrome	MONDO:0859139	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:637013	1	skos:broadMatch	0
Blepharophimosis_Intellectual_Disability_Syndrome_MKB_Type	Blepharophimosis-Intellectual Disability Syndrome, MKB Type	MONDO:0010477	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:293707	1	skos:broadMatch	0
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	Blepharophimosis, Ptosis, and Epicanthus Inversus Syndrome	MONDO:0007201	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q10.3	0	0	ORDO:126	1	skos:broadMatch	0
Bloom_Syndrome	Bloom syndrome	MONDO:0008876	1	TIMED_OUT	ICD10:Q82.8	0	2	ORDO:125	1	skos:broadMatch	0
Blue_Cone_Monochromacy	Blue Cone Monochromacy	MONDO:0010563	1	ALL_MAPPINGS_CONSISTENT	ICD10:H53.5	0	0	ORDO:16	1	skos:broadMatch	0
Bohring-Opitz_syndrome	Bohring-Opitz syndrome	MONDO:0011510	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:97297	1	skos:broadMatch	0
Bone_Marrow_Failure_Syndrome_6	Bone Marrow Failure Syndrome 6	MONDO:0030015	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Borjeson-Forssman-Lehmann_syndrome	Borjeson-Forssman-Lehmann syndrome	MONDO:0010537	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:127	1	skos:broadMatch	0
Bosch-Boonstra-Schaaf_Optic_Atrophy_Syndrome	Bosch-Boonstra-Schaaf Optic Atrophy Syndrome	MONDO:0014320	1	ALL_MAPPINGS_CONSISTENT	ICD10:H47.2	0	0	ORDO:401777	1	skos:broadMatch	0
Bosma_Arhinia_Microphthalmia_Syndrome	Bosma Arhinia Microphthalmia Syndrome	MONDO:0011323	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:2250	1	skos:broadMatch	0
Boucher-Neuhauser_Syndrome	Boucher-Neuhauser Syndrome	MONDO:0008980	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:1180	1	skos:broadMatch	0
Brachydactyly_Type_A1	Brachydactyly Type A1	MONDO:0007215	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:93388	1	skos:broadMatch	0
Brachydactyly_Type_A2	Brachydactyly Type A2	MONDO:0007216	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:93396	1	skos:broadMatch	0
Brachydactyly_Type_B1	Brachydactyly Type B1	MONDO:0007220	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:572385	1	skos:broadMatch	0
Brachydactyly_Type_B2	Brachydactyly Type B2	MONDO:0012658	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:140908	1	skos:broadMatch	0
Brachydactyly_Type_C	Brachydactyly Type C	MONDO:0007221	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:93384	1	skos:broadMatch	0
Brachydactyly_Type_D	Brachydactyly Type D	MONDO:0007222	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Brachydactyly_Type_E1	Brachydactyly Type E1	MONDO:0007223	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Brachyolmia	Brachyolmia	MONDO:0015262	1	TIMED_OUT	ICD10:Q76.3	0	0	ORDO:1293	0		0
Brachyolmia-Amelogenesis_Imperfecta_Syndrome	Brachyolmia-Amelogenesis Imperfecta Syndrome	MONDO:0011018	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q76.3	0	0	ORDO:2899	1	skos:broadMatch	0
Brachyphalangy_Polydactyly_Tibial_Aplasia_Syndrome	Brachyphalangy-Polydactyly-Tibial Aplasia Syndrome	MONDO:0700354	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Brain_Abnormalities_Neurodegeneration_and_Dysosteosclerosis	Brain Abnormalities, Neurodegeneration, and Dysosteosclerosis	MONDO:0032772	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Brain_Small_Vessel_Disease_1_With_Or_Without_Ocular_Anomalies	Brain Small Vessel Disease 1 With Or Without Ocular Anomalies	MONDO:0008289	1	RETRACTED	ICD10:I67.8	0	0	ORDO:36383	1	skos:broadMatch	0
Brittle_Cornea_Syndrome	Brittle Cornea Syndrome	MONDO:0009242	1	TIMED_OUT	ICD10:Q79.6	0	0	ORDO:90354	1	skos:broadMatch	0
Brody_Myopathy	Brody Myopathy	MONDO:0010977	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.8	0	0	ORDO:53347	1	skos:broadMatch	0
Bronchiectasis_And_Nasal_Polyposis	Bronchiectasis and Nasal Polyposis	MONDO:0975835	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Brown-Vialetto-Van_Laere_Syndrome	Brown-Vialetto-Van Laere Syndrome	MONDO:0008891	1	TIMED_OUT	ICD10:G12.1|ICD10:G12.2	0	0	ORDO:97229	1	skos:broadMatch	0
Brugada_Syndrome	Brugada syndrome	MONDO:0015263	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:130	1	skos:broadMatch	0
Bryant-Li-Bhoj_Neurodevelopmental_Syndrome_1	Bryant-Li-Bhoj Neurodevelopmental Syndrome 1	MONDO:0030606	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Bryant-Li-Bhoj_Neurodevelopmental_Syndrome_2	Bryant-Li-Bhoj Neurodevelopmental Syndrome 2	MONDO:0030607	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Burn-McKeown_Syndrome	Burn-McKeown Syndrome	MONDO:0012064	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:1200	1	skos:broadMatch	0
CACNA1A_Related_Disorder	CACNA1A-Related Disorder	MONDO:0100254	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
CACNA1E-Related_Developmental_and_Epileptic_Encephalopathy	CACNA1E-Related Developmental and Epileptic Encephalopathy	MONDO:0032657	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
CACNA1F-Related_Retinopathy	CACNA1F-Related Retinopathy	MONDO:0700243	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
CADASIL_Type_1	CADASIL Type 1	MONDO:0000914	1	TIMED_OUT	ICD10:I67.8	0	0	ORDO:136	1	skos:broadMatch	0
CAGSSS_Syndrome	CAGSSS Syndrome	MONDO:0014455	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:436174	1	skos:broadMatch	0
CALFAN_Syndrome	CALFAN Syndrome	MONDO:0014744	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.0	0	0	ORDO:466794	1	skos:broadMatch	0
CANVAS	CANVAS	MONDO:0044720	1	RETRACTED	ICD10:G11.2|ICD10:G60.8	0	0	ORDO:139564|ORDO:504476	2	skos:broadMatch	0
CAPN5-Related_Vitreoretinopathy	CAPN5-Related Vitreoretinopathy	MONDO:0100450	1	ALL_MAPPINGS_CONSISTENT	ICD10:H35.2	0	0	ORDO:329211	1	skos:broadMatch	0
CAPOS_Syndrome	CAPOS Syndrome	MONDO:0011038	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:1171	1	skos:broadMatch	0
CAPRIN1_Related_Neurodevelopmental_Disorder	CAPRIN1 Related Neurodevelopmental Disorder	MONDO:0968945	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
CATSHL_Syndrome	CATSHL Syndrome	MONDO:0012504	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.2	0	0	ORDO:85164	1	skos:broadMatch	0
CBL-related_Disorder	CBL-related Disorder	MONDO:0013308	1	ALL_MAPPINGS_CONSISTENT	ICD10:C93.3	0	0	ORDO:363972	1	skos:narrowMatch	0
CCDC115-CDG	CCDC115-CDG	MONDO:0014789	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:468684	1	skos:broadMatch	0
CD16_Deficiency	CD16 Deficiency	MONDO:0014313	1	ALL_MAPPINGS_CONSISTENT	ICD10:D84.8	0	0	ORDO:437552	1	skos:broadMatch	0
CD27-related_lymphoproliferative_and_immune_disorder	CD27-related lymphoproliferative and immune disorder	MONDO:0014054	1	ALL_MAPPINGS_CONSISTENT	ICD10:D47.9	0	0	ORDO:238505	1	skos:broadMatch	0
CDH1-Related_Hereditary_Diffuse_Gastric_Cancer	CDH1-Related Hereditary Diffuse Gastric Cancer	MONDO:0100488	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
