slug	route	subject	predicate	source_target	target	source	fact_type	sub	object	prior	status	reason
Dystroglycanopathy	ordo	ORDO:899	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:899	ICD10:G71.0	0.9	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	dismech	dismech:Dystrophic_Epidermolysis_Bullosa	skos:exactMatch	ICD10CM:Q81.2	ICD10CM:Q81.2	ICD-10-CM	EquivalentTo	dismech:Dystrophic_Epidermolysis_Bullosa	ICD10CM:Q81.2	0.95	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	ordo	ORDO:231568	skos:broadMatch	ICD-10:Q81.2	ICD10:Q81.2	ordo.db	ProperSubClassOf	ORDO:231568	ICD10:Q81.2	0.9	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	ordo	ORDO:303	skos:exactMatch	ICD-10:Q81.2	ICD10:Q81.2	ordo.db	EquivalentTo	ORDO:303	ICD10:Q81.2	0.95	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	ordo	ORDO:79408	skos:broadMatch	ICD-10:Q81.2	ICD10:Q81.2	ordo.db	ProperSubClassOf	ORDO:79408	ICD10:Q81.2	0.9	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	ordo	ORDO:79409	skos:broadMatch	ICD-10:Q81.2	ICD10:Q81.2	ordo.db	ProperSubClassOf	ORDO:79409	ICD10:Q81.2	0.9	INCLUDED	NA
Dystrophic_Epidermolysis_Bullosa	ordo	ORDO:89842	skos:broadMatch	ICD-10:Q81.2	ICD10:Q81.2	ordo.db	ProperSubClassOf	ORDO:89842	ICD10:Q81.2	0.9	INCLUDED	NA
ECHS1_Deficiency	ordo	ORDO:653880	skos:broadMatch	ICD-10:E71.1	ICD10:E71.1	ordo.db	ProperSubClassOf	ORDO:653880	ICD10:E71.1	0.9	INCLUDED	NA
EML1_Ribbon_Heterotopia	ordo	ORDO:99796	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:99796	ICD10:Q04.3	0.9	INCLUDED	NA
EVEN-PLUS_Syndrome	ordo	ORDO:496751	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:496751	ICD10:Q87.8	0.9	INCLUDED	NA
Ellis-van_Creveld_Syndrome	ordo	ORDO:289	skos:broadMatch	ICD-10:Q77.6	ICD10:Q77.6	ordo.db	ProperSubClassOf	ORDO:289	ICD10:Q77.6	0.9	INCLUDED	NA
Elsahy-Waters_Syndrome	ordo	ORDO:1299	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1299	ICD10:Q87.8	0.9	INCLUDED	NA
Emery_Dreifuss_Muscular_Dystrophy	ordo	ORDO:261	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:261	ICD10:G71.0	0.9	INCLUDED	NA
Epidermolysis_Bullosa	dismech	dismech:Epidermolysis_Bullosa	skos:closeMatch	ICD10CM:Q81.9	ICD10CM:Q81.9	ICD-10-CM	NA	NA	NA	NA	REVIEW	Predicate has no supported logical translation
Epidermolysis_Bullosa_Simplex	dismech	dismech:Epidermolysis_Bullosa_Simplex	skos:exactMatch	ICD10CM:Q81.0	ICD10CM:Q81.0	ICD-10-CM	EquivalentTo	dismech:Epidermolysis_Bullosa_Simplex	ICD10CM:Q81.0	0.95	INCLUDED	NA
Epidermolysis_Bullosa_Simplex	ordo	ORDO:304	skos:exactMatch	ICD-10:Q81.0	ICD10:Q81.0	ordo.db	EquivalentTo	ORDO:304	ICD10:Q81.0	0.95	INCLUDED	NA
Episodic_Ataxia	ordo	ORDO:37612	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:37612	ICD10:G11.8	0.9	INCLUDED	NA
Episodic_Ataxia	ordo	ORDO:97	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:97	ICD10:G11.8	0.9	INCLUDED	NA
Erythrokeratodermia_Variabilis	ordo	ORDO:316	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:316	ICD10:Q82.8	0.9	INCLUDED	NA
Erythrokeratodermia_Variabilis	ordo	ORDO:317	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:317	ICD10:Q82.8	0.9	INCLUDED	NA
Ethylmalonic_Encephalopathy	ordo	ORDO:51188	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:51188	ICD10:E88.8	0.9	INCLUDED	NA
FADD-related_Immunodeficiency	ordo	ORDO:306550	skos:broadMatch	ICD-10:D89.8	ICD10:D89.8	ordo.db	ProperSubClassOf	ORDO:306550	ICD10:D89.8	0.9	INCLUDED	NA
FAM111A-Related_Skeletal_Dysplasia	ordo	ORDO:2763	skos:broadMatch	ICD-10:Q78.0	ICD10:Q78.0	ordo.db	ProperSubClassOf	ORDO:2763	ICD10:Q78.0	0.9	INCLUDED	NA
FAM111A-Related_Skeletal_Dysplasia	ordo	ORDO:93325	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:93325	ICD10:Q87.1	0.9	INCLUDED	NA
FGFR2-Related_Bent_Bone_Dysplasia	ordo	ORDO:313855	skos:broadMatch	ICD-10:M85.8	ICD10:M85.8	ordo.db	ProperSubClassOf	ORDO:313855	ICD10:M85.8	0.9	INCLUDED	NA
FG_Syndrome_1	ordo	ORDO:93932	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:93932	ICD10:Q87.8	0.9	INCLUDED	NA
FILS_Syndrome	ordo	ORDO:352712	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:352712	ICD10:Q87.1	0.9	INCLUDED	NA
FLVCR1-Related_Retinopathy	ordo	ORDO:88628	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:88628	ICD10:G11.1	0.9	INCLUDED	NA
FOLR1-Related_Cerebral_Folate_Transport_Deficiency	ordo	ORDO:217382	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:217382	ICD10:G31.8	0.9	INCLUDED	NA
FOXP1_Syndrome	ordo	ORDO:391372	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:391372	ICD10:Q87.0	0.9	INCLUDED	NA
Fabry_Disease	dismech	dismech:Fabry_Disease	skos:narrowMatch	ICD10CM:E75.2	ICD10CM:E75.2	ORPHA:324	NA	NA	NA	NA	REVIEW	WHO evidence does not verify ICD10CM identity or direction
Fabry_Disease	ordo	ORDO:324	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:324	ICD10:E75.2	0.9	INCLUDED	NA
Familial_Chylomicronemia_Syndrome	ordo	ORDO:444490	skos:broadMatch	ICD-10:E78.3	ICD10:E78.3	ordo.db	ProperSubClassOf	ORDO:444490	ICD10:E78.3	0.9	INCLUDED	NA
Familial_Cold_Autoinflammatory_Syndrome	ordo	ORDO:247868	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:247868	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Cold_Autoinflammatory_Syndrome	ordo	ORDO:300359	skos:broadMatch	ICD-10:L50.2	ICD10:L50.2	ordo.db	ProperSubClassOf	ORDO:300359	ICD10:L50.2	0.9	INCLUDED	NA
Familial_Cold_Autoinflammatory_Syndrome	ordo	ORDO:47045	skos:broadMatch	ICD-10:L50.2	ICD10:L50.2	ordo.db	ProperSubClassOf	ORDO:47045	ICD10:L50.2	0.9	INCLUDED	NA
Familial_Cold_Autoinflammatory_Syndrome	ordo	ORDO:576349	skos:broadMatch	ICD-10:D89.8	ICD10:D89.8	ordo.db	ProperSubClassOf	ORDO:576349	ICD10:D89.8	0.9	INCLUDED	NA
Familial_Congenital_Mirror_Movements	ordo	ORDO:238722	skos:broadMatch	ICD-10:G25.8	ICD10:G25.8	ordo.db	ProperSubClassOf	ORDO:238722	ICD10:G25.8	0.9	INCLUDED	NA
Familial_Episodic_Pain_Syndrome_With_Predominantly_Lower_Limb_Involvement	ordo	ORDO:391392	skos:broadMatch	ICD-10:M79.6	ICD10:M79.6	ordo.db	ProperSubClassOf	ORDO:391392	ICD10:M79.6	0.9	INCLUDED	NA
Familial_Exudative_Vitreoretinopathy	ordo	ORDO:891	skos:broadMatch	ICD-10:H35.0	ICD10:H35.0	ordo.db	ProperSubClassOf	ORDO:891	ICD10:H35.0	0.9	INCLUDED	NA
Familial_Focal_Epilepsy_With_Variable_Foci	ordo	ORDO:98820	skos:broadMatch	ICD-10:G40.0	ICD10:G40.0	ordo.db	ProperSubClassOf	ORDO:98820	ICD10:G40.0	0.9	INCLUDED	NA
Familial_Glucocorticoid_Deficiency	ordo	ORDO:361	skos:broadMatch	ICD-10:E27.1	ICD10:E27.1	ordo.db	ProperSubClassOf	ORDO:361	ICD10:E27.1	0.9	INCLUDED	NA
Familial_Hemiplegic_Migraine	dismech	dismech:Familial_Hemiplegic_Migraine	skos:broadMatch	ICD10CM:G43.4	ICD10CM:G43.4	ICD10CM	ProperSubClassOf	dismech:Familial_Hemiplegic_Migraine	ICD10CM:G43.4	0.9	INCLUDED	NA
Familial_Hyperaldosteronism	ordo	ORDO:251274	skos:broadMatch	ICD-10:E26.0	ICD10:E26.0	ordo.db	ProperSubClassOf	ORDO:251274	ICD10:E26.0	0.9	INCLUDED	NA
Familial_Hyperaldosteronism	ordo	ORDO:403	skos:broadMatch	ICD-10:E26.0	ICD10:E26.0	ordo.db	ProperSubClassOf	ORDO:403	ICD10:E26.0	0.9	INCLUDED	NA
Familial_Hyperaldosteronism	ordo	ORDO:404	skos:broadMatch	ICD-10:E26.0	ICD10:E26.0	ordo.db	ProperSubClassOf	ORDO:404	ICD10:E26.0	0.9	INCLUDED	NA
Familial_Hyperaldosteronism	ordo	ORDO:642671	skos:broadMatch	ICD-10:E26.0	ICD10:E26.0	ordo.db	ProperSubClassOf	ORDO:642671	ICD10:E26.0	0.9	INCLUDED	NA
Familial_Hyperaldosteronism_Type_I	ordo	ORDO:403	skos:broadMatch	ICD-10:E26.0	ICD10:E26.0	ordo.db	ProperSubClassOf	ORDO:403	ICD10:E26.0	0.9	INCLUDED	NA
Familial_Hypercholesterolemia	ordo	ORDO:391665	skos:broadMatch	ICD-10:E78.0	ICD10:E78.0	ordo.db	ProperSubClassOf	ORDO:391665	ICD10:E78.0	0.9	INCLUDED	NA
Familial_Hypocalciuric_Hypercalcemia_1	ordo	ORDO:93372	skos:broadMatch	ICD-10:E83.5	ICD10:E83.5	ordo.db	ProperSubClassOf	ORDO:93372	ICD10:E83.5	0.9	INCLUDED	NA
Familial_Isolated_Vitamin_E_Deficiency	ordo	ORDO:96	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:96	ICD10:G11.1	0.9	INCLUDED	NA
Familial_Mediterranean_Fever	ordo	ORDO:342	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:342	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:2348	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:2348	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:280356	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:280356	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:435651	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:435651	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:435660	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:435660	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:79083	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:79083	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:79084	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:79084	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Partial_Lipodystrophy	ordo	ORDO:79085	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:79085	ICD10:E88.1	0.9	INCLUDED	NA
Familial_Renal_Glucosuria	ordo	ORDO:69076	skos:broadMatch	ICD-10:E74.8	ICD10:E74.8	ordo.db	ProperSubClassOf	ORDO:69076	ICD10:E74.8	0.9	INCLUDED	NA
Familial_Sleep_Related_Hypermotor_Epilepsy	ordo	ORDO:98784	skos:broadMatch	ICD-10:G40.0	ICD10:G40.0	ordo.db	ProperSubClassOf	ORDO:98784	ICD10:G40.0	0.9	INCLUDED	NA
Familial_Thoracic_Aortic_Aneurysm_and_Aortic_Dissection	ordo	ORDO:229	skos:broadMatch	ICD-10:I71.0	ICD10:I71.0	ordo.db	ProperSubClassOf	ORDO:229	ICD10:I71.0	0.9	INCLUDED	NA
Familial_Thoracic_Aortic_Aneurysm_and_Aortic_Dissection	ordo	ORDO:91387	skos:broadMatch	ICD-10:I71.2	ICD10:I71.2	ordo.db	ProperSubClassOf	ORDO:91387	ICD10:I71.2	0.9	INCLUDED	NA
Familial_Vesicoureteral_Reflux	ordo	ORDO:289365	skos:broadMatch	ICD-10:N13.7	ICD10:N13.7	ordo.db	ProperSubClassOf	ORDO:289365	ICD10:N13.7	0.9	INCLUDED	NA
Familial_Visceral_Amyloidosis	ordo	ORDO:238269	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:238269	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Visceral_Amyloidosis	ordo	ORDO:85450	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:85450	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Visceral_Amyloidosis	ordo	ORDO:93560	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:93560	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Visceral_Amyloidosis	ordo	ORDO:93561	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:93561	ICD10:E85.0	0.9	INCLUDED	NA
Familial_Visceral_Amyloidosis	ordo	ORDO:93562	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:93562	ICD10:E85.0	0.9	INCLUDED	NA
Fanconi-Bickel_Syndrome	ordo	ORDO:2088	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:2088	ICD10:E74.0	0.9	INCLUDED	NA
Farber_Disease	ordo	ORDO:333	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:333	ICD10:E75.2	0.9	INCLUDED	NA
Fatal_Familial_Insomnia	ordo	ORDO:466	skos:broadMatch	ICD-10:A81.8	ICD10:A81.8	ordo.db	ProperSubClassOf	ORDO:466	ICD10:A81.8	0.9	INCLUDED	NA
Feingold_Syndrome	ordo	ORDO:1305	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1305	ICD10:Q87.8	0.9	INCLUDED	NA
Feingold_Syndrome	ordo	ORDO:391641	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:391641	ICD10:Q87.8	0.9	INCLUDED	NA
Feingold_Syndrome	ordo	ORDO:391646	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:391646	ICD10:Q87.8	0.9	INCLUDED	NA
Fibrochondrogenesis	ordo	ORDO:2021	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:2021	ICD10:Q77.7	0.9	INCLUDED	NA
Filippi_Syndrome	ordo	ORDO:3255	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:3255	ICD10:Q87.8	0.9	INCLUDED	NA
Finnish_Type_Amyloidosis	ordo	ORDO:85448	skos:broadMatch	ICD-10:E85.1	ICD10:E85.1	ordo.db	ProperSubClassOf	ORDO:85448	ICD10:E85.1	0.9	INCLUDED	NA
Floating-Harbor_syndrome	ordo	ORDO:2044	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2044	ICD10:Q87.8	0.9	INCLUDED	NA
Focal_Dermal_Hypoplasia	ordo	ORDO:2092	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:2092	ICD10:Q82.8	0.9	INCLUDED	NA
Fontaine_Progeroid_Syndrome	ordo	ORDO:2095	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2095	ICD10:Q87.0	0.9	INCLUDED	NA
Fontaine_Progeroid_Syndrome	ordo	ORDO:2963	skos:broadMatch	ICD-10:E34.8	ICD10:E34.8	ordo.db	ProperSubClassOf	ORDO:2963	ICD10:E34.8	0.9	INCLUDED	NA
Fontaine_Progeroid_Syndrome	ordo	ORDO:697101	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:697101	ICD10:Q87.8	0.9	INCLUDED	NA
Fountain_Syndrome	ordo	ORDO:3219	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:3219	ICD10:Q87.8	0.9	INCLUDED	NA
Fragile_X-Associated_Primary_Ovarian_Insufficiency	ordo	ORDO:642691	skos:broadMatch	ICD-10:E28.3	ICD10:E28.3	ordo.db	ProperSubClassOf	ORDO:642691	ICD10:E28.3	0.9	INCLUDED	NA
Fragile_X-Associated_Tremor_Ataxia_Syndrome	ordo	ORDO:93256	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:93256	ICD10:G11.2	0.9	INCLUDED	NA
Frasier_Syndrome	ordo	ORDO:347	skos:broadMatch	ICD-10:N04.1	ICD10:N04.1	ordo.db	NA	NA	NA	NA	REVIEW	Target absent from classification; retain code qualifiers for review
Free_Sialic_Acid_Storage_Disease	ordo	ORDO:309324	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:309324	ICD10:E77.8	0.9	INCLUDED	NA
Free_Sialic_Acid_Storage_Disease	ordo	ORDO:309331	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:309331	ICD10:E77.8	0.9	INCLUDED	NA
Free_Sialic_Acid_Storage_Disease	ordo	ORDO:309334	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:309334	ICD10:E77.8	0.9	INCLUDED	NA
Free_Sialic_Acid_Storage_Disease	ordo	ORDO:834	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:834	ICD10:E77.8	0.9	INCLUDED	NA
Frias_Syndrome	ordo	ORDO:264200	skos:broadMatch	ICD-10:Q93.5	ICD10:Q93.5	ordo.db	ProperSubClassOf	ORDO:264200	ICD10:Q93.5	0.9	INCLUDED	NA
Friedreich_Ataxia	ordo	ORDO:95	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:95	ICD10:G11.1	0.9	INCLUDED	NA
Frontonasal_Dysplasia	ordo	ORDO:228390	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:228390	ICD10:Q87.0	0.9	INCLUDED	NA
Frontonasal_Dysplasia	ordo	ORDO:306542	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:306542	ICD10:Q87.0	0.9	INCLUDED	NA
Frontonasal_Dysplasia	ordo	ORDO:391474	skos:broadMatch	ICD-10:Q75.8	ICD10:Q75.8	ordo.db	ProperSubClassOf	ORDO:391474	ICD10:Q75.8	0.9	INCLUDED	NA
Fucosidosis	ordo	ORDO:349	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:349	ICD10:E77.1	0.9	INCLUDED	NA
Fuhrmann_Syndrome	ordo	ORDO:2854	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:2854	ICD10:Q74.8	0.9	INCLUDED	NA
G6PC3_Deficiency	ordo	ORDO:331176	skos:broadMatch	ICD-10:D70	ICD10:D70	ordo.db	ProperSubClassOf	ORDO:331176	ICD10:D70	0.9	INCLUDED	NA
GLUT1_Deficiency_Syndrome	ordo	ORDO:71277	skos:broadMatch	ICD-10:E74.8	ICD10:E74.8	ordo.db	ProperSubClassOf	ORDO:71277	ICD10:E74.8	0.9	INCLUDED	NA
GM1_Gangliosidosis_Type_1	ordo	ORDO:79255	skos:broadMatch	ICD-10:E75.1	ICD10:E75.1	ordo.db	ProperSubClassOf	ORDO:79255	ICD10:E75.1	0.9	INCLUDED	NA
GM1_Gangliosidosis_Type_2	ordo	ORDO:79256	skos:broadMatch	ICD-10:E75.1	ICD10:E75.1	ordo.db	ProperSubClassOf	ORDO:79256	ICD10:E75.1	0.9	INCLUDED	NA
GM1_Gangliosidosis_Type_3	ordo	ORDO:79257	skos:broadMatch	ICD-10:E75.1	ICD10:E75.1	ordo.db	ProperSubClassOf	ORDO:79257	ICD10:E75.1	0.9	INCLUDED	NA
GM3_Synthase_Deficiency	ordo	ORDO:370933	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:370933	ICD10:E77.8	0.9	INCLUDED	NA
GNE_Myopathy	ordo	ORDO:602	skos:broadMatch	ICD-10:G71.8	ICD10:G71.8	ordo.db	ProperSubClassOf	ORDO:602	ICD10:G71.8	0.9	INCLUDED	NA
GNPTG-Mucolipidosis	ordo	ORDO:423470	skos:broadMatch	ICD-10:E77.0	ICD10:E77.0	ordo.db	ProperSubClassOf	ORDO:423470	ICD10:E77.0	0.9	INCLUDED	NA
GRIN2A-Related_Epileptic_Encephalopathy_and_Intellectual_Disability	ordo	ORDO:289266	skos:broadMatch	ICD-10:E72.1	ICD10:E72.1	ordo.db	ProperSubClassOf	ORDO:289266	ICD10:E72.1	0.9	INCLUDED	NA
Galactosialidosis	ordo	ORDO:351	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:351	ICD10:E77.1	0.9	INCLUDED	NA
Galloway-Mowat_Syndrome	ordo	ORDO:2065	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:2065	ICD10:Q04.3	0.9	INCLUDED	NA
Gaucher_Disease_Due_To_Saposin_C_Deficiency	ordo	ORDO:309252	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:309252	ICD10:E75.2	0.9	INCLUDED	NA
Geleophysic_Dysplasia	ordo	ORDO:2623	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:2623	ICD10:Q87.1	0.9	INCLUDED	NA
Generalized_Epilepsy_with_Febrile_Seizures_Plus	ordo	ORDO:36387	skos:broadMatch	ICD-10:G40.3	ICD10:G40.3	ordo.db	ProperSubClassOf	ORDO:36387	ICD10:G40.3	0.9	INCLUDED	NA
Genitopatellar_Syndrome	ordo	ORDO:85201	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:85201	ICD10:Q87.8	0.9	INCLUDED	NA
Gerstmann-Straussler-Scheinker_Syndrome	ordo	ORDO:356	skos:broadMatch	ICD-10:A81.8	ICD10:A81.8	ordo.db	ProperSubClassOf	ORDO:356	ICD10:A81.8	0.9	INCLUDED	NA
Giant_Axonal_Neuropathy_1	ordo	ORDO:643	skos:broadMatch	ICD-10:G60.8	ICD10:G60.8	ordo.db	ProperSubClassOf	ORDO:643	ICD10:G60.8	0.9	INCLUDED	NA
Gitelman_Syndrome	ordo	ORDO:358	skos:broadMatch	ICD-10:N15.8	ICD10:N15.8	ordo.db	ProperSubClassOf	ORDO:358	ICD10:N15.8	0.9	INCLUDED	NA
Glanzmann_Thrombasthenia	ordo	ORDO:849	skos:broadMatch	ICD-10:D69.1	ICD10:D69.1	ordo.db	ProperSubClassOf	ORDO:849	ICD10:D69.1	0.9	INCLUDED	NA
Glucose-Galactose_Malabsorption	ordo	ORDO:35710	skos:broadMatch	ICD-10:E74.3	ICD10:E74.3	ordo.db	ProperSubClassOf	ORDO:35710	ICD10:E74.3	0.9	INCLUDED	NA
Glutaryl-CoA_Dehydrogenase_Deficiency	ordo	ORDO:25	skos:broadMatch	ICD-10:E72.3	ICD10:E72.3	ordo.db	ProperSubClassOf	ORDO:25	ICD10:E72.3	0.9	INCLUDED	NA
Glutathione_Synthetase_Deficiency	ordo	ORDO:289846	skos:broadMatch	ICD-10:D55.1	ICD10:D55.1	ordo.db	ProperSubClassOf	ORDO:289846	ICD10:D55.1	0.9	INCLUDED	NA
Glutathione_Synthetase_Deficiency	ordo	ORDO:289849	skos:broadMatch	ICD-10:D55.1	ICD10:D55.1	ordo.db	ProperSubClassOf	ORDO:289849	ICD10:D55.1	0.9	INCLUDED	NA
Glutathione_Synthetase_Deficiency	ordo	ORDO:32	skos:broadMatch	ICD-10:D55.1	ICD10:D55.1	ordo.db	ProperSubClassOf	ORDO:32	ICD10:D55.1	0.9	INCLUDED	NA
Glycogen_Storage_Disease_Due_To_Aldolase_A_Deficiency	ordo	ORDO:57	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:57	ICD10:E74.0	0.9	INCLUDED	NA
Glycogen_Storage_Disease_Due_To_Lactate_Dehydrogenase_M-subunit_Deficiency	ordo	ORDO:284426	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:284426	ICD10:E74.0	0.9	INCLUDED	NA
Glycogen_Storage_Disease_Due_to_Muscle_Beta-Enolase_Deficiency	ordo	ORDO:99849	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:99849	ICD10:E74.0	0.9	INCLUDED	NA
Glycogen_Storage_Disease_Type_0b	ordo	ORDO:137625	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:137625	ICD10:E74.0	0.9	INCLUDED	NA
Glycogen_Storage_Disease_Type_I	ordo	ORDO:364	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:364	ICD10:E74.0	0.9	INCLUDED	NA
