slug	route	subject	predicate	target	source
Salla_Disease	ordo	ORDO:309334	skos:broadMatch	ICD-10:E77.8	ordo.db
Sandhoff_Disease	mondo	MONDO:0010006	oio:hasDbXref	ICD10CM:E75.01	mondo.db
Sandhoff_Disease	mondo	MONDO:0010006	skos:exactMatch	ICD10CM:E75.01	mondo.db
Sandhoff_Disease	ordo	ORDO:796	skos:broadMatch	ICD-10:E75.0	ordo.db
Sanfilippo_syndrome	ordo	ORDO:581	skos:broadMatch	ICD-10:E76.2	ordo.db
Sanjad-Sakati_Syndrome	ordo	ORDO:2323	skos:broadMatch	ICD-10:Q87.1	ordo.db
Saul-Wilson_Syndrome	ordo	ORDO:85172	skos:broadMatch	ICD-10:Q78.8	ordo.db
Say-Barber-Biesecker-Young-Simpson_Syndrome	ordo	ORDO:3047	skos:broadMatch	ICD-10:Q87.8	ordo.db
Scapuloperoneal_Spinal_Muscular_Atrophy	ordo	ORDO:431255	skos:broadMatch	ICD-10:G12.1	ordo.db
Schaaf-Yang_Syndrome	ordo	ORDO:398069	skos:broadMatch	ICD-10:Q87.1	ordo.db
Schindler_Disease	ordo	ORDO:79279	skos:broadMatch	ICD-10:E77.1	ordo.db
Schinzel-Giedion_Syndrome	ordo	ORDO:798	skos:broadMatch	ICD-10:Q87.0	ordo.db
Schneckenbecken_Dysplasia	ordo	ORDO:3144	skos:broadMatch	ICD-10:Q77.7	ordo.db
Schnyder_Corneal_Dystrophy	ordo	ORDO:98967	skos:broadMatch	ICD-10:H18.5	ordo.db
Schwannomatosis	mondo	MONDO:0008075	oio:hasDbXref	ICD10CM:Q85.03	mondo.db
Schwannomatosis	mondo	MONDO:0008075	skos:exactMatch	ICD10CM:Q85.03	mondo.db
Schwannomatosis	ordo	ORDO:93921	skos:broadMatch	ICD-10:Q85.0	ordo.db
Schwartz-Jampel_Syndrome	mondo	MONDO:0009717	oio:hasDbXref	ICD10CM:G71.13	mondo.db
Schwartz-Jampel_Syndrome	mondo	MONDO:0009717	skos:exactMatch	ICD10CM:G71.13	mondo.db
Schwartz-Jampel_Syndrome	ordo	ORDO:800	skos:broadMatch	ICD-10:G71.1	ordo.db
Schwartz-Jampel_Syndrome	ordo	ORDO:800	skos:broadMatch	ICD-10:Q78.8	ordo.db
Sclerosteosis	ordo	ORDO:3152	skos:broadMatch	ICD-10:M85.2	ordo.db
Scott_Syndrome	ordo	ORDO:806	skos:broadMatch	ICD-10:D69.8	ordo.db
Seckel_Syndrome	ordo	ORDO:808	skos:broadMatch	ICD-10:Q87.1	ordo.db
Seizures-scoliosis-macrocephaly_Syndrome	ordo	ORDO:466926	skos:broadMatch	ICD-10:E77.8	ordo.db
Sengers_syndrome	ordo	ORDO:1369	skos:broadMatch	ICD-10:Q87.8	ordo.db
Senior-Loken_Syndrome	ordo	ORDO:3156	skos:broadMatch	ICD-10:Q61.5	ordo.db
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	ordo	ORDO:402082	skos:broadMatch	ICD-10:G40.3	ordo.db
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	ordo	ORDO:70595	skos:broadMatch	ICD-10:G71.3	ordo.db
Severe_Combined_Immunodeficiency_Due_To_CARD11_Deficiency	ordo	ORDO:357237	skos:broadMatch	ICD-10:D81.2	ordo.db
Shashi_X-Linked_Intellectual_Disability_Syndrome	ordo	ORDO:85286	skos:broadMatch	ICD-10:Q87.8	ordo.db
Short_QT_Syndrome	ordo	ORDO:51083	skos:broadMatch	ICD-10:I49.8	ordo.db
Shprintzen-Goldberg_Syndrome	ordo	ORDO:2462	skos:broadMatch	ICD-10:Q87.8	ordo.db
Shwachman-Diamond_Syndrome	ordo	ORDO:811	skos:broadMatch	ICD-10:D61.0	ordo.db
Sialidosis_Type_1	ordo	ORDO:812	skos:broadMatch	ICD-10:E77.1	ordo.db
Sialuria	ordo	ORDO:3166	skos:broadMatch	ICD-10:E77.8	ordo.db
Sickle_Cell_Disease	mondo	MONDO:0011382	oio:hasDbXref	ICD10CM:D57.2	mondo.db
Sickle_Cell_Disease	mondo	MONDO:0011382	skos:exactMatch	ICD10CM:D57.2	mondo.db
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.0	ordo.db
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.1	ordo.db
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.2	ordo.db
Sideroblastic_Anemia_3	ordo	ORDO:255132	skos:broadMatch	ICD-10:D64.0	ordo.db
Sifrim-Hitz-Weiss_Syndrome	ordo	ORDO:653712	skos:broadMatch	ICD-10:Q87.8	ordo.db
Silver_Russell_Syndrome	ordo	ORDO:813	skos:broadMatch	ICD-10:Q87.1	ordo.db
Sinoatrial_Node_Dysfunction_and_Deafness	ordo	ORDO:324321	skos:broadMatch	ICD-10:H91.8	ordo.db
Sitosterolemia	ordo	ORDO:2882	skos:broadMatch	ICD-10:E78.0	ordo.db
Sjogren-Larsson_Syndrome	ordo	ORDO:816	skos:broadMatch	ICD-10:Q87.1	ordo.db
Skraban-Deardorff_Syndrome	ordo	ORDO:513456	skos:broadMatch	ICD-10:Q87.0	ordo.db
Sly_syndrome	ordo	ORDO:584	skos:broadMatch	ICD-10:E76.2	ordo.db
Small_Intestine_Cancer	mondo	MONDO:0000956	oio:hasDbXref	ICD10CM:C17	mondo.db
Small_Intestine_Cancer	mondo	MONDO:0000956	skos:exactMatch	ICD10CM:C17	mondo.db
Smith-Lemli-Opitz_syndrome	mondo	MONDO:0010035	oio:hasDbXref	ICD10CM:E78.72	mondo.db
Smith-Lemli-Opitz_syndrome	mondo	MONDO:0010035	skos:exactMatch	ICD10CM:E78.72	mondo.db
Smith-Lemli-Opitz_syndrome	ordo	ORDO:818	skos:broadMatch	ICD-10:Q87.1	ordo.db
Smith-Magenis_Syndrome	ordo	ORDO:819	skos:broadMatch	ICD-10:Q93.5	ordo.db
Snijders_Blok-Campeau_Syndrome	ordo	ORDO:599082	skos:broadMatch	ICD-10:Q87.0	ordo.db
Snyder-Robinson_Syndrome	ordo	ORDO:3063	skos:broadMatch	ICD-10:Q87.8	ordo.db
Spastic_Paraparesis-cataracts-speech_Delay_Syndrome	ordo	ORDO:615938	skos:broadMatch	ICD-10:E71.3	ordo.db
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	ordo	ORDO:2590	skos:broadMatch	ICD-10:G25.3	ordo.db
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	ordo	ORDO:98920	skos:broadMatch	ICD-10:G12.2	ordo.db
Spinocerebellar_Ataxia_43	ordo	ORDO:497764	skos:broadMatch	ICD-10:G11.2	ordo.db
Spinocerebellar_Ataxia_48	ordo	ORDO:631103	skos:broadMatch	ICD-10:G11.4	ordo.db
Spinocerebellar_Ataxia_Type_1	ordo	ORDO:98755	skos:broadMatch	ICD-10:G11.8	ordo.db
Spinocerebellar_Ataxia_Type_15_16	ordo	ORDO:98769	skos:broadMatch	ICD-10:G11.2	ordo.db
Spinocerebellar_Ataxia_Type_17	ordo	ORDO:98759	skos:broadMatch	ICD-10:G11.8	ordo.db
Spinocerebellar_Ataxia_Type_2	ordo	ORDO:98756	skos:broadMatch	ICD-10:G11.2	ordo.db
Spinocerebellar_Ataxia_Type_23	ordo	ORDO:101108	skos:broadMatch	ICD-10:G11.2	ordo.db
Spinocerebellar_Ataxia_Type_31	ordo	ORDO:217012	skos:broadMatch	ICD-10:G11.8	ordo.db
Spinocerebellar_Ataxia_Type_36	ordo	ORDO:276198	skos:broadMatch	ICD-10:G11.8	ordo.db
Spinocerebellar_Ataxia_Type_8	ordo	ORDO:98760	skos:broadMatch	ICD-10:G11.2	ordo.db
Split_Hand_Foot_Malformation	ordo	ORDO:2440	skos:broadMatch	ICD-10:Q74.8	ordo.db
Spondylo-megaepiphyseal-metaphyseal_Dysplasia	ordo	ORDO:228387	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondylocarpotarsal_Synostosis_Syndrome	ordo	ORDO:3275	skos:broadMatch	ICD-10:Q76.4	ordo.db
Spondylodysplastic_Ehlers-Danlos_Syndrome	ordo	ORDO:75496	skos:broadMatch	ICD-10:Q79.6	ordo.db
Spondyloenchondrodysplasia	ordo	ORDO:1855	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondyloepimetaphyseal_Dysplasia_Aggrecan_Type	ordo	ORDO:171866	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	ordo	ORDO:83629	skos:broadMatch	ICD-10:G37.8	ordo.db
Spondyloepimetaphyseal_Dysplasia_Faden-Alkuraya_Type	ordo	ORDO:457395	skos:broadMatch	ICD-10:Q87.8	ordo.db
Spondyloepimetaphyseal_Dysplasia_Maroteaux_Type	ordo	ORDO:263482	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondyloepimetaphyseal_Dysplasia_Short_Limb_Abnormal_Calcification_Syndrome	ordo	ORDO:93358	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	ordo	ORDO:93346	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondyloepiphyseal_Dysplasia_Congenita	ordo	ORDO:94068	skos:broadMatch	ICD-10:Q77.7	ordo.db
Spondylometaphyseal_Dysplasia_Corner_Fracture_Type	ordo	ORDO:93315	skos:broadMatch	ICD-10:Q77.8	ordo.db
Spondylometaphyseal_Dysplasia_Kozlowski_Type	ordo	ORDO:93314	skos:broadMatch	ICD-10:Q77.8	ordo.db
Spondylometaphyseal_Dysplasia_with_Cone-Rod_Dystrophy	ordo	ORDO:85167	skos:broadMatch	ICD-10:Q77.8	ordo.db
Spondylometaphyseal_Dysplasia_with_Corneal_Dystrophy	ordo	ORDO:589435	skos:broadMatch	ICD-10:Q87.8	ordo.db
Spotted_Fever_Rickettsiosis	mondo	MONDO:0001195	oio:hasDbXref	ICD10CM:A77	mondo.db
Spotted_Fever_Rickettsiosis	mondo	MONDO:0001195	skos:exactMatch	ICD10CM:A77	mondo.db
Stargardt_Disease	ordo	ORDO:827	skos:broadMatch	ICD-10:H35.5	ordo.db
Stickler_Syndrome_Type_1	ordo	ORDO:90653	skos:broadMatch	ICD-10:Q87.5	ordo.db
Stickler_Syndrome_Type_2	ordo	ORDO:90654	skos:broadMatch	ICD-10:Q87.5	ordo.db
Stiff_Skin_Syndrome	ordo	ORDO:2833	skos:broadMatch	ICD-10:L98.8	ordo.db
Stromme_Syndrome	ordo	ORDO:444069	skos:broadMatch	ICD-10:Q87.8	ordo.db
Stromme_Syndrome	ordo	ORDO:506307	skos:broadMatch	ICD-10:Q13.8	ordo.db
Succinic_Semialdehyde_Dehydrogenase_Deficiency	ordo	ORDO:22	skos:broadMatch	ICD-10:E72.8	ordo.db
Syndromic_X-linked_Intellectual_Disability_94	ordo	ORDO:364028	skos:broadMatch	ICD-10:F72	ordo.db
Systemic_Mastocytosis	mondo	MONDO:0016586	oio:hasDbXref	ICD10CM:D47.02	mondo.db
Systemic_Mastocytosis	mondo	MONDO:0016586	skos:exactMatch	ICD10CM:D47.02	mondo.db
Systemic_Mastocytosis	ordo	ORDO:2467	skos:exactMatch	ICD-10:C96.2	ordo.db
TANGO2_Deficiency_Disorder	ordo	ORDO:480864	skos:broadMatch	ICD-10:G31.8	ordo.db
TARP_syndrome	ordo	ORDO:2886	skos:broadMatch	ICD-10:Q87.8	ordo.db
TFRC-Related_Combined_Immunodeficiency	ordo	ORDO:476113	skos:broadMatch	ICD-10:D81.8	ordo.db
THOC2-Related_Intellectual_Disability	ordo	ORDO:457240	skos:broadMatch	ICD-10:Q87.8	ordo.db
THOC6-Related_Developmental_Delay-Microcephaly-Facial_Dysmorphism_Syndrome	ordo	ORDO:363444	skos:broadMatch	ICD-10:Q87.0	ordo.db
TMEM199-CDG	ordo	ORDO:466703	skos:broadMatch	ICD-10:E77.8	ordo.db
TNF_Receptor-Associated_Periodic_Syndrome	ordo	ORDO:32960	skos:broadMatch	ICD-10:E85.0	ordo.db
TRAPPC12-Related_Encephalopathy	ordo	ORDO:500144	skos:broadMatch	ICD-10:Q07.8	ordo.db
TRMU-Related_Acute_Infantile_Liver_Failure	ordo	ORDO:217371	skos:broadMatch	ICD-10:E88.8	ordo.db
TUBA1A-related_Tubulinopathy	ordo	ORDO:171680	skos:broadMatch	ICD-10:Q04.3	ordo.db
TUBA8-related_Polymicrogyria_with_Optic_Nerve_Hypoplasia	ordo	ORDO:250972	skos:broadMatch	ICD-10:Q04.3	ordo.db
TUBB2A_TUBB2B-related_Cortical_Malformation	ordo	ORDO:467166	skos:broadMatch	ICD-10:Q04.8	ordo.db
TUBGCP6-related_Microcephaly_and_Chorioretinopathy	ordo	ORDO:2518	skos:broadMatch	ICD-10:Q87.8	ordo.db
Tangier_Disease	ordo	ORDO:31150	skos:broadMatch	ICD-10:E78.6	ordo.db
Tatton-Brown-Rahman_overgrowth_syndrome	ordo	ORDO:404443	skos:broadMatch	ICD-10:Q87.3	ordo.db
Tay-Sachs_Disease_AB_Variant	ordo	ORDO:309246	skos:broadMatch	ICD-10:E75.0	ordo.db
Temple-Baraitser_Syndrome	ordo	ORDO:420561	skos:broadMatch	ICD-10:Q87.2	ordo.db
Temtamy_Preaxial_Brachydactyly_Syndrome	ordo	ORDO:363417	skos:broadMatch	ICD-10:Q87.2	ordo.db
Temtamy_Syndrome	ordo	ORDO:1777	skos:broadMatch	ICD-10:Q87.8	ordo.db
Testicular_Sex_Cord_Stromal_Neoplasm	ordo	ORDO:363489	skos:narrowMatch	ICD-10:D40.1	ordo.db
Tetrahydrobiopterin_Deficiency	ordo	ORDO:238583	skos:broadMatch	ICD-10:E70.1	ordo.db
Thanatophoric_Dysplasia	ordo	ORDO:2655	skos:exactMatch	ICD-10:Q77.1	ordo.db
Thanatophoric_Dysplasia_Type_1	ordo	ORDO:1860	skos:broadMatch	ICD-10:Q77.1	ordo.db
Thanatophoric_Dysplasia_Type_2	ordo	ORDO:93274	skos:broadMatch	ICD-10:Q77.1	ordo.db
Thomsen_and_Becker_disease	mondo	MONDO:0009710	oio:hasDbXref	ICD10CM:G71.12	mondo.db
Thomsen_and_Becker_disease	mondo	MONDO:0009710	skos:exactMatch	ICD10CM:G71.12	mondo.db
Thomsen_and_Becker_disease	ordo	ORDO:614	skos:broadMatch	ICD-10:G71.1	ordo.db
Thymic_Neuroendocrine_Carcinoma	ordo	ORDO:99869	skos:broadMatch	ICD-10:C37	ordo.db
Timothy_Syndrome	ordo	ORDO:65283	skos:broadMatch	ICD-10:I49.8	ordo.db
Toxic_Shock_Syndrome	mondo	MONDO:0001881	oio:hasDbXref	ICD10CM:A48.3	mondo.db
Toxic_Shock_Syndrome	mondo	MONDO:0001881	skos:exactMatch	ICD10CM:A48.3	mondo.db
Toxic_Shock_Syndrome	ordo	ORDO:36234	skos:exactMatch	ICD-10:A48.3	ordo.db
Toxoplasmosis	mondo	MONDO:0005989	oio:hasDbXref	ICD10CM:B58	mondo.db
Toxoplasmosis	mondo	MONDO:0005989	skos:exactMatch	ICD10CM:B58	mondo.db
Transaldolase_Deficiency	ordo	ORDO:101028	skos:broadMatch	ICD-10:E74.8	ordo.db
Transketolase_Deficiency	ordo	ORDO:488618	skos:broadMatch	ICD-10:E88.8	ordo.db
Transverse_Myelitis	dismech	dismech:Transverse_Myelitis	skos:closeMatch	ICD10CM:G37.3	ICD-10-CM
Treacher_Collins_Syndrome	ordo	ORDO:861	skos:broadMatch	ICD-10:Q75.4	ordo.db
Trehalase_Deficiency	ordo	ORDO:103909	skos:broadMatch	ICD-10:E74.3	ordo.db
Trichohepatoenteric_Syndrome	ordo	ORDO:84064	skos:broadMatch	ICD-10:K52.8	ordo.db
Trichothiodystrophy	ordo	ORDO:33364	skos:broadMatch	ICD-10:L67.8	ordo.db
Trimethylaminuria	ordo	ORDO:468726	skos:broadMatch	ICD-10:E88.8	ordo.db
Triosephosphate_Isomerase_Deficiency	ordo	ORDO:868	skos:broadMatch	ICD-10:D55.2	ordo.db
Tuberous_Sclerosis_Complex	mondo	MONDO:0001734	oio:hasDbXref	ICD10CM:Q85.1	mondo.db
Tuberous_Sclerosis_Complex	mondo	MONDO:0001734	skos:exactMatch	ICD10CM:Q85.1	mondo.db
Tuberous_Sclerosis_Complex	ordo	ORDO:805	skos:exactMatch	ICD-10:Q85.1	ordo.db
Tyrosinemia_Type_I	ordo	ORDO:882	skos:broadMatch	ICD-10:E70.2	ordo.db
Tyrosinemia_Type_II	ordo	ORDO:28378	skos:broadMatch	ICD-10:E70.2	ordo.db
Tyrosinemia_Type_III	ordo	ORDO:69723	skos:broadMatch	ICD-10:E70.2	ordo.db
UCHL1-Related_Neurodegeneration_with_Optic_Atrophy_and_Spastic_Paraplegia	ordo	ORDO:352654	skos:broadMatch	ICD-10:G31.8	ordo.db
Ullrich_Congenital_Muscular_Dystrophy	ordo	ORDO:75840	skos:broadMatch	ICD-10:G71.2	ordo.db
Ulnar-Mammary_Syndrome	ordo	ORDO:3138	skos:broadMatch	ICD-10:Q71.8	ordo.db
Undetermined_Early_Onset_Epileptic_Encephalopathy	ordo	ORDO:442835	skos:broadMatch	ICD-10:G40.4	ordo.db
Unverricht-Lundborg_Disease	ordo	ORDO:308	skos:broadMatch	ICD-10:G40.3	ordo.db
Urea_Cycle_Disorder	ordo	ORDO:79167	skos:exactMatch	ICD-10:E72.2	ordo.db
Usher_Syndrome	ordo	ORDO:886	skos:broadMatch	ICD-10:H35.5	ordo.db
Uveal_Coloboma-Cleft_Lip_and_Palate-Intellectual_Disability_Syndrome	ordo	ORDO:1473	skos:broadMatch	ICD-10:Q13.8	ordo.db
VLCAD_Deficiency	mondo	MONDO:0008723	oio:hasDbXref	ICD10CM:E71.310	mondo.db
VLCAD_Deficiency	mondo	MONDO:0008723	skos:exactMatch	ICD10CM:E71.310	mondo.db
VLCAD_Deficiency	ordo	ORDO:26793	skos:broadMatch	ICD-10:E71.3	ordo.db
VPS4A-Related_Neurodevelopmental_Syndrome	ordo	ORDO:603448	skos:broadMatch	ICD-10:Q04.8	ordo.db
VPS51-Related_Pontocerebellar_Hypoplasia-CDG	ordo	ORDO:613267	skos:broadMatch	ICD-10:Q04.3	ordo.db
Van_Buchem_Disease	ordo	ORDO:3416	skos:broadMatch	ICD-10:M85.2	ordo.db
Van_Maldergem_Syndrome	ordo	ORDO:314679	skos:broadMatch	ICD-10:Q87.8	ordo.db
Vascular_Ehlers-Danlos_Syndrome	ordo	ORDO:286	skos:broadMatch	ICD-10:Q79.6	ordo.db
Vici_Syndrome	ordo	ORDO:1493	skos:broadMatch	ICD-10:Q87.8	ordo.db
Vitamin_K_Dependent_Coagulation_Factor_Deficiency	ordo	ORDO:98434	skos:broadMatch	ICD-10:D68.2	ordo.db
Vulvar_Adenocarcinoma	ordo	ORDO:494454	skos:broadMatch	ICD-10:C51.8	ordo.db
Warburg_Micro_Syndrome	ordo	ORDO:2510	skos:broadMatch	ICD-10:Q87.0	ordo.db
Warsaw_breakage_syndrome	ordo	ORDO:280558	skos:broadMatch	ICD-10:Q87.8	ordo.db
Weaver_Syndrome	ordo	ORDO:3447	skos:broadMatch	ICD-10:Q87.3	ordo.db
Weill-Marchesani_Syndrome	ordo	ORDO:3449	skos:broadMatch	ICD-10:Q87.0	ordo.db
Weiss-Kruszka_Syndrome	ordo	ORDO:502430	skos:broadMatch	ICD-10:Q87.8	ordo.db
Werner_Syndrome	ordo	ORDO:902	skos:broadMatch	ICD-10:E34.8	ordo.db
White-Sutton_Syndrome	ordo	ORDO:468678	skos:broadMatch	ICD-10:Q87.0	ordo.db
Wiedemann-Rautenstrauch_Syndrome	ordo	ORDO:3455	skos:broadMatch	ICD-10:E34.8	ordo.db
Wiedemann-Steiner_Syndrome	ordo	ORDO:319182	skos:broadMatch	ICD-10:Q87.1	ordo.db
Williams_Syndrome	mondo	MONDO:0008678	oio:hasDbXref	ICD10CM:Q93.82	mondo.db
Williams_Syndrome	mondo	MONDO:0008678	skos:exactMatch	ICD10CM:Q93.82	mondo.db
Williams_Syndrome	ordo	ORDO:904	skos:broadMatch	ICD-10:Q93.8	ordo.db
Wilms_Tumor	dismech	dismech:Wilms_Tumor	skos:closeMatch	ICD10CM:C64.9	ICD-10-CM
Wolcott-Rallison_Syndrome	ordo	ORDO:1667	skos:broadMatch	ICD-10:Q87.1	ordo.db
Wolfram_Syndrome	ordo	ORDO:3463	skos:broadMatch	ICD-10:E34.8	ordo.db
Wolman_Disease	ordo	ORDO:75233	skos:broadMatch	ICD-10:E75.5	ordo.db
Woodhouse-Sakati_Syndrome	ordo	ORDO:3464	skos:broadMatch	ICD-10:Q87.5	ordo.db
X-Linked_Hypophosphatemia	ordo	ORDO:89936	skos:broadMatch	ICD-10:E83.3	ordo.db
X-Linked_Infantile_Spinal_Muscular_Atrophy	ordo	ORDO:1145	skos:broadMatch	ICD-10:G12.1	ordo.db
X-linked_Agammaglobulinemia	ordo	ORDO:47	skos:broadMatch	ICD-10:D80.0	ordo.db
X-linked_Chondrodysplasia_Punctata_1	ordo	ORDO:79345	skos:broadMatch	ICD-10:Q77.3	ordo.db
X-linked_Chondrodysplasia_Punctata_2	ordo	ORDO:35173	skos:broadMatch	ICD-10:Q77.3	ordo.db
X-linked_Dystonia-Parkinsonism	ordo	ORDO:53351	skos:broadMatch	ICD-10:G24.1	ordo.db
X-linked_Nonsyndromic_Hearing_Loss	ordo	ORDO:90625	skos:broadMatch	ICD-10:H90.3	ordo.db
X-linked_Retinoschisis	ordo	ORDO:792	skos:broadMatch	ICD-10:Q14.1	ordo.db
Xeroderma_Pigmentosum	mondo	MONDO:0019600	oio:hasDbXref	ICD10CM:Q82.1	mondo.db
Xeroderma_Pigmentosum	mondo	MONDO:0019600	skos:exactMatch	ICD10CM:Q82.1	mondo.db
Xeroderma_Pigmentosum	ordo	ORDO:910	skos:exactMatch	ICD-10:Q82.1	ordo.db
Yolk_Sac_Tumor	ordo	ORDO:876	skos:broadMatch	ICD-10:C56	ordo.db
Yolk_Sac_Tumor	ordo	ORDO:876	skos:broadMatch	ICD-10:C62.9	ordo.db
You-Hoover-Fong_Syndrome	ordo	ORDO:488642	skos:broadMatch	ICD-10:Q87.8	ordo.db
ZTTK_syndrome	ordo	ORDO:500150	skos:broadMatch	ICD-10:Q87.8	ordo.db
Zellweger_Spectrum_Disorders	mondo	MONDO:0019609	oio:hasDbXref	ICD10CM:E71.510	mondo.db
Zellweger_Spectrum_Disorders	mondo	MONDO:0019609	skos:exactMatch	ICD10CM:E71.510	mondo.db
Zellweger_Spectrum_Disorders	ordo	ORDO:772	skos:broadMatch	ICD-10:G60.1	ordo.db
Zellweger_Spectrum_Disorders	ordo	ORDO:912	skos:broadMatch	ICD-10:Q87.8	ordo.db
Zimmermann_Laband_Syndrome	ordo	ORDO:3473	skos:broadMatch	ICD-10:Q87.8	ordo.db
Zlotogora-Ogur_Syndrome	ordo	ORDO:3253	skos:broadMatch	ICD-10:Q82.4	ordo.db
aceruloplasminemia	ordo	ORDO:48818	skos:broadMatch	ICD-10:E83.1	ordo.db
adrenoleukodystrophy	ordo	ORDO:43	skos:broadMatch	ICD-10:E71.3	ordo.db
erythromelalgia	mondo	MONDO:0016028	oio:hasDbXref	ICD10CM:I73.81	mondo.db
erythromelalgia	mondo	MONDO:0016028	skos:exactMatch	ICD10CM:I73.81	mondo.db
neuroferritinopathy	ordo	ORDO:157846	skos:broadMatch	ICD-10:G23.0	ordo.db
ornithine_aminotransferase_deficiency	ordo	ORDO:414	skos:broadMatch	ICD-10:E72.4	ordo.db
