dismech_disorder	parent_mondo	parent_label	uncovered_child_mondo	child_label
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100414	acute myeloid leukemia, CEBPA gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100416	acute myeloid leukemia, FLT3 tyrosine kinase domain point mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100417	acute myeloid leukemia, WT1 gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100418	acute myeloid leukemia, KIT exon 17 mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100419	acute myeloid leukemia, KIT exon 8 mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100420	acute myeloid leukemia, KIT gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100421	acute myeloid leukemia, GATA1 gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100422	acute myeloid leukemia, RUNX1 gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100423	acute myeloid leukemia, PTPN11 gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100424	acute myeloid leukemia, NRAS gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0100425	acute myeloid leukemia, KRAS gene mutation
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0850269	core binding factor acute myeloid leukemia
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0850492	acute myeloid leukemia, t(8;21)(q22; q22.1)
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0850495	acute myeloid leukemia, t(1;22)(p13;q13)
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0975868	acute myeloid leukemia with CBFA2T3-GLIS2 fusion
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0975870	acute myeloid leukemia with FUS-ERG fusion
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0975871	acute myeloid leukemia with MNX1-ETV6 fusion
IDH_Mutant_AML	MONDO:0018874	acute myeloid leukemia	MONDO:0975872	acute myeloid leukemia with NPM1-MLF1 fusion
IDH_Mutant_Cholangiocarcinoma	MONDO:0003210	intrahepatic cholangiocarcinoma	MONDO:0004078	mucinous intrahepatic cholangiocarcinoma
IDH_Mutant_Cholangiocarcinoma	MONDO:0003210	intrahepatic cholangiocarcinoma	MONDO:0004315	cholangiolocellular carcinoma
IDH_Mutant_Cholangiocarcinoma	MONDO:0003210	intrahepatic cholangiocarcinoma	MONDO:0004346	signet ring cell intrahepatic cholangiocarcinoma
IDH_Mutant_Cholangiocarcinoma	MONDO:0003210	intrahepatic cholangiocarcinoma	MONDO:0004451	sarcomatous intrahepatic cholangiocarcinoma
IDH_Mutant_Cholangiocarcinoma	MONDO:0003210	intrahepatic cholangiocarcinoma	MONDO:0044788	perihilar intrahepatic cholangiocarcinoma
IDH_Mutant_Oligodendroglioma	MONDO:0859592	IDH-mutant and 1p/19q-codeleted oligodendroglioma	MONDO:0956996	oligodendroglioma, IDH-mutant and 1p/19q-codeleted grade 2
IDH_Mutant_Oligodendroglioma	MONDO:0859592	IDH-mutant and 1p/19q-codeleted oligodendroglioma	MONDO:0956997	oligodendroglioma, IDH-mutant and 1p/19q-codeleted, grade 3
IFT140-related_Recessive_Ciliopathy	MONDO:0100509	IFT140-related recessive ciliopathy	MONDO:0009964	short-rib thoracic dysplasia 9 with or without polydactyly
IKBKG_Ectodermal_Dysplasia_with_Immunodeficiency	MONDO:0100162	IKBKG-related immunodeficiency with or without ectodermal dysplasia	MONDO:0010295	anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome
IKBKG_Ectodermal_Dysplasia_with_Immunodeficiency	MONDO:0100162	IKBKG-related immunodeficiency with or without ectodermal dysplasia	MONDO:0010386	immunodeficiency 33
IKBKG_Ectodermal_Dysplasia_with_Immunodeficiency	MONDO:0100162	IKBKG-related immunodeficiency with or without ectodermal dysplasia	MONDO:0020740	ectodermal dysplasia and immunodeficiency 1
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0015175	autoimmune pancreatitis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0016544	IgG4-related mesenteritis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018671	IgG4-related kidney disease
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018672	IgG4-related aortitis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018673	IgG4-related pachymeningitis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018674	IgG4-related submandibular gland disease
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018675	IgG4-related ophthalmic disorder
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018676	eosinophilic angiocentric fibrosis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018679	primary cutaneous plasmacytosis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018680	cutaneous pseudolymphoma
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018848	IgG4-related retroperitoneal fibrosis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018978	IgG4-related mediastinitis
IgG4-Related_Disease	MONDO:0017287	immunoglobulin G4-related sclerosing disease	MONDO:0018992	IgG4-related thyroid disease
Inborn_Disorder_of_Bile_Acid_Synthesis	MONDO:0019218	inborn disorder of bile acid synthesis	MONDO:0016203	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
Inborn_Disorder_of_Bile_Acid_Synthesis	MONDO:0019218	inborn disorder of bile acid synthesis	MONDO:0017165	bile acid CoA ligase deficiency and defective amidation
Inborn_Disorder_of_Bile_Acid_Synthesis	MONDO:0019218	inborn disorder of bile acid synthesis	MONDO:0019393	idiopathic malabsorption due to bile acid synthesis defects
Inborn_Disorder_of_Bile_Acid_Synthesis	MONDO:0019218	inborn disorder of bile acid synthesis	MONDO:0100327	hypercholanemia, familial
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0008659	transcobalamin I deficiency
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0009853	Imerslund-Grasbeck syndrome
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0010149	transcobalamin II deficiency
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0013341	methylmalonic acidemia due to transcobalamin receptor defect
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0016826	methylmalonic aciduria and homocystinuria
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0017214	vitamin B12-responsive methylmalonic acidemia
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0018964	homocystinuria without methylmalonic aciduria
Inborn_Disorder_of_Cobalamin_Metabolism_and_Transport	MONDO:0019220	inborn disorder of cobalamin metabolism and transport	MONDO:0100463	methylmalonic aciduria and/or homocystinuria, cblD type
Inborn_Disorder_of_Methionine_Cycle_and_Sulfur_Amino_Acid_Metabolism	MONDO:0019222	inborn disorder of methionine cycle and sulfur amino acid metabolism	MONDO:0000351	disorder of methionine catabolism
Inborn_Disorder_of_Methionine_Cycle_and_Sulfur_Amino_Acid_Metabolism	MONDO:0019222	inborn disorder of methionine cycle and sulfur amino acid metabolism	MONDO:0009058	cystathioninuria
Inborn_Disorder_of_Methionine_Cycle_and_Sulfur_Amino_Acid_Metabolism	MONDO:0019222	inborn disorder of methionine cycle and sulfur amino acid metabolism	MONDO:0019358	encephalopathy due to sulfite oxidase deficiency
Inborn_Disorder_of_Methionine_Cycle_and_Sulfur_Amino_Acid_Metabolism	MONDO:0019222	inborn disorder of methionine cycle and sulfur amino acid metabolism	MONDO:0029144	extraoral halitosis due to methanethiol oxidase deficiency
Inclusion_Body_Myopathy_with_Paget_Disease_of_Bone_and_Frontotemporal_Dementia	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	MONDO:0014178	inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2
Inclusion_Body_Myopathy_with_Paget_Disease_of_Bone_and_Frontotemporal_Dementia	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	MONDO:0014179	inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3
Inclusion_Body_Myopathy_with_Paget_Disease_of_Bone_and_Frontotemporal_Dementia	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	MONDO:0850514	inclusion body myopathy and brain white matter abnormalities
Infantile_Hypercalcemia	MONDO:0000212	hypercalcemia, infantile	MONDO:0014851	hypercalcemia, infantile, 2
Infantile_Hypercalcemia	MONDO:0000212	hypercalcemia, infantile	MONDO:0020739	hypercalcemia, infantile, 1
Infantile_Parkinsonism-Dystonia	MONDO:0013150	parkinsonism-dystonia, infantile	MONDO:0018130	brain dopamine-serotonin vesicular transport disease
Infantile_Parkinsonism-Dystonia	MONDO:0013150	parkinsonism-dystonia, infantile	MONDO:0030676	parkinsonism-dystonia 3, childhood-onset
Infantile_Parkinsonism-Dystonia	MONDO:0013150	parkinsonism-dystonia, infantile	MONDO:0054835	classic dopamine transporter deficiency syndrome
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0010396	developmental and epileptic encephalopathy, 2
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0010632	developmental and epileptic encephalopathy, 1
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0013277	developmental and epileptic encephalopathy, 5
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0013389	developmental and epileptic encephalopathy, 12
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0014003	developmental and epileptic encephalopathy, 15
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0014595	developmental and epileptic encephalopathy, 30
Infantile_Spasms	MONDO:0018097	infantile spasms	MONDO:0014895	developmental and epileptic encephalopathy, 40
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0000565	infective endocarditis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0001191	hirudiniasis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0002041	fungal infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0004522	infectious peritonitis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0004779	epididymitis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005108	viral infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005113	bacterial infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005135	parasitic infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005227	abscess
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005704	Ciliophora infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0005799	hookworm infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0016511	infectious embryofetopathy
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0020010	infectious disorder of the nervous system
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0021666	ear infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0021681	sexually transmitted disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0021742	puerperal infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0021747	Acanthamoeba infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0023483	infectious myositis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0023557	infective vaginitis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0024294	skin disorder caused by infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0024355	respiratory tract infectious disorder
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0024487	nail infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0042485	infective arthritis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0043424	digestive system infectious disorder
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0043544	nosocomial infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0043885	eye infectious disorder
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0043892	prosthesis-related infectious disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0100120	vector-borne disease
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0100128	coinfection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0100338	urinary tract infection
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0600002	hemorrhagic fever
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:0700045	protothecosis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:1010000	pythiosis
Infectious_Disease	MONDO:0005550	infectious disease	MONDO:1040015	infectious disease with sepsis
Inflammatory_Myofibroblastic_Tumor	MONDO:0015798	inflammatory myofibroblastic tumor	MONDO:0004726	liver inflammatory myofibroblastic tumor
Inflammatory_Myofibroblastic_Tumor	MONDO:0015798	inflammatory myofibroblastic tumor	MONDO:0006112	bladder inflammatory myofibroblastic tumor
Inflammatory_Myofibroblastic_Tumor	MONDO:0015798	inflammatory myofibroblastic tumor	MONDO:0006276	lung inflammatory myofibroblastic tumor
Inflammatory_Myofibroblastic_Tumor	MONDO:0015798	inflammatory myofibroblastic tumor	MONDO:0006398	retroperitoneal inflammatory myofibroblastic tumor
Inflammatory_Myofibroblastic_Tumor	MONDO:0015798	inflammatory myofibroblastic tumor	MONDO:0850127	epithelioid inflammatory myofibroblastic sarcoma
Influenza	MONDO:0005812	influenza	MONDO:0005460	swine influenza
Influenza	MONDO:0005812	influenza	MONDO:0018695	avian influenza
Inherited_Aplastic_Anemia	MONDO:0001713	inherited aplastic anemia	MONDO:0008688	WT limb-blood syndrome
Inherited_Aplastic_Anemia	MONDO:0001713	inherited aplastic anemia	MONDO:0013851	autosomal dominant aplasia and myelodysplasia
Inherited_Aplastic_Anemia	MONDO:0001713	inherited aplastic anemia	MONDO:0014317	pancytopenia-developmental delay syndrome
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0008924	congenital cataract-ichthyosis syndrome
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0009792	ichthyosis-oral and digital anomalies syndrome
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0043106	ichthyosis linearis circumflexa
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0100212	IFAP syndrome
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0859383	ichthyosis hystrix
Inherited_Ichthyosis	MONDO:0015947	inherited ichthyosis	MONDO:0957783	ichthyosis with erythrokeratoderma
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0009902	cutaneous porphyria
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0017231	erythropoietic uroporphyria associated with myeloid malignancy
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0022714	chester porphyria
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0100498	UROD-related inherited porphyria
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0700382	HMBS-related hepatic porphyria
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0700383	PPOX-related hepatic porphyria
Inherited_Porphyria	MONDO:0019142	inherited porphyria	MONDO:0800180	CPOX-related hereditary coproporphyria
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0001666	retinal dystrophies primarily involving Bruch's membrane
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0001923	vitreoretinal dystrophy
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0001924	dystrophies primarily involving the retinal pigment epithelium
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0001925	retinal dystrophy in systemic or cerebroretinal lipidoses
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0007176	helicoid peripapillary chorioretinal degeneration
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0007640	Sorsby fundus dystrophy
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0008246	pigmented paravenous retinochoroidal atrophy
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0008382	retinoschisis, autosomal dominant
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0008766	amaurosis-hypertrichosis syndrome
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0009235	familial benign flecked retina
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0009624	microcephaly and chorioretinopathy 1
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0009978	retinal degeneration-nanophthalmos-glaucoma syndrome
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0009988	retinoschisis of fovea
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0009990	Revesz syndrome
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0010558	choroideremia-deafness-obesity syndrome
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0010722	X-linked retinal dysplasia
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0010725	X-linked retinoschisis
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0010932	progressive bifocal chorioretinal atrophy
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0011579	late-onset retinal degeneration
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0013802	infantile cerebellar-retinal degeneration
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0014060	progressive retinal dystrophy due to retinol transport defect
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0014195	microcornea-myopic chorioretinal atrophy
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0014483	retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0014501	macular degeneration, early-onset
Inherited_Retinal_Dystrophy	MONDO:0019118	inherited retinal dystrophy	MONDO:0015997	ectopia lentis-chorioretinal dystrophy-myopia syndrome
