drug_id	drug_label	indication	disorder	mondo	status
NCIT:C405	Cyclophosphamide	Breast cancer; Leukemias; Lupus nephritis; Lymphoma; Multiple myeloma; Neuroblastoma; Nephrotic syndrome; Ovarian cancer; Retinoblastoma; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myelogenous Leukemia	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C405	Cyclophosphamide	Breast cancer; Leukemias; Lupus nephritis; Lymphoma; Multiple myeloma; Neuroblastoma; Nephrotic syndrome; Ovarian cancer; Retinoblastoma; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myelogenous Leukemia	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C405	Cyclophosphamide	Breast cancer; Leukemias; Lupus nephritis; Lymphoma; Multiple myeloma; Neuroblastoma; Nephrotic syndrome; Ovarian cancer; Retinoblastoma; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myelogenous Leukemia	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C405	Cyclophosphamide	Breast cancer; Leukemias; Lupus nephritis; Lymphoma; Multiple myeloma; Neuroblastoma; Nephrotic syndrome; Ovarian cancer; Retinoblastoma; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myelogenous Leukemia	Neuroblastoma	MONDO:0005072	COVERED
NCIT:C405	Cyclophosphamide	Breast cancer; Leukemias; Lupus nephritis; Lymphoma; Multiple myeloma; Neuroblastoma; Nephrotic syndrome; Ovarian cancer; Retinoblastoma; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myelogenous Leukemia	Retinoblastoma	MONDO:0008380	MISSING_TREATMENT
NCIT:C406	Cyclosporine	Allogenic transplants; prophylaxis of organ rejection in bone marrow; kidney; liver and heart transplants; psoriasis; rheumatoid arthritis; various diseases that involve autoimmune response	Psoriasis	MONDO:0005083	MISSING_TREATMENT
NCIT:C406	Cyclosporine	Allogenic transplants; prophylaxis of organ rejection in bone marrow; kidney; liver and heart transplants; psoriasis; rheumatoid arthritis; various diseases that involve autoimmune response	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C408	Cytarabine	Acute lymphocytic leukemia; Acute Nonlymphocytic leukemia; Bone marrow transplantation; Carcinomatous meningitis; Chronic myelogenous leukemia; Hogkins disease;	-	-	NO_DISORDER
NCIT:C408	Cytarabine	Meningeal leukemia; Acute Myeloid Leukemia; Meningitis lymphomatous; Myelodysplasic syndrome; Non-Hodgkins lymphoma; Ovarian cancer, intraperitoneal treatment; Retinoblastoma	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C408	Cytarabine	Meningeal leukemia; Acute Myeloid Leukemia; Meningitis lymphomatous; Myelodysplasic syndrome; Non-Hodgkins lymphoma; Ovarian cancer, intraperitoneal treatment; Retinoblastoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C408	Cytarabine	Meningeal leukemia; Acute Myeloid Leukemia; Meningitis lymphomatous; Myelodysplasic syndrome; Non-Hodgkins lymphoma; Ovarian cancer, intraperitoneal treatment; Retinoblastoma	Retinoblastoma	MONDO:0008380	MISSING_TREATMENT
NCIT:C411	Dacarbazine	Carcinoid cancer; Hodgkins disease; Islet cell carcinoma; Melanoma; Neuroblastoma; Soft tissue sarcoma	Neuroblastoma	MONDO:0005072	MISSING_TREATMENT
NCIT:C412	Dactinomycin	Wilms' tumor; rhabdomyosarcoma; Ewing's sarcoma; testicular cancer; gestational trophoblastic neoplasia; choriocarcinoma; melanoma; neuroblastoma; retinoblastoma; uterine sarcomas; Kaposi's sarcoma; sarcoma botryoides; soft tissue sarcoma.	Kaposi Sarcoma	MONDO:0005055	MISSING_TREATMENT
NCIT:C412	Dactinomycin	Wilms' tumor; rhabdomyosarcoma; Ewing's sarcoma; testicular cancer; gestational trophoblastic neoplasia; choriocarcinoma; melanoma; neuroblastoma; retinoblastoma; uterine sarcomas; Kaposi's sarcoma; sarcoma botryoides; soft tissue sarcoma.	Neuroblastoma	MONDO:0005072	MISSING_TREATMENT
NCIT:C412	Dactinomycin	Wilms' tumor; rhabdomyosarcoma; Ewing's sarcoma; testicular cancer; gestational trophoblastic neoplasia; choriocarcinoma; melanoma; neuroblastoma; retinoblastoma; uterine sarcomas; Kaposi's sarcoma; sarcoma botryoides; soft tissue sarcoma.	Retinoblastoma	MONDO:0008380	MISSING_TREATMENT
NCIT:C412	Dactinomycin	Wilms' tumor; rhabdomyosarcoma; Ewing's sarcoma; testicular cancer; gestational trophoblastic neoplasia; choriocarcinoma; melanoma; neuroblastoma; retinoblastoma; uterine sarcomas; Kaposi's sarcoma; sarcoma botryoides; soft tissue sarcoma.	Wilms Tumor	MONDO:0006058	COVERED
NCIT:C415	Dapsone	Acne vulgaris; Dermatitis herpetiformis; Leprosy	Acne Vulgaris	MONDO:0011438	MISSING_TREATMENT
NCIT:C415	Dapsone	Acne vulgaris; Dermatitis herpetiformis; Leprosy	Leprosy	MONDO:0005124	COVERED
NCIT:C422	Dexamethasone	Allergic disorders; antiemetic; corneal injury; inflammatory conditions	-	-	NO_DISORDER
NCIT:C428	Diazoxide	Malignant Hypertension	-	-	NO_DISORDER
NCIT:C433	Diethylstilbestrol	Breast cancer; Prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C433	Diethylstilbestrol	Breast cancer; Prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C436	Hydromorphone Hydrochloride	pain in opioid-tolerant patients.	-	-	NO_DISORDER
NCIT:C474	Epirubicin Hydrochloride	Breast cancer	-	-	NO_DISORDER
NCIT:C47403	Aripiprazole	Major Depressive Disorder	Major Depressive Disorder	MONDO:0002009	MISSING_TREATMENT
NCIT:C47408	Azelastine Hydrochloride	seasonal allergic rhinitis	-	-	NO_DISORDER
NCIT:C47409	Balsalazide Disodium	Ulcerative Colitis	Ulcerative Colitis	MONDO:0005101	MISSING_TREATMENT
NCIT:C47414	Bimatoprost	Hypotrichosis of Eyelashes	-	-	NO_DISORDER
NCIT:C47518	Escitalopram Oxalate	Major Depressive Disorder in Adolescents	Major Depressive Disorder	MONDO:0002009	MISSING_TREATMENT
NCIT:C47581	Levetiracetam	Treating partial-onset seizures in patients with epilepsy.	Epilepsy	MONDO:0005027	MISSING_TREATMENT
NCIT:C47650	Palonosetron Hydrochloride	prevention of chemotherapy-induced nausea and vomiting	Chemotherapy-Induced Nausea and Vomiting		MISSING_TREATMENT
NCIT:C47700	Quetiapine Fumarate	Schizophrenia	Schizophrenia	MONDO:0005090	MISSING_TREATMENT
NCIT:C47707	Rivastigmine Tartrate	Alzheimer's disease; dementia associated with Parkinson's disease	Parkinson's Disease	MONDO:0005180	MISSING_TREATMENT
NCIT:C47743	Tadalafil	Benign Prostatic Hyperplasia	Benign Prostatic Hyperplasia	MONDO:0010811	MISSING_TREATMENT
NCIT:C47766	Travoprost	Glaucoma	Glaucoma	MONDO:0005041	MISSING_TREATMENT
NCIT:C479	Estramustine	Prostate Neoplasm	-	-	NO_DISORDER
NCIT:C47983	Diclofenac Potassium	Migraine	Migraine	MONDO:0005277	MISSING_TREATMENT
NCIT:C47984	Diclofenac Sodium	Osteoarthritis; Ophthalmic Inflammation	Osteoarthritis	MONDO:0005178	MISSING_TREATMENT
NCIT:C47994	Fentanyl Citrate	breakthrough pain in cancer patients.	-	-	NO_DISORDER
NCIT:C48007	Ondansetron Hydrochloride	Nausea and vomiting prophylaxis, chemotherapy-induced and postoperative	-	-	NO_DISORDER
NCIT:C48010	Oxycodone Hydrochloride	Pain	-	-	NO_DISORDER
NCIT:C48027	Triamcinolone Acetonide	Allergic Rhinitis	-	-	NO_DISORDER
NCIT:C482	Estrogens, Conjugated	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C482	Estrogens, Conjugated	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C482	Estrogens, Conjugated	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	Osteoporosis	MONDO:0005298	MISSING_TREATMENT
NCIT:C48375	Nilotinib	Chronic myeloid leukemia; Philadelphia chromosome-positive acute lymphoblastic leukemia	Acute Lymphoblastic Leukemia	MONDO:0004967	MISSING_TREATMENT
NCIT:C48382	Bardoxolone	Antineoplastic and anti-inflammatory	-	-	NO_DISORDER
NCIT:C48385	Degarelix	advanced prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C48385	Degarelix	advanced prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C48386	Eculizumab	Paroxysmal Nocturnal Hemoglobinuria	-	-	NO_DISORDER
NCIT:C48387	Everolimus	neuroendocrine tumors (NET) of gastrointestinal (GI), lung or pancreatic origin	-	-	NO_DISORDER
NCIT:C48406	Veltuzumab	non-Hodgkin's lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C486	Ethinyl Estradiol	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C486	Ethinyl Estradiol	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C486	Ethinyl Estradiol	Advanced androgen-dependent prostate cancer, palliative; Breast cancer, palliative; Estrogen replacement; Menopausal symptoms; Postmenopausal osteoporosis	Osteoporosis	MONDO:0005298	MISSING_TREATMENT
NCIT:C48636	Lenvatinib Mesylate	locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer; advanced renal cell carcinoma (RCC); first-line treatment of patients with unresectable hepatocellular carcinoma (HCC).	Aflatoxin-Related Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C48636	Lenvatinib Mesylate	locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer; advanced renal cell carcinoma (RCC); first-line treatment of patients with unresectable hepatocellular carcinoma (HCC).	Hepatocellular Carcinoma	MONDO:0007256	COVERED
NCIT:C48636	Lenvatinib Mesylate	locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer; advanced renal cell carcinoma (RCC); first-line treatment of patients with unresectable hepatocellular carcinoma (HCC).	Metastatic Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C48636	Lenvatinib Mesylate	locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer; advanced renal cell carcinoma (RCC); first-line treatment of patients with unresectable hepatocellular carcinoma (HCC).	Metastatic Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C48636	Lenvatinib Mesylate	locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer; advanced renal cell carcinoma (RCC); first-line treatment of patients with unresectable hepatocellular carcinoma (HCC).	Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C487	Ethiodized Oil	Diagnostic imaging, hysterosalpingography and lymphography	-	-	NO_DISORDER
NCIT:C488	Amifostine	Cisplatin-induced nephrotoxicity; Radiation-induced mucositis and xerostomia	-	-	NO_DISORDER
NCIT:C48812	Belinostat	relapsed or refractory peripheral T-cell lymphoma (PTCL)	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C48812	Belinostat	relapsed or refractory peripheral T-cell lymphoma (PTCL)	Peripheral T-Cell Lymphoma	MONDO:0015760	MISSING_TREATMENT
NCIT:C49085	Tremelimumab	for adult patients with unresectable hepatocellular carcinoma (uHCC) in combination with durvalumab.	Aflatoxin-Related Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C49085	Tremelimumab	for adult patients with unresectable hepatocellular carcinoma (uHCC) in combination with durvalumab.	Hepatocellular Carcinoma	MONDO:0007256	COVERED
NCIT:C49085	Tremelimumab	for adult patients with unresectable hepatocellular carcinoma (uHCC) in combination with durvalumab.	Metastatic Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C49094	Neratinib	early stage HER2-overexpressed/amplified breast cancer	-	-	NO_DISORDER
NCIT:C491	Etoposide	Acute leukemia; Adrenal cortical cancer; Brain cancer; Chronic Lymphocytic leukemia; Choriocarcinoma; Esophageal cancer; Ewing's sarcoma; Gastric cancer; Germ Cell cancer; Gestational trophoblastic neoplasms; Hepatocellular cancer; Hodgkin's disease	Chronic Lymphocytic Leukemia	MONDO:0004948	MISSING_TREATMENT
NCIT:C491	Etoposide	Acute leukemia; Adrenal cortical cancer; Brain cancer; Chronic Lymphocytic leukemia; Choriocarcinoma; Esophageal cancer; Ewing's sarcoma; Gastric cancer; Germ Cell cancer; Gestational trophoblastic neoplasms; Hepatocellular cancer; Hodgkin's disease	EBV-Associated Gastric Cancer	MONDO:0001056	MISSING_TREATMENT
NCIT:C491	Etoposide	Acute leukemia; Adrenal cortical cancer; Brain cancer; Chronic Lymphocytic leukemia; Choriocarcinoma; Esophageal cancer; Ewing's sarcoma; Gastric cancer; Germ Cell cancer; Gestational trophoblastic neoplasms; Hepatocellular cancer; Hodgkin's disease	HER2-Positive Gastric Cancer	MONDO:0001056	MISSING_TREATMENT
NCIT:C491	Etoposide	Hypereosinophilic syndrome; Kaposi's sarcoma; Langerhans cell histiocytosis; Mobilization of peripheral-blood progenitor cells; Multiple myeloma; Neuroblastoma; Non-small lung cancer; Osteogenic sarcoma	Hypereosinophilic syndrome	MONDO:0015691	MISSING_TREATMENT
NCIT:C491	Etoposide	Hypereosinophilic syndrome; Kaposi's sarcoma; Langerhans cell histiocytosis; Mobilization of peripheral-blood progenitor cells; Multiple myeloma; Neuroblastoma; Non-small lung cancer; Osteogenic sarcoma	Kaposi Sarcoma	MONDO:0005055	MISSING_TREATMENT
NCIT:C491	Etoposide	Hypereosinophilic syndrome; Kaposi's sarcoma; Langerhans cell histiocytosis; Mobilization of peripheral-blood progenitor cells; Multiple myeloma; Neuroblastoma; Non-small lung cancer; Osteogenic sarcoma	Langerhans Cell Histiocytosis	MONDO:0018310	MISSING_TREATMENT
NCIT:C491	Etoposide	Hypereosinophilic syndrome; Kaposi's sarcoma; Langerhans cell histiocytosis; Mobilization of peripheral-blood progenitor cells; Multiple myeloma; Neuroblastoma; Non-small lung cancer; Osteogenic sarcoma	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C491	Etoposide	Hypereosinophilic syndrome; Kaposi's sarcoma; Langerhans cell histiocytosis; Mobilization of peripheral-blood progenitor cells; Multiple myeloma; Neuroblastoma; Non-small lung cancer; Osteogenic sarcoma	Neuroblastoma	MONDO:0005072	COVERED
NCIT:C491	Etoposide	Ovarian cancer; Retinoblastoma; Small cell lung cancer; Soft tissue sarcomas; Testicular cancer; Thymoma; Thyroid cancer; Uterine cancer; Wilms' tumor	Retinoblastoma	MONDO:0008380	COVERED
NCIT:C491	Etoposide	Ovarian cancer; Retinoblastoma; Small cell lung cancer; Soft tissue sarcomas; Testicular cancer; Thymoma; Thyroid cancer; Uterine cancer; Wilms' tumor	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C491	Etoposide	Ovarian cancer; Retinoblastoma; Small cell lung cancer; Soft tissue sarcomas; Testicular cancer; Thymoma; Thyroid cancer; Uterine cancer; Wilms' tumor	Thymoma	MONDO:0006456	MISSING_TREATMENT
NCIT:C491	Etoposide	Ovarian cancer; Retinoblastoma; Small cell lung cancer; Soft tissue sarcomas; Testicular cancer; Thymoma; Thyroid cancer; Uterine cancer; Wilms' tumor	Wilms Tumor	MONDO:0006058	MISSING_TREATMENT
NCIT:C49176	Palbociclib	hormone receptor (HR) positive, human epidermal growth factor receptor 2 (HER2) negative advanced or metastatic breast cancer	-	-	NO_DISORDER
NCIT:C49234	Lenograstim	Chemotherapy-induced neutropenia	Chemotherapy-Induced Neutropenia	MONDO:0001475	MISSING_TREATMENT
NCIT:C493	Omega-3 Fatty Acid	Hypertrygliceridemia	-	-	NO_DISORDER
NCIT:C495	Recombinant Interferon Beta	multiple sclerosis	Multiple Sclerosis	MONDO:0005301	MISSING_TREATMENT
NCIT:C500	Fluconazole	Antifungal, prophylaxis in allogeneic bone marrow transplantation; Candidiasis; Cryptococcal meningitis	-	-	NO_DISORDER
NCIT:C504	Floxuridine	Gastrointestinal adenocarcinoma metastatic to the liver	-	-	NO_DISORDER
NCIT:C505	Fluorouracil	Palliative treatment: Colorectal cancer, Breast cancer, Stomach cancer, Pancreatic cancer. Topical treatment for the following: Superficial basal cell carcinoma that cannot be treated with surgery, and Actinic keratosis.	BRAF V600E-Mutant Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C505	Fluorouracil	Palliative treatment: Colorectal cancer, Breast cancer, Stomach cancer, Pancreatic cancer. Topical treatment for the following: Superficial basal cell carcinoma that cannot be treated with surgery, and Actinic keratosis.	Basal Cell Carcinoma	MONDO:0005341	COVERED
NCIT:C505	Fluorouracil	Palliative treatment: Colorectal cancer, Breast cancer, Stomach cancer, Pancreatic cancer. Topical treatment for the following: Superficial basal cell carcinoma that cannot be treated with surgery, and Actinic keratosis.	HER2-Positive Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C505	Fluorouracil	Palliative treatment: Colorectal cancer, Breast cancer, Stomach cancer, Pancreatic cancer. Topical treatment for the following: Superficial basal cell carcinoma that cannot be treated with surgery, and Actinic keratosis.	MSI-High Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C505	Fluorouracil	Palliative treatment: Colorectal cancer, Breast cancer, Stomach cancer, Pancreatic cancer. Topical treatment for the following: Superficial basal cell carcinoma that cannot be treated with surgery, and Actinic keratosis.	Metastatic Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C506	Fluoxetine	Depression	-	-	NO_DISORDER
NCIT:C509	Flutamide	Hirsutism; Prostate carcinoma	-	-	NO_DISORDER
NCIT:C517	Ganciclovir	Cytomegalovirus (CMV) Infections in Immunocompromised Patients.	-	-	NO_DISORDER
NCIT:C52183	Romiplostim	chronic immune thrombocytopenic purpura	-	-	NO_DISORDER
NCIT:C52195	Mirdametinib	adult and pediatric patients 2 years of age and older with neurofibromatosis type 1 (NF1) who have symptomatic plexiform neurofibromas (PN) not amenable to complete resection.	Neurofibromatosis Type 1	MONDO:0018975	MISSING_TREATMENT
NCIT:C52196	Carfilzomib	relapsed multiple myeloma (MM)	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C522	Glutamine	Short bowel syndrome	-	-	NO_DISORDER
NCIT:C53398	Dacomitinib	metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 19 deletion or exon 21 L858R substitution mutations	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C53398	Dacomitinib	metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 19 deletion or exon 21 L858R substitution mutations	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C53398	Dacomitinib	metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 19 deletion or exon 21 L858R substitution mutations	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C53447	Octreotide Acetate	Acromegaly; Diarrhea	-	-	NO_DISORDER
NCIT:C539	Heparin	Conditions requiring anticoagulation (thrombosis; embolism)	-	-	NO_DISORDER
NCIT:C557	Hydroxychloroquine	Malaria; Rheumatoid arthritis	Malaria	MONDO:0005136	MISSING_TREATMENT
NCIT:C557	Hydroxychloroquine	Malaria; Rheumatoid arthritis	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C560	Hydroxyurea	Chronic Myelogenous Leukemia; Head and Neck Cancer; Malignant Melanoma; Ovarian Carcinoma; Sickle Cell Anemia; Adjuvant in Retroviral Therapy.	-	-	NO_DISORDER
NCIT:C562	Idarubicin	Acute myeloid leukemia; acute nonlymphocytic leukemia	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C564	Ifosfamide	Breast cancer; gastric carcinoma; lung cancer; lymphocytic leukemias; lymphoma; Hodgkins and Non-Hodgkins; ovarian cancer; pancreatic carcinoma; sarcomas; testicular cancer	Gastric Cancer H. pylori Associated	MONDO:0004950	MISSING_TREATMENT
NCIT:C564	Ifosfamide	Breast cancer; gastric carcinoma; lung cancer; lymphocytic leukemias; lymphoma; Hodgkins and Non-Hodgkins; ovarian cancer; pancreatic carcinoma; sarcomas; testicular cancer	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C564	Ifosfamide	Breast cancer; gastric carcinoma; lung cancer; lymphocytic leukemias; lymphoma; Hodgkins and Non-Hodgkins; ovarian cancer; pancreatic carcinoma; sarcomas; testicular cancer	Metastatic Gastric Cancer	MONDO:0004950	MISSING_TREATMENT
