dataset,cell_type,gene,comparison,phenotype,n_group1,n_group2,mean_group1,mean_group2,log2_mean_diff,fold_change,test_statistic,pvalue,qvalue_BH,published_adj_p,cohens_d,marker_class,direction,resilient_direction_inferred
Supplementary_Data_1:Fig. 2f,Astrocyte,FERMT2,AD_vs_Control_PAC-level,AD,100,100,,,-0.5008666,0.7066821628758994,,4.007996972639165e-171,8.758689869920732e-170,2.210800886026044e-169,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FEZ1,AD_vs_Control_PAC-level,AD,100,100,,,0.11030752,1.079458305668083,,0.0007759401243551,0.000967626335567709,0.0024379629202896,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FEZ2,AD_vs_Control_PAC-level,AD,100,100,,,-0.4740425,0.7199444502776499,,2.9313659908495337e-59,2.0606930500936084e-58,5.201442326003824e-58,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGD4,AD_vs_Control_PAC-level,AD,100,100,,,0.3945036,1.3144903948165854,,7.5044199584443e-110,9.703257564415693e-109,2.449221372070716e-108,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FGD6,AD_vs_Control_PAC-level,AD,100,100,,,0.34605747,1.2710823220756122,,1.3628314370252707e-47,8.056842721912578e-47,2.033646046693284e-46,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FGF1,AD_vs_Control_PAC-level,AD,100,100,,,-0.7585069,0.5911077741874164,,4.2883401152363246e-114,5.7514208604346e-113,1.4517292566579441e-112,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGF12,AD_vs_Control_PAC-level,AD,100,100,,,0.14886032,1.1086932960540479,,0.0003849968627265,0.0004977090419673522,0.0012543821164321,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FGF14,AD_vs_Control_PAC-level,AD,100,100,,,0.15554032,1.113838696420902,,5.293382538791806e-07,8.846014308657698e-07,2.23175212532944e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FGF2,AD_vs_Control_PAC-level,AD,100,100,,,-0.115142934,0.9232908318058323,,6.624849096292569e-25,2.4494036658724954e-24,6.1825956566211474e-24,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGF9,AD_vs_Control_PAC-level,AD,100,100,,,-0.7675539,0.5874125931127238,,1.4532204010669224e-11,3.2147566440160896e-11,8.114440564172192e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGFR1,AD_vs_Control_PAC-level,AD,100,100,,,-0.15316173,0.8992774950675126,,1.8837698938001425e-12,4.399107570362914e-12,1.1103887748876564e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGFR2,AD_vs_Control_PAC-level,AD,100,100,,,-0.4897276,0.7121595502940365,,1.3204740474300438e-279,5.903295741451961e-278,1.4900643417568437e-277,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGFR3,AD_vs_Control_PAC-level,AD,100,100,,,-0.22510405,0.8555333207140124,,2.0956332129080025e-49,1.2764141742022028e-48,3.2218261283042445e-48,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGFRL1,AD_vs_Control_PAC-level,AD,100,100,,,-0.23174912,0.8516017856687418,,0.0002345008420059,0.00031048891972906617,0.0007826516600101,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGGY,AD_vs_Control_PAC-level,AD,100,100,,,-0.044717092,0.9694799102842084,,0.0073376129496994,0.007900090126860364,0.0199063305431429,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FGL1,AD_vs_Control_PAC-level,AD,100,100,,,0.41642392,1.3346152740216697,,2.658215888990937e-17,7.572759966971265e-17,1.911457614470159e-16,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FHIT,AD_vs_Control_PAC-level,AD,100,100,,,0.45538282,1.3711465912878178,,9.823974179783428e-236,3.445947866139418e-234,8.697995600715944e-234,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FHL1,AD_vs_Control_PAC-level,AD,100,100,,,0.28997687,1.2226206758759355,,4.696947168479836e-10,9.561642450119667e-10,2.413475978089416e-09,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FHOD3,AD_vs_Control_PAC-level,AD,100,100,,,0.4192446,1.3372271947674075,,2.2791202139043614e-66,1.7515935127085203e-65,4.421237134051551e-65,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FIBIN,AD_vs_Control_PAC-level,AD,100,100,,,-0.3732506,0.7720410158476747,,0.0011438546180482,0.0013963886466981416,0.0035183769785502,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FIG4,AD_vs_Control_PAC-level,AD,100,100,,,0.35915917,1.282678110570182,,5.5713201340696e-18,1.630630283142322e-17,4.11591108749301e-17,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FILIP1,AD_vs_Control_PAC-level,AD,100,100,,,-0.5015634,0.7063409284351548,,2.9778454314495653e-08,5.468043691574503e-08,1.3802013791671608e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FILIP1L,AD_vs_Control_PAC-level,AD,100,100,,,-1.5241765,0.347677955238495,,1.203714260141722e-293,5.717642735673179e-292,1.4432032431490852e-291,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FKBP15,AD_vs_Control_PAC-level,AD,100,100,,,0.21876362,1.1637358451655144,,9.136557446583496e-07,1.4986583437561418e-06,3.7809842836832224e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FKBP4,AD_vs_Control_PAC-level,AD,100,100,,,0.3248358,1.252521875025932,,0.0005189016844875,0.000660947397000838,0.0016652114465944,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FKBP5,AD_vs_Control_PAC-level,AD,100,100,,,0.863864,1.8199060811386962,,0.0,0.0,0.0,,A1_neurotoxic,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FKBP9,AD_vs_Control_PAC-level,AD,100,100,,,-0.5198512,0.6974437640250348,,6.97238414148405e-17,1.9529528062142057e-16,4.92949271919419e-16,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FKTN,AD_vs_Control_PAC-level,AD,100,100,,,-0.36382058,0.7771039068880413,,8.608780858362571e-21,2.8013349700856324e-20,7.070913488088951e-20,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLACC1,AD_vs_Control_PAC-level,AD,100,100,,,0.3631599,1.2862400349598981,,1.0572872972434464e-05,1.5929174258029016e-05,4.018064095731478e-05,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FLG,AD_vs_Control_PAC-level,AD,100,100,,,-1.082795,0.4721132898282507,,2.9566952447896253e-08,5.433582878656915e-08,1.3715030467837958e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLII,AD_vs_Control_PAC-level,AD,100,100,,,-0.28576365,0.8203072873063891,,0.0054996320261586,0.006048799334125233,0.0152409545636644,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLNA,AD_vs_Control_PAC-level,AD,100,100,,,-0.47461438,0.7196591230056432,,1.5083146943229628e-16,4.178563187188767e-16,1.0547206641347085e-15,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLNB,AD_vs_Control_PAC-level,AD,100,100,,,0.5673459,1.4817950300316123,,6.26940977490497e-07,1.0418552687159862e-06,2.628493437681746e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FLOT1,AD_vs_Control_PAC-level,AD,100,100,,,-0.35095719,0.7840637197478917,,6.42223966585933e-12,1.4560198645832886e-11,3.6751729476652745e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLOT2,AD_vs_Control_PAC-level,AD,100,100,,,-0.5296398,0.6927276669013135,,3.35329583409971e-30,1.4210993497671632e-29,3.587029279785099e-29,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLRT2,AD_vs_Control_PAC-level,AD,100,100,,,0.71796983,1.6448657392209833,,1.4250859658124717e-303,7.274319407580079e-302,1.8361275522203226e-301,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FLVCR1,AD_vs_Control_PAC-level,AD,100,100,,,-0.34194428,0.788977312272727,,2.6762784356910643e-08,4.9275220727124846e-08,1.243767084581594e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FLYWCH1,AD_vs_Control_PAC-level,AD,100,100,,,0.12996428,1.09426660774062,,0.0092716975991258,0.009811016642639305,0.0247145065692307,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FMN1,AD_vs_Control_PAC-level,AD,100,100,,,0.27994215,1.2141461978994221,,0.0014634840120733,0.0017549492711397918,0.0044219551047333,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FMNL2,AD_vs_Control_PAC-level,AD,100,100,,,0.19900571,1.1479069571129799,,6.616433524585961e-101,7.857014810445829e-100,1.983207027812094e-99,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FMNL3,AD_vs_Control_PAC-level,AD,100,100,,,0.82844913,1.7757754108110388,,2.260483813438477e-68,1.8020640191047998e-67,4.548630890328124e-67,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FMO5,AD_vs_Control_PAC-level,AD,100,100,,,-0.32583812,0.7978347571645095,,3.5593208790936245e-08,6.485283647576024e-08,1.636965236482457e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FN1,AD_vs_Control_PAC-level,AD,100,100,,,-0.9138729,0.530758361699671,,3.770274531005473e-86,3.781331054556809e-85,9.54454395569054e-85,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNBP1,AD_vs_Control_PAC-level,AD,100,100,,,-0.18213508,0.8813976285005856,,1.2463540552025275e-123,1.8294123900397616e-122,4.617661537139837e-122,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNBP1L,AD_vs_Control_PAC-level,AD,100,100,,,0.09458965,1.0677616582580798,,0.0067682875223964,0.007339106951996096,0.0184925595939506,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FNBP4,AD_vs_Control_PAC-level,AD,100,100,,,-0.51514125,0.6997244214973808,,5.5552969175251295e-112,7.363998239510056e-111,1.8587635907184365e-110,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNDC3A,AD_vs_Control_PAC-level,AD,100,100,,,-0.18895808,0.877239038060209,,7.254245412719518e-19,2.2043109117281876e-18,5.563951446050752e-18,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNDC3B,AD_vs_Control_PAC-level,AD,100,100,,,-0.05839211,0.9603338194083549,,1.5619477487987644e-08,2.9206458725488104e-08,7.372068858122107e-08,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNDC4,AD_vs_Control_PAC-level,AD,100,100,,,-1.4083024,0.37675474841351586,,6.470644509895122e-16,1.7493758279716455e-15,4.4156394254284306e-15,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FNIP2,AD_vs_Control_PAC-level,AD,100,100,,,0.1537836,1.112483238865401,,0.0004638004351069,0.0005945267946272857,0.0014981318076934,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOS,AD_vs_Control_PAC-level,AD,100,100,,,-1.4571953,0.36420047272040745,,3.359572988673013e-129,5.234505522214899e-128,1.3212534772081906e-127,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FOSL2,AD_vs_Control_PAC-level,AD,100,100,,,-1.78372,0.29043354520586906,,1.1655526705587547e-39,6.04884693977381e-39,1.5268032516841356e-38,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXJ3,AD_vs_Control_PAC-level,AD,100,100,,,-0.31032214,0.8064616639421637,,3.358296748533042e-50,2.0769213164526227e-49,5.2424044632389655e-49,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXK1,AD_vs_Control_PAC-level,AD,100,100,,,0.10636217,1.0765103349140732,,0.0023444776452751,0.0027346908413509014,0.0068909442536049,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXK2,AD_vs_Control_PAC-level,AD,100,100,,,-0.19058514,0.8762502525227689,,3.555453646051744e-12,8.166320664537922e-12,2.061279623877884e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXN2,AD_vs_Control_PAC-level,AD,100,100,,,0.38318083,1.3042141975752035,,2.312623521287827e-33,1.0573240464401174e-32,2.668815740027577e-32,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXN3,AD_vs_Control_PAC-level,AD,100,100,,,0.6978282,1.6220611402558374,,5.444324197253694e-231,1.7732941671054892e-229,4.476012250742146e-229,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXO1,AD_vs_Control_PAC-level,AD,100,100,,,0.38422602,1.305159404635154,,2.924281173327068e-83,2.8291489710830475e-82,7.141119442360936e-82,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXO3,AD_vs_Control_PAC-level,AD,100,100,,,0.277635,1.2122060936716361,,3.8774243089139186e-32,1.7277903760893292e-31,4.361155094032495e-31,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXP4,AD_vs_Control_PAC-level,AD,100,100,,,0.7617862,1.695588633114039,,2.345755350683667e-13,5.738543132573778e-13,1.448478759998337e-12,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXRED1,AD_vs_Control_PAC-level,AD,100,100,,,-0.31179503,0.805638743541233,,3.102742919909512e-09,6.070583973736002e-09,1.5322899460022236e-08,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FOXRED2,AD_vs_Control_PAC-level,AD,100,100,,,0.2402974,1.1812361386796608,,0.0195411981821546,0.01956408014723909,0.049281154924759,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRA10AC1,AD_vs_Control_PAC-level,AD,100,100,,,-0.15453263,0.8984233755660715,,5.5453841187867366e-06,8.533279498875427e-06,2.15245181679076e-05,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FREM2,AD_vs_Control_PAC-level,AD,100,100,,,-0.1885867,0.8774648868784192,,6.772162566075884e-08,1.20944104313209e-07,3.05198085886975e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FREM3,AD_vs_Control_PAC-level,AD,100,100,,,-1.1950864,0.43676029051133225,,6.131449036133801e-08,1.0987453866165889e-07,2.772641896512574e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMD4A,AD_vs_Control_PAC-level,AD,100,100,,,-0.07429136,0.9498085445751995,,1.4041832071522556e-08,2.635733572151874e-08,6.652915222690367e-08,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMD5,AD_vs_Control_PAC-level,AD,100,100,,,0.57416606,1.4888166140828207,,2.772223774626478e-115,3.7772929518814955e-114,9.534351288630706e-114,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMD6,AD_vs_Control_PAC-level,AD,100,100,,,0.47101876,1.3860879094457286,,2.353206688195212e-19,7.256958407238617e-19,1.83174542252887e-18,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMPD1,AD_vs_Control_PAC-level,AD,100,100,,,0.6314812,1.5491546783493277,,1.3978970070383952e-11,3.0983848114525674e-11,7.820703767504179e-11,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMPD2,AD_vs_Control_PAC-level,AD,100,100,,,0.5623671,1.476690108073299,,2.8403998278504275e-22,9.641853509924032e-22,2.433722234632141e-21,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMPD3,AD_vs_Control_PAC-level,AD,100,100,,,-1.0932648,0.46869951270600757,,1.3802987234040845e-35,6.630086564665687e-35,1.6735152710373255e-34,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FRMPD4,AD_vs_Control_PAC-level,AD,100,100,,,0.5706875,1.4852311721280291,,1.3525863565272306e-46,7.860399896895716e-46,1.9840614652032825e-45,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRS2,AD_vs_Control_PAC-level,AD,100,100,,,0.12879255,1.0933782256269209,,1.295291550637437e-06,2.0974891587026677e-06,5.291814628905667e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FRY,AD_vs_Control_PAC-level,AD,100,100,,,0.42602798,1.343529482226182,,2.225903621952333e-21,7.380116710690236e-21,1.8628320907904522e-20,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FSD1L,AD_vs_Control_PAC-level,AD,100,100,,,0.19990358,1.1486215863167593,,7.533386409705906e-07,1.244947162174158e-06,3.1408818247663e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FSD2,AD_vs_Control_PAC-level,AD,100,100,,,-0.938115,0.5219143592540356,,5.128606333733039e-12,1.1689325998911691e-11,2.950529435251613e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FSIP1,AD_vs_Control_PAC-level,AD,100,100,,,0.4993679,1.4135940769206803,,5.287622495336012e-08,9.505869405079902e-08,2.398767751424615e-07,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FSIP2,AD_vs_Control_PAC-level,AD,100,100,,,-1.0076565,0.49735348814453284,,6.604688686015548e-150,1.2176838439985539e-148,3.0735835623735416e-148,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FSTL1,AD_vs_Control_PAC-level,AD,100,100,,,-0.09352689,0.9372287464627382,,5.693866101527128e-05,8.040058656987109e-05,0.0002027316936334,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FSTL3,AD_vs_Control_PAC-level,AD,100,100,,,-0.34945592,0.7848800419510679,,5.093023795483954e-08,9.174686005032987e-08,2.315193676383109e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FSTL5,AD_vs_Control_PAC-level,AD,100,100,,,0.5891293,1.5043385700824796,,1.2433851149290413e-29,5.195329374535518e-29,1.311364936423329e-28,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FTCDNL1,AD_vs_Control_PAC-level,AD,100,100,,,-0.21830894,0.8595723969351192,,1.7319387019153499e-10,3.619450266147569e-10,9.135936965648795e-10,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FTH1,AD_vs_Control_PAC-level,AD,100,100,,,-0.8176232,0.567375909142631,,2.0643322986219643e-265,8.557595710651052e-264,2.1600422506489822e-263,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FTL,AD_vs_Control_PAC-level,AD,100,100,,,-0.6156783,0.6526229830488995,,1.5173872531251537e-144,2.6888416609782515e-143,6.786966560934139e-143,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FTO,AD_vs_Control_PAC-level,AD,100,100,,,0.46764454,1.3828498720513624,,9.080308255999688e-192,2.3003447581865876e-190,5.806352668142021e-190,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FUBP3,AD_vs_Control_PAC-level,AD,100,100,,,-0.15488736,0.8982024982929957,,1.2763588989149395e-06,2.070262003457004e-06,5.223118366856229e-06,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FUT10,AD_vs_Control_PAC-level,AD,100,100,,,0.27223235,1.20767507521384,,1.252037470325476e-19,3.910473194989158e-19,9.870514577702896e-19,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FUT2,AD_vs_Control_PAC-level,AD,100,100,,,-0.37865302,0.769155381574372,,0.0163880835313489,0.016660893483119273,0.0419730399300903,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FUT8,AD_vs_Control_PAC-level,AD,100,100,,,0.15951215,1.1169093892290596,,1.0261228964323563e-20,3.3216661673437375e-20,8.384293330290881e-20,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FUT9,AD_vs_Control_PAC-level,AD,100,100,,,0.52914494,1.4430736576169167,,0.0,0.0,0.0,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FUZ,AD_vs_Control_PAC-level,AD,100,100,,,0.36024934,1.2836477303545375,,0.0135965334559454,0.014010287562317949,0.0352945647446848,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FXR1,AD_vs_Control_PAC-level,AD,100,100,,,0.37574133,1.2975061079326162,,9.933676478776949e-69,7.965574104904376e-68,2.0106087269177502e-67,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FXR2,AD_vs_Control_PAC-level,AD,100,100,,,0.22512242,1.1688764294535963,,0.0045884165431291,0.0051115259210102685,0.0128811401003455,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FYCO1,AD_vs_Control_PAC-level,AD,100,100,,,0.4360668,1.352910872392677,,1.075524985961975e-11,2.397845796603621e-11,6.05245726291835e-11,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FYTTD1,AD_vs_Control_PAC-level,AD,100,100,,,-0.2758676,0.8259534614258922,,5.975907445846957e-07,9.945305822285447e-07,2.509096353417989e-06,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FZD3,AD_vs_Control_PAC-level,AD,100,100,,,0.5871015,1.5022256114630839,,2.010335149759647e-115,2.7501384848711974e-114,6.941687272120061e-114,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,FZD4,AD_vs_Control_PAC-level,AD,100,100,,,-0.9935212,0.5022504302679954,,3.419681219283141e-23,1.197063436023372e-22,3.021535120313379e-22,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FZD6,AD_vs_Control_PAC-level,AD,100,100,,,-0.82612836,0.564040882440422,,2.1600882044429493e-53,1.4058043119305209e-52,3.548422725947432e-52,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,FZD8,AD_vs_Control_PAC-level,AD,100,100,,,0.5578217,1.4720449236282025,,3.191486692648151e-07,5.422197957703266e-07,1.3682894896590594e-06,,none,up_in_ADPAC,higher_in_impaired
