mondo_id,label,definition,ordo_mappings,orphanet_mappings,omim_mappings,omimps_mappings,has_icd11f,icd11f_xrefs,has_icd10cm,icd10cm_xrefs,has_any_icd,any_icd_xrefs,independent_candidate_icd11f_count,independent_candidate_icd11f_ids,independent_candidate_icd11f_labels,independent_candidate_match_on,search_status,search_method,search_date,searched_by,selected_icd11f_id,selected_icd11f_label,search_confidence,search_notes
MONDO:0002047,pulmonary systemic sclerosis,,,,,,0,,0,,1,ICD9:517.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006052,pulmonary tuberculosis,"A bacterial infection that affects the lungs and is caused by Mycobacterium tuberculosis. Most patients with tuberculosis do not have symptoms (latent tuberculosis) and are not contagious. When signs and symptoms occur (active tuberculosis), patients become contagious. The signs and symptoms include chronic cough with blood-tinged sputum, night sweats, fever, fatigue, and weight loss.",,,,,0,,0,,1,ICD9:011|ICD9:011.16|ICD9:011.80|ICD9:011.81|ICD9:011.84|ICD9:011.85|ICD9:011.86|ICD9:011.9|ICD9:011.90|ICD9:011.92|ICD9:011.96,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009329,pulmonary venoocclusive disease 2,"A rare form of pulmonary arterial hypertension (PAH) characterized by a capillary infiltration of the pulmonary interstitium, bronchioles and pleura leading to elevated pulmonary arterial resistance and right heart failure. PCH is potentially fatal.",,Orphanet:199241,OMIM:234810,,0,,0,,1,ICD9:416.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001705,pure red-cell aplasia,"A disease characterized by normocytic, normochromic anemia, low hematocrit, reticulocytopenia, and selective erythroid hypoplasia.",,,,,0,,0,,1,ICD9:284.81,1,icd11f:1980066564,Pure red cell aplasia,icd11f:1980066564:exact_synonym+label,NOT_REVIEWED,,,,,,,
MONDO:0013171,purine nucleoside phosphorylase deficiency,"Purine nucleoside phosphorylase (PNP) deficiency is a disorder of purine metabolism characterized by progressive immunodeficiency leading to recurrent and opportunistic infections, autoimmunity and malignancy as well as neurologic manifestations.",,Orphanet:760,OMIM:613179,,0,,0,,1,ICD9:277.2,1,icd11f:1771940876,Immunodeficiency due to purine nucleoside phosphorylase deficiency,icd11f:1771940876:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0035236,pustular pyoderma gangrenosum,"A rare subtype of pyoderma gangrenosum characterized by multiple painful, sterile pustules with a surrounding erythematous halo, predominantly occurring on the trunk and extensor surfaces of the limbs, and potentially persisting for months. Histopathology shows a dermal neutrophilic infiltrate and subcorneal neutrophilic micropustules. The condition is commonly associated with inflammatory bowel disease.",,Orphanet:538866,,,0,,1,ICD10CM:L88,1,ICD10CM:L88,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009948,"pyropoikilocytosis, hereditary",An autosomal recessive inherited severe hemolytic anemia. It is a subtype of hereditary elliptocytosis and is characterized by partial spectrin deficiency.,,Orphanet:98867,OMIM:266140,,0,,0,,1,ICD9:790.09,1,icd11f:422012968,Hypophosphatasia,icd11f:422012968:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0010717,pyruvate dehydrogenase E1-alpha deficiency,"Pyruvate dehydrogenase E1-alpha deficiency is the most frequent form of pyruvate dehydrogenase deficiency (PDHD) characterized by variable lactic acidosis, impaired psychomotor development, hypotonia and neurological dysfunction.",,Orphanet:79243,OMIM:312170,,0,,0,,1,ICD9:277.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001197,qualitative platelet defect,,,,,,0,,0,,1,ICD9:287.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006940,radial nerve lesion,A peripheral nerve lesion that involves the radial nerve.,,,,,0,,1,ICD10CM:G56.3,1,ICD10CM:G56.3|ICD9:354.3,1,icd11f:950836831,Lesion of radial nerve,icd11f:950836831:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0019529,radiation myelitis,A disease characterized by white matter damage to the spinal cord developed after a certain period of application of ionizing radiation.,,Orphanet:90021,,,0,,0,,1,ICD9:336.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0043771,radiodermatitis,A cutaneous inflammatory reaction occurring as a result of exposure to biologically effective levels of ionizing radiation.,,,,,0,,1,ICD10CM:L58,1,ICD10CM:L58|ICD10WHO:L58,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017236,rapidly progressive glomerulonephritis,"Inflammation of the glomeruli that is characterized by a rapid loss in renal function with glomerular crescent formation observed on biopsy; it is often seen in patients with concomitant autoimmune disease, like Goodpasture's syndrome or systemic lupus erythematosus.",,Orphanet:280569,,,0,,0,,1,ICD9:580.4|ICD9:582.4|ICD9:583.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016019,Rasmussen subacute encephalitis,"A rare, progressive chronic inflammation of a single cerebral hemisphere that usually affects children. It is characterized by severe seizures, loss of motor skills and speech, hemiparesis, and dementia.",,Orphanet:1929,,,0,,0,,1,ICD9:323.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017376,reactive arthritis,"Reactive arthritis (ReA) is an autoimmune disorder belonging to the group of seronegative spondyloarthropathies and is characterized by the classic triad of arthritis, urethritis and conjunctivitis.",,Orphanet:29207,,,0,,0,,1,ICD9:099.3|ICD9:711.3|ICD9:711.30|ICD9:711.40,1,icd11f:224728882,Reactive arthritis,icd11f:224728882:exact_synonym+label,NOT_REVIEWED,,,,,,,
MONDO:0009179,recessive dystrophic epidermolysis bullosa,"Severe generalized recessive dystrophic epidermolysis bullosa (RDEB-sev gen) is the most severe subtype of dystrophic epidermolysis bullosa (DEB), formerly known as the Hallopeau-Siemens type, and is characterized by generalized cutaneous and mucosal blistering and scarring associated with severe deformities and major extracutaneous involvement.",,Orphanet:79408,OMIM:226600,,0,,0,,1,ICD9:757.39,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010564,red-green color blindness,"Deuteranopia is a type of color vision deficiency where the green photoreceptors are absent. It affects hue discrimination in the same way as protanopia, but without the dimming effect. Like protanopia, it is hereditary, sex-linked, and found in about 1% of the male population.",,Orphanet:319698,OMIM:303800,,0,,1,ICD10CM:H53.53,1,ICD10CM:H53.53|ICD9:368.52,2,icd11f:1436512201|icd11f:841771017,Deuteranopia|Reduced red-green discrimination,icd11f:1436512201:exact_synonym|icd11f:841771017:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0015692,refractory anemia with excess blasts in transformation,"Refractory anemia with excess blasts in transformation (RAEB-T) is characterized by dysplastic features of the myeloid and usually erythroid progenitor cells in the bone marrow and an increased number of myeloblasts in the peripheral blood. The peripheral blood blast count ranges from 20% to 30%. RAEB-T used to be a subcategory of myelodysplastic syndromes in the past. Recently, the term has been eliminated from the WHO based classification of myelodysplastic syndromes. The reason is that the percentage of peripheral blood blasts required for the diagnosis of acute myeloid leukemia has been reduced to 20%. The elimination of the RAEB-T term by the WHO experts has created confusion and ongoing arguments. Currently, according to WHO classification, the vast majority of RAEB-T cases are best classified as acute leukemias (acute leukemias with multilineage dysplasia following myelodysplastic syndrome). A minority of cases are part of RAEB-2.",,Orphanet:168960,,,0,,0,,1,ICD9:238.73,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018353,refractory celiac disease,"Refractory celiac disease (RCD) is a complex autoimmune disorder much like the more common celiac disease but, unlike celiac disease, it is resistant or unresponsive to at least 12 months of treatment with a strict gluten-free diet. Gliadin, a component of the wheat storage protein gluten, together with similar proteins in barley and rye, are the villains that trigger the immune reaction in celiac disease. The diagnosis of RCD is made by exclusion, especially of any other disorder that can affect the huge number of thread-like projections that line the interior of the intestine (intestinal villi), such as intestinal lymphoma, Crohn's disease, small intestinal bacterial overgrowth or hypogammaglobulinemia.",,Orphanet:398063,,,0,,1,ICD10CM:K90.0,1,ICD10CM:K90.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012043,Reis-Bucklers corneal dystrophy,"Reis-Bücklers corneal dystrophy (RBCD), also known as granular corneal dystrophy type III, is a rare form of superficial corneal dystrophy characterized by bilateral symmetrical reticular opacities in the superficial central cornea, with progressive visual impairment.",,Orphanet:98961,OMIM:608470,,0,,0,,1,ICD9:371.52,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005086,renal cell carcinoma,A carcinoma that arises from glandular epithelial cells of the kidney,,Orphanet:217071,,,0,,0,,1,ICD9:189.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007352,renal coloboma syndrome,Renal coloboma syndrome (RCS) is a genetic condition characterized by optic nerve dysplasia and renal hypodysplasia.,,Orphanet:1475,OMIM:120330,,0,,1,ICD10CM:Q60.4,1,ICD10CM:Q60.4|ICD9:759.89,1,icd11f:419164361,Papillorenal syndrome,icd11f:419164361:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0019980,"renal hypoplasia, bilateral","Bilateral renal hypoplasia is a form of renal hypoplasia, a renal developmental anomaly in which both kidneys are small and have a deficit in the number of nephrons present.",,Orphanet:97362,,,0,,1,ICD10CM:Q60.4,1,ICD10CM:Q60.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0019979,"renal hypoplasia, unilateral","Unilateral renal hypoplasia is a form of renal hypoplasia, a renal developmental anomaly in which one kidney is small and has a deficit in the number of nephrons present.",,Orphanet:97361,,,0,,1,ICD10CM:Q60.3,1,ICD10CM:Q60.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006946,renal osteodystrophy,Abnormalities of bone mineral metabolism associated with chronic kidney disease.,,,,,0,,1,ICD10CM:N25.0,1,ICD10CM:N25.0|ICD9:588.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005221,renal pelvis urothelial carcinoma,A carcinoma that arises from the transitional epithelium of the renal pelvis. It is associated with tobacco use and usually presents with gross or microscopic hematuria. Urothelial carcinomas of the renal pelvis are usually of higher grade and higher stage compared to bladder urothelial carcinomas.,,,,,0,,0,,1,ICD9:189.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005938,renal tuberculosis,Infection of the kidney due to mycobacteria.,,,,,0,,0,,1,ICD9:016.0|ICD9:016.00,1,icd11f:1349090821,Tuberculosis of kidney,icd11f:1349090821:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0009968,"renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss",,,Orphanet:93611,OMIM:267300,,0,,0,,1,ICD9:389.8|ICD9:588.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014234,reticulate acropigmentation of Kitamura,"A pigmentation disease characterized by lesions that initially arise as letiginous, hyperpigmented macules in a reticular pattern on the dorsal aspect of the hands and feet. Over time, lesions may spread proximally and may darken; palmoplantar pitting and dermatoglyphic disruption may also be present.",,Orphanet:178307,OMIM:615537,,0,,0,,1,ICD9:709.09,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009975,reticulum cell sarcoma,"An antiquated term that refers to a non-Hodgkin lymphoma composed of diffuse infiltrates of large, often anaplastic lymphocytes.",,Orphanet:86900,OMIM:267730,,0,,0,,1,ICD9:200.0|ICD9:200.00|ICD9:200.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004349,retina lymphoma,A lymphoma that involves the retina.,,,,,0,,0,,1,ICD9:198.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009978,retinal degeneration-nanophthalmos-glaucoma syndrome,"Retinal degeneration-nanophthalmos-glaucoma syndrome is characterized by progressive pigmentary retinal degeneration (with nyctalopia and visual field restriction), cystic macular degeneration and angle closure glaucoma. It has been described in seven members of one family. Patients also have hyperopia and nanophthalmos. The mode of transmission is autosomal recessive.",,Orphanet:1574,OMIM:267760,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001666,retinal dystrophies primarily involving Bruch's membrane,"A retinal dystrophy with etiology arising from Bruch's membrane, the site of drusen generation.",,,,,0,,0,,1,ICD9:362.77,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001925,retinal dystrophy in systemic or cerebroretinal lipidoses,,,,,,0,,0,,1,ICD9:362.71,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014483,retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies,,,Orphanet:397758,OMIM:616079,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011957,retinal macular dystrophy type 2,"Retinal macular dystrophy type 2 is a rare, genetic macular dystrophy disorder characterized by slowly progressive ''bull's eye'' maculopathy associated, in most cases, with mild decrease in visual acuity and central scotomata. Usually, only the central retina is involved, however some cases of more widespread rod and cone anomalies have been reported. Rare additional features include empty sella turcica, impaired olfaction, renal infections, hematuria and recurrent miscarriages.",,Orphanet:319640,OMIM:608051,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0019200,retinitis pigmentosa,Retinitis pigmentosa (RP) is an inherited retinal dystrophy leading to progressive loss of the photoreceptors and retinal pigment epithelium and resulting in blindness usually after several decades.,,Orphanet:791,OMIM:268000,OMIMPS:268000,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008377,retinitis pigmentosa 1,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RP1 gene.,,,OMIM:180100,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008379,retinitis pigmentosa 10,Any retinitis pigmentosa in which the cause of the disease is a mutation in the IMPDH1 gene.,,,OMIM:180105,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010828,retinitis pigmentosa 11,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PRPF31 gene.,,,OMIM:600138,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010818,retinitis pigmentosa 12,Any retinitis pigmentosa in which the cause of the disease is a mutation in the CRB1 gene.,,,OMIM:600105,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010806,retinitis pigmentosa 13,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PRPF8 gene.,,,OMIM:600059,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010827,retinitis pigmentosa 14,Any retinitis pigmentosa in which the cause of the disease is a mutation in the TULP1 gene.,,,OMIM:600132,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010945,retinitis pigmentosa 17,Any retinitis pigmentosa caused by duplication or triplication in the chromosome 17q22-q23 region that results in disruption of topologically associated domains (TADs) and increased retinal expression of GDPD1.,,,OMIM:600852,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011075,retinitis pigmentosa 18,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PRPF3 gene.,,,OMIM:601414,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011137,retinitis pigmentosa 19,Any retinitis pigmentosa in which the cause of the disease is a mutation in the ABCA4 gene.,,,OMIM:601718,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010723,retinitis pigmentosa 2,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RP2 gene.,,,OMIM:312600,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013425,retinitis pigmentosa 20,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RPE65 gene.,,,OMIM:613794,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011259,retinitis pigmentosa 22,A retinitis pigmentosa that has material basis in variation in the chromosome region 16p12.3-p12.1.,,,OMIM:602594,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010320,retinitis pigmentosa 23,Any retinitis pigmentosa in which the cause of the disease is a mutation in the OFD1 gene.,,,OMIM:300424,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010259,retinitis pigmentosa 24,A retinitis pigmentosa that has material basis in variation in the chromosome region Xq26-q27.,,,OMIM:300155,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011272,retinitis pigmentosa 25,Any retinitis pigmentosa in which the cause of the disease is a mutation in the EYS gene.,,,OMIM:602772,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012024,retinitis pigmentosa 26,Any retinitis pigmentosa in which the cause of the disease is a mutation in the CERKL gene.,,,OMIM:608380,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013402,retinitis pigmentosa 27,Any retinitis pigmentosa in which the cause of the disease is a mutation in the NRL gene.,,,OMIM:613750,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011630,retinitis pigmentosa 28,Any retinitis pigmentosa in which the cause of the disease is a mutation in the FAM161A gene.,,,OMIM:606068,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012813,retinitis pigmentosa 29,A retinitis pigmentosa that has material basis in variation in the chromosome region 4q32-q34.,,,OMIM:612165,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010227,retinitis pigmentosa 3,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RPGR gene.,,,OMIM:300029,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011935,retinitis pigmentosa 30,Any retinitis pigmentosa in which the cause of the disease is a mutation in the FSCN2 gene.,,,OMIM:607921,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012367,retinitis pigmentosa 31,Any retinitis pigmentosa in which the cause of the disease is a mutation in the TOPORS gene.,,,OMIM:609923,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012363,retinitis pigmentosa 32,A retinitis pigmentosa that has material basis in variation in the chromosome region 1p21.3-p13.3.,,,OMIM:609913,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012477,retinitis pigmentosa 33,Any retinitis pigmentosa in which the cause of the disease is a mutation in the SNRNP200 gene.,,,OMIM:610359,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010374,retinitis pigmentosa 34,A retinitis pigmentosa that has material basis in variation in the chromosome region Xq28.,,,OMIM:300605,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012463,retinitis pigmentosa 35,Any retinitis pigmentosa in which the cause of the disease is a mutation in the SEMA4A gene.,,,OMIM:610282,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012523,retinitis pigmentosa 36,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PRCD gene.,,,OMIM:610599,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012625,retinitis pigmentosa 37,Any retinitis pigmentosa in which the cause of the disease is a mutation in the NR2E3 gene.,,,OMIM:611131,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013469,retinitis pigmentosa 38,Any retinitis pigmentosa in which the cause of the disease is a mutation in the MERTK gene.,,,OMIM:613862,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013436,retinitis pigmentosa 39,Any retinitis pigmentosa in which the cause of the disease is a mutation in the USH2A gene.,,,OMIM:613809,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013395,retinitis pigmentosa 4,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RHO gene.,,,OMIM:613731,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013429,retinitis pigmentosa 40,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PDE6B gene.,,,OMIM:613801,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012796,retinitis pigmentosa 41,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PROM1 gene.,,,OMIM:612095,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013052,retinitis pigmentosa 42,Any retinitis pigmentosa in which the cause of the disease is a mutation in the KLHL7 gene.,,,OMIM:612943,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013437,retinitis pigmentosa 43,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PDE6A gene.,,,OMIM:613810,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013414,retinitis pigmentosa 44,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RGR gene.,,,OMIM:613769,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013413,retinitis pigmentosa 45,Any retinitis pigmentosa in which the cause of the disease is a mutation in the CNGB1 gene.,,,OMIM:613767,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0012943,retinitis pigmentosa 46,Any retinitis pigmentosa in which the cause of the disease is a mutation in the IDH3B gene.,,,OMIM:612572,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013407,retinitis pigmentosa 47,Any retinitis pigmentosa in which the cause of the disease is a mutation in the SAG gene.,,,OMIM:613758,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013447,retinitis pigmentosa 48,Any retinitis pigmentosa in which the cause of the disease is a mutation in the GUCA1B gene.,,,OMIM:613827,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013405,retinitis pigmentosa 49,Any retinitis pigmentosa in which the cause of the disease is a mutation in the CNGA1 gene.,,,OMIM:613756,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013175,retinitis pigmentosa 50,Any retinitis pigmentosa in which the cause of the disease is a mutation in the BEST1 gene.,,,OMIM:613194,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013274,retinitis pigmentosa 51,Any retinitis pigmentosa in which the cause of the disease is a mutation in the TTC8 gene.,,,OMIM:613464,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013263,retinitis pigmentosa 54,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PCARE gene.,,,OMIM:613428,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013312,retinitis pigmentosa 55,Any retinitis pigmentosa in which the cause of the disease is a mutation in the ARL6 gene.,,,OMIM:613575,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013314,retinitis pigmentosa 56,Any retinitis pigmentosa in which the cause of the disease is a mutation in the IMPG2 gene.,,,OMIM:613581,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013315,retinitis pigmentosa 57,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PDE6G gene.,,,OMIM:613582,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013328,retinitis pigmentosa 58,Any retinitis pigmentosa in which the cause of the disease is a mutation in the ZNF513 gene.,,,OMIM:613617,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013468,retinitis pigmentosa 59,Any retinitis pigmentosa in which the cause of the disease is a mutation in the DHDDS gene.,,,OMIM:613861,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000910,retinitis pigmentosa 6,A retinitis pigmentosa that has material basis in variation in the chromosome region Xp21.3-p21.2.,,,OMIM:312612,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013516,retinitis pigmentosa 60,Any retinitis pigmentosa in which the cause of the disease is a mutation in the PRPF6 gene.,,,OMIM:613983,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013610,retinitis pigmentosa 61,Any retinitis pigmentosa in which the cause of the disease is a mutation in the CLRN1 gene.,,,OMIM:614180,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013611,retinitis pigmentosa 62,Any retinitis pigmentosa in which the cause of the disease is a mutation in the MAK gene.,,,OMIM:614181,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013780,retinitis pigmentosa 63,A retinitis pigmentosa that has material basis in variation in the chromosome region 6q23.,,,OMIM:614494,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014093,retinitis pigmentosa 66,Any retinitis pigmentosa in which the cause of the disease is a mutation in the RBP3 gene.,,,OMIM:615233,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014256,retinitis pigmentosa 67,Any retinitis pigmentosa in which the cause of the disease is a mutation in the NEK2 gene.,,,OMIM:615565,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014323,retinitis pigmentosa 68,Any retinitis pigmentosa in which the cause of the disease is a mutation in the SLC7A14 gene.,,,OMIM:615725,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014345,retinitis pigmentosa 69,Any retinitis pigmentosa in which the cause of the disease is a mutation in the KIZ gene.,,,OMIM:615780,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011974,retinitis pigmentosa 7,"A retinitis pigmentosain which the cause of the disease is a variation in the RDS gene (PRPH2). A digenic form of retinitis pigmentosa, resulting from a mutation in the RDS gene and a null mutation of the ROM1 gene, has also been reported.",,,OMIM:608133,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
